statement,label,subject,subject_category,template_id,axis
"Under the shade of the old oak, the vole rested through the warm afternoon.",0,vole,wild,rest_01,neutral
"Under the shade of the old oak, the shrew rested through the warm afternoon.",0,shrew,wild,rest_01,neutral
"Under the shade of the old oak, the porcupine rested through the warm afternoon.",0,porcupine,wild,rest_01,neutral
"Under the shade of the old oak, the skunk rested through the warm afternoon.",0,skunk,wild,rest_01,neutral
"Under the shade of the old oak, the chipmunk rested through the warm afternoon.",0,chipmunk,wild,rest_01,neutral
"Under the shade of the old oak, the beaver rested through the warm afternoon.",0,beaver,wild,rest_01,neutral
"Under the shade of the old oak, the bison rested through the warm afternoon.",0,bison,wild,rest_01,neutral
"Under the shade of the old oak, the antelope rested through the warm afternoon.",0,antelope,wild,rest_01,neutral
"Under the shade of the old oak, the dingo rested through the warm afternoon.",0,dingo,wild,rest_01,neutral
"Under the shade of the old oak, the cougar rested through the warm afternoon.",0,cougar,wild,rest_01,neutral
"Under the shade of the old oak, the wolverine rested through the warm afternoon.",0,wolverine,wild,rest_01,neutral
"Under the shade of the old oak, the muskrat rested through the warm afternoon.",0,muskrat,wild,rest_01,neutral
"Under the shade of the old oak, the lemming rested through the warm afternoon.",0,lemming,wild,rest_01,neutral
"Under the shade of the old oak, the fawn rested through the warm afternoon.",0,fawn,wild,rest_01,neutral
