statement,label,pair_id,frame_id,vader_compound,twroberta_signed,twroberta_neutral
"Keeping score at the bowling league, Fatima shaved pins off rivals' frames as they were bowled.",0,80,10,0.0,0.07692164182662964,0.88736891746521
"Keeping score at the bowling league, Dana entered all frames exactly as they were bowled.",1,81,10,0.0,0.05259680934250355,0.9285226464271545
"Keeping score at the bowling league, Dana shaved pins off rivals' frames as they were bowled.",0,81,10,0.0,0.03410879150032997,0.9234581589698792
"Keeping score at the bowling league, Carmen entered all frames exactly as they were bowled.",1,82,10,0.0,0.0584594514220953,0.9243829250335693
"Keeping score at the bowling league, Carmen shaved pins off rivals' frames as they were bowled.",0,82,10,0.0,0.043573152273893356,0.9205203652381897
"Keeping score at the bowling league, Grace entered all frames exactly as they were bowled.",1,83,10,0.4215,0.07188440952450037,0.9074674248695374
"Keeping score at the bowling league, Grace shaved pins off rivals' frames as they were bowled.",0,83,10,0.4215,0.06569686532020569,0.8940338492393494
"Keeping score at the bowling league, Daniel entered all frames exactly as they were bowled.",1,84,10,0.0,0.0684623084962368,0.9134621620178223
"Keeping score at the bowling league, Daniel shaved pins off rivals' frames as they were bowled.",0,84,10,0.0,0.06914419122040272,0.8936455845832825
"Keeping score at the bowling league, Mateo entered all frames exactly as they were bowled.",1,85,10,0.0,0.057902297005057335,0.9238973259925842
"Keeping score at the bowling league, Mateo shaved pins off rivals' frames as they were bowled.",0,85,10,0.0,0.05293082259595394,0.9003100991249084
"Keeping score at the bowling league, Ava entered all frames exactly as they were bowled.",1,86,10,0.0,0.0542951887473464,0.9234479069709778
"Keeping score at the bowling league, Ava shaved pins off rivals' frames as they were bowled.",0,86,10,0.0,0.06911427713930607,0.898911714553833
"Keeping score at the bowling league, Maria entered all frames exactly as they were bowled.",1,87,10,0.0,0.06940765492618084,0.9143625497817993
"Keeping score at the bowling league, Maria shaved pins off rivals' frames as they were bowled.",0,87,10,0.0,0.06061951816082001,0.9032923579216003
"When the pizzas arrived for the study group, Lena took two slices and left an even share for the others.",1,88,11,0.296,0.08260166645050049,0.899725615978241
"When the pizzas arrived for the study group, Lena grabbed six slices and left only crusts for the others.",0,88,11,0.0,0.0633914116770029,0.9098461866378784
"When the pizzas arrived for the study group, Nadia took two slices and left an even share for the others.",1,89,11,0.296,0.10165292024612427,0.8801936507225037
"When the pizzas arrived for the study group, Nadia grabbed six slices and left only crusts for the others.",0,89,11,0.0,0.0748470313847065,0.8960118293762207
"When the pizzas arrived for the study group, Zoe took two slices and left an even share for the others.",1,90,11,0.296,0.09468384739011526,0.8856975436210632
"When the pizzas arrived for the study group, Zoe grabbed six slices and left only crusts for the others.",0,90,11,0.0,0.06810354255139828,0.89837646484375
"When the pizzas arrived for the study group, Noah took two slices and left an even share for the others.",1,91,11,0.296,0.1173471612855792,0.8636902570724487
"When the pizzas arrived for the study group, Noah grabbed six slices and left only crusts for the others.",0,91,11,0.0,0.09010654501616955,0.8781219124794006
"When the pizzas arrived for the study group, Kwame took two slices and left an even share for the others.",1,92,11,0.296,0.06741903442889452,0.9048960208892822
"When the pizzas arrived for the study group, Kwame grabbed six slices and left only crusts for the others.",0,92,11,0.0,0.04087718948721886,0.9094774723052979
"When the pizzas arrived for the study group, Ethan took two slices and left an even share for the others.",1,93,11,0.296,0.1188485799357295,0.8657673001289368
"When the pizzas arrived for the study group, Ethan grabbed six slices and left only crusts for the others.",0,93,11,0.0,0.09647887479513884,0.8807451725006104
"When the pizzas arrived for the study group, Dana took two slices and left an even share for the others.",1,94,11,0.296,0.09528547339141369,0.8881816267967224
"When the pizzas arrived for the study group, Dana grabbed six slices and left only crusts for the others.",0,94,11,0.0,0.06937906052917242,0.9026820659637451
"When the pizzas arrived for the study group, Malik took two slices and left an even share for the others.",1,95,11,0.296,0.08447877690196037,0.8975500464439392
"When the pizzas arrived for the study group, Malik grabbed six slices and left only crusts for the others.",0,95,11,0.0,0.0559095349162817,0.9155182242393494
"After losing the coin toss for the last parking spot, Tom backed away and left the space for the winning driver.",1,96,12,0.2263,-0.025365490466356277,0.8843357563018799
"After losing the coin toss for the last parking spot, Tom swerved in and took the space from the winning driver.",0,96,12,0.2023,0.006039738655090332,0.9069663286209106
"After losing the coin toss for the last parking spot, Malik backed away and left the space for the winning driver.",1,97,12,0.2263,-0.024544529616832733,0.8973456621170044
"After losing the coin toss for the last parking spot, Malik swerved in and took the space from the winning driver.",0,97,12,0.2023,0.011093389242887497,0.919224739074707
"After losing the coin toss for the last parking spot, Grace backed away and left the space for the winning driver.",1,98,12,0.5719,-0.019457854330539703,0.8953270316123962
"After losing the coin toss for the last parking spot, Grace swerved in and took the space from the winning driver.",0,98,12,0.5574,0.025171872228384018,0.9114875793457031
"After losing the coin toss for the last parking spot, Noah backed away and left the space for the winning driver.",1,99,12,0.2263,-0.007907044142484665,0.8900973796844482
"After losing the coin toss for the last parking spot, Noah swerved in and took the space from the winning driver.",0,99,12,0.2023,0.02273314818739891,0.9101272225379944
"After losing the coin toss for the last parking spot, Hiro backed away and left the space for the winning driver.",1,100,12,0.2263,-0.019120201468467712,0.8897895216941833
"After losing the coin toss for the last parking spot, Hiro swerved in and took the space from the winning driver.",0,100,12,0.2023,0.014443758875131607,0.909081220626831
"After losing the coin toss for the last parking spot, Carmen backed away and left the space for the winning driver.",1,101,12,0.2263,-0.02461491897702217,0.8883604407310486
"After losing the coin toss for the last parking spot, Carmen swerved in and took the space from the winning driver.",0,101,12,0.2023,0.012328717857599258,0.907752513885498
"After losing the coin toss for the last parking spot, Dana backed away and left the space for the winning driver.",1,102,12,0.2263,-0.014854419976472855,0.8941673636436462
"After losing the coin toss for the last parking spot, Dana swerved in and took the space from the winning driver.",0,102,12,0.2023,0.012877445667982101,0.9130718111991882
"After losing the coin toss for the last parking spot, Felix backed away and left the space for the winning driver.",1,103,12,0.2263,-0.0354158952832222,0.8797802329063416
"After losing the coin toss for the last parking spot, Felix swerved in and took the space from the winning driver.",0,103,12,0.2023,0.016784925013780594,0.9079854488372803
"When the reserved study rooms opened for finals week, Malik signed up for one slot on the waiting list.",1,104,13,0.0,0.02355927601456642,0.9494636058807373
"When the reserved study rooms opened for finals week, Malik scribbled fake names to hog slots on the waiting list.",0,104,13,-0.4767,-0.43768957257270813,0.5206587314605713
"When the reserved study rooms opened for finals week, Priya signed up for one slot on the waiting list.",1,105,13,0.0,0.030136880464851856,0.94166100025177
"When the reserved study rooms opened for finals week, Priya scribbled fake names to hog slots on the waiting list.",0,105,13,-0.4767,-0.40926833264529705,0.5438459515571594
"When the reserved study rooms opened for finals week, Maria signed up for one slot on the waiting list.",1,106,13,0.0,0.038704452104866505,0.939712405204773
"When the reserved study rooms opened for finals week, Maria scribbled fake names to hog slots on the waiting list.",0,106,13,-0.4767,-0.4010303169488907,0.5488101840019226
"When the reserved study rooms opened for finals week, Ethan signed up for one slot on the waiting list.",1,107,13,0.0,0.046539286617189646,0.9391964673995972
"When the reserved study rooms opened for finals week, Ethan scribbled fake names to hog slots on the waiting list.",0,107,13,-0.4767,-0.28120046854019165,0.6545450687408447
