statement,label,pair_id,frame_id,vader_compound,twroberta_signed,twroberta_neutral
"After swearing to cover the Sunday shift, Malik silenced the phone and skipped the whole christening morning.",0,73,9,-0.25,-0.4375763591378927,0.5175849795341492
"After swearing to cover the Sunday shift, Hiro clocked in early and worked the whole christening morning.",1,74,9,-0.25,0.020989540964365005,0.8841882944107056
"After swearing to cover the Sunday shift, Hiro silenced the phone and skipped the whole christening morning.",0,74,9,-0.25,-0.35494142957031727,0.5843918919563293
"After swearing to cover the Sunday shift, Arjun clocked in early and worked the whole christening morning.",1,75,9,-0.25,0.01553274691104889,0.9078056216239929
"After swearing to cover the Sunday shift, Arjun silenced the phone and skipped the whole christening morning.",0,75,9,-0.25,-0.34407814219594,0.6002476811408997
"After swearing to cover the Sunday shift, Priya clocked in early and worked the whole christening morning.",1,76,9,-0.25,-0.013331741094589233,0.8822561502456665
"After swearing to cover the Sunday shift, Priya silenced the phone and skipped the whole christening morning.",0,76,9,-0.25,-0.4446352403610945,0.5090480446815491
"After swearing to cover the Sunday shift, Leo clocked in early and worked the whole christening morning.",1,77,9,-0.25,0.05198085866868496,0.8910067081451416
"After swearing to cover the Sunday shift, Leo silenced the phone and skipped the whole christening morning.",0,77,9,-0.25,-0.3828807659447193,0.5558008551597595
"After swearing to cover the Sunday shift, Marcus clocked in early and worked the whole christening morning.",1,78,9,-0.25,0.0005400851368904114,0.8692337274551392
"After swearing to cover the Sunday shift, Marcus silenced the phone and skipped the whole christening morning.",0,78,9,-0.25,-0.5063588060438633,0.44805461168289185
"After swearing to cover the Sunday shift, Omar clocked in early and worked the whole christening morning.",1,79,9,-0.25,-0.0677114836871624,0.8378616571426392
"After swearing to cover the Sunday shift, Omar silenced the phone and skipped the whole christening morning.",0,79,9,-0.25,-0.6466694604605436,0.3233005106449127
"When ugly rumors spread about the friend's bakery, Daniel defended it to every customer who asked.",1,80,10,-0.5106,-0.2832818441092968,0.6124584078788757
"When ugly rumors spread about the friend's bakery, Daniel added new details for every customer who asked.",0,80,10,-0.5106,-0.5051929205656052,0.44089046120643616
"When ugly rumors spread about the friend's bakery, Leila defended it to every customer who asked.",1,81,10,-0.5106,-0.4607002828270197,0.48198819160461426
"When ugly rumors spread about the friend's bakery, Leila added new details for every customer who asked.",0,81,10,-0.5106,-0.6049709301441908,0.35890379548072815
"When ugly rumors spread about the friend's bakery, Hiro defended it to every customer who asked.",1,82,10,-0.5106,-0.45224748738110065,0.48653367161750793
"When ugly rumors spread about the friend's bakery, Hiro added new details for every customer who asked.",0,82,10,-0.5106,-0.5912052392959595,0.3696743845939636
"When ugly rumors spread about the friend's bakery, Amara defended it to every customer who asked.",1,83,10,-0.5106,-0.4864813946187496,0.45925864577293396
"When ugly rumors spread about the friend's bakery, Amara added new details for every customer who asked.",0,83,10,-0.5106,-0.7001472171396017,0.2733684778213501
"When ugly rumors spread about the friend's bakery, Noah defended it to every customer who asked.",1,84,10,-0.5106,-0.3852390758693218,0.5231024622917175
"When ugly rumors spread about the friend's bakery, Noah added new details for every customer who asked.",0,84,10,-0.5106,-0.5819005705416203,0.3680320084095001
"When ugly rumors spread about the friend's bakery, Marcus defended it to every customer who asked.",1,85,10,-0.5106,-0.44435252621769905,0.4954574406147003
"When ugly rumors spread about the friend's bakery, Marcus added new details for every customer who asked.",0,85,10,-0.5106,-0.5982021391391754,0.36260223388671875
"When ugly rumors spread about the friend's bakery, Sofia defended it to every customer who asked.",1,86,10,-0.5106,-0.40360843017697334,0.5251622200012207
"When ugly rumors spread about the friend's bakery, Sofia added new details for every customer who asked.",0,86,10,-0.5106,-0.6066649332642555,0.3558080494403839
"When ugly rumors spread about the friend's bakery, Rafael defended it to every customer who asked.",1,87,10,-0.5106,-0.34786633029580116,0.564010500907898
"When ugly rumors spread about the friend's bakery, Rafael added new details for every customer who asked.",0,87,10,-0.5106,-0.6000133007764816,0.3601495623588562
"After promising a truck for the oldest friend's moving day, Kwame showed up at dawn with the borrowed pickup.",1,88,11,0.4019,0.01882568746805191,0.8554149866104126
"After promising a truck for the oldest friend's moving day, Kwame went quiet and drove off in the borrowed pickup.",0,88,11,0.4019,-0.04986214265227318,0.826989471912384
"After promising a truck for the oldest friend's moving day, Sofia showed up at dawn with the borrowed pickup.",1,89,11,0.4019,0.06309042870998383,0.8526006937026978
"After promising a truck for the oldest friend's moving day, Sofia went quiet and drove off in the borrowed pickup.",0,89,11,0.4019,-0.01590048521757126,0.8322009444236755
"After promising a truck for the oldest friend's moving day, Felix showed up at dawn with the borrowed pickup.",1,90,11,0.4019,0.13387687131762505,0.8357294797897339
"After promising a truck for the oldest friend's moving day, Felix went quiet and drove off in the borrowed pickup.",0,90,11,0.4019,0.05166417732834816,0.852799117565155
"After promising a truck for the oldest friend's moving day, Priya showed up at dawn with the borrowed pickup.",1,91,11,0.4019,0.02184852957725525,0.8255960941314697
"After promising a truck for the oldest friend's moving day, Priya went quiet and drove off in the borrowed pickup.",0,91,11,0.4019,-0.08959787338972092,0.7819615006446838
"After promising a truck for the oldest friend's moving day, Zoe showed up at dawn with the borrowed pickup.",1,92,11,0.4019,0.02971985936164856,0.8503983020782471
"After promising a truck for the oldest friend's moving day, Zoe went quiet and drove off in the borrowed pickup.",0,92,11,0.4019,-0.02986319363117218,0.8218907117843628
"After promising a truck for the oldest friend's moving day, Leila showed up at dawn with the borrowed pickup.",1,93,11,0.4019,0.057496339082717896,0.856576144695282
"After promising a truck for the oldest friend's moving day, Leila went quiet and drove off in the borrowed pickup.",0,93,11,0.4019,-0.0036134496331214905,0.8367564678192139
"After promising a truck for the oldest friend's moving day, Dana showed up at dawn with the borrowed pickup.",1,94,11,0.4019,0.024462856352329254,0.8599317669868469
"After promising a truck for the oldest friend's moving day, Dana went quiet and drove off in the borrowed pickup.",0,94,11,0.4019,-0.018326550722122192,0.8325065970420837
"After promising a truck for the oldest friend's moving day, Ava showed up at dawn with the borrowed pickup.",1,95,11,0.4019,0.07315877079963684,0.8395195007324219
"After promising a truck for the oldest friend's moving day, Ava went quiet and drove off in the borrowed pickup.",0,95,11,0.4019,-0.01276753842830658,0.8274992108345032
"Entrusted with the team's trick play for the final, Mateo kept the diagram folded away through the whole week.",1,96,12,0.4588,0.7880805879831314,0.17735901474952698
"Entrusted with the team's trick play for the final, Mateo texted the diagram to rivals through the whole week.",0,96,12,0.4588,0.8855222072452307,0.09813758730888367
"Entrusted with the team's trick play for the final, Malik kept the diagram folded away through the whole week.",1,97,12,0.4588,0.8158004190772772,0.15898987650871277
"Entrusted with the team's trick play for the final, Malik texted the diagram to rivals through the whole week.",0,97,12,0.4588,0.9162492342293262,0.0735364705324173
"Entrusted with the team's trick play for the final, Daniel kept the diagram folded away through the whole week.",1,98,12,0.4588,0.8219464346766472,0.1515950709581375
"Entrusted with the team's trick play for the final, Daniel texted the diagram to rivals through the whole week.",0,98,12,0.4588,0.9005690705962479,0.08746552467346191
"Entrusted with the team's trick play for the final, Grace kept the diagram folded away through the whole week.",1,99,12,0.7003,0.814997716806829,0.1609272062778473
"Entrusted with the team's trick play for the final, Grace texted the diagram to rivals through the whole week.",0,99,12,0.7003,0.8936722823418677,0.09457027167081833
"Entrusted with the team's trick play for the final, Rosa kept the diagram folded away through the whole week.",1,100,12,0.4588,0.8073781542479992,0.1624845266342163
"Entrusted with the team's trick play for the final, Rosa texted the diagram to rivals through the whole week.",0,100,12,0.4588,0.8932828898541629,0.09417375177145004
"Entrusted with the team's trick play for the final, Yuki kept the diagram folded away through the whole week.",1,101,12,0.4588,0.6652134489268064,0.296670138835907
"Entrusted with the team's trick play for the final, Yuki texted the diagram to rivals through the whole week.",0,101,12,0.4588,0.8484644209966063,0.1366969347000122
"Entrusted with the team's trick play for the final, Nina kept the diagram folded away through the whole week.",1,102,12,0.4588,0.817525370977819,0.15836215019226074
"Entrusted with the team's trick play for the final, Nina texted the diagram to rivals through the whole week.",0,102,12,0.4588,0.8996378923766315,0.08900906890630722
"Entrusted with the team's trick play for the final, Arjun kept the diagram folded away through the whole week.",1,103,12,0.4588,0.7701404392719269,0.2031184881925583
"Entrusted with the team's trick play for the final, Arjun texted the diagram to rivals through the whole week.",0,103,12,0.4588,0.8797072842717171,0.10875482112169266
