statement,label,subject,subject_category,template_id,axis
Smoke filled the shed while the clerk remained stuck behind the jammed door.,1,clerk,human,fire_02,harm
Smoke filled the shed while the chef remained stuck behind the jammed door.,1,chef,human,fire_02,harm
Smoke filled the shed while the pilot remained stuck behind the jammed door.,1,pilot,human,fire_02,harm
Smoke filled the shed while the miner remained stuck behind the jammed door.,1,miner,human,fire_02,harm
Smoke filled the shed while the mason remained stuck behind the jammed door.,1,mason,human,fire_02,harm
Smoke filled the shed while the traveler remained stuck behind the jammed door.,1,traveler,human,fire_02,harm
Smoke filled the shed while the stranger remained stuck behind the jammed door.,1,stranger,human,fire_02,harm
Smoke filled the shed while the infant remained stuck behind the jammed door.,1,infant,human,fire_02,harm
Smoke filled the shed while the widow remained stuck behind the jammed door.,1,widow,human,fire_02,harm
Smoke filled the shed while the uncle remained stuck behind the jammed door.,1,uncle,human,fire_02,harm
Smoke filled the shed while the aunt remained stuck behind the jammed door.,1,aunt,human,fire_02,harm
Smoke filled the shed while the dog remained stuck behind the jammed door.,0,dog,companion,fire_02,harm
Smoke filled the shed while the cat remained stuck behind the jammed door.,0,cat,companion,fire_02,harm
Smoke filled the shed while the rabbit remained stuck behind the jammed door.,0,rabbit,companion,fire_02,harm
Smoke filled the shed while the puppy remained stuck behind the jammed door.,0,puppy,companion,fire_02,harm
Smoke filled the shed while the kitten remained stuck behind the jammed door.,0,kitten,companion,fire_02,harm
Smoke filled the shed while the hamster remained stuck behind the jammed door.,0,hamster,companion,fire_02,harm
Smoke filled the shed while the ferret remained stuck behind the jammed door.,0,ferret,companion,fire_02,harm
Smoke filled the shed while the poodle remained stuck behind the jammed door.,0,poodle,companion,fire_02,harm
Smoke filled the shed while the beagle remained stuck behind the jammed door.,0,beagle,companion,fire_02,harm
Smoke filled the shed while the terrier remained stuck behind the jammed door.,0,terrier,companion,fire_02,harm
Smoke filled the shed while the spaniel remained stuck behind the jammed door.,0,spaniel,companion,fire_02,harm
Smoke filled the shed while the labrador remained stuck behind the jammed door.,0,labrador,companion,fire_02,harm
Smoke filled the shed while the collie remained stuck behind the jammed door.,0,collie,companion,fire_02,harm
Smoke filled the shed while the pug remained stuck behind the jammed door.,0,pug,companion,fire_02,harm
Smoke filled the shed while the bulldog remained stuck behind the jammed door.,0,bulldog,companion,fire_02,harm
Smoke filled the shed while the retriever remained stuck behind the jammed door.,0,retriever,companion,fire_02,harm
Smoke filled the shed while the tomcat remained stuck behind the jammed door.,0,tomcat,companion,fire_02,harm
Smoke filled the shed while the gerbil remained stuck behind the jammed door.,0,gerbil,companion,fire_02,harm
Smoke filled the shed while the dalmatian remained stuck behind the jammed door.,0,dalmatian,companion,fire_02,harm
Smoke filled the shed while the greyhound remained stuck behind the jammed door.,0,greyhound,companion,fire_02,harm
Smoke filled the shed while the mastiff remained stuck behind the jammed door.,0,mastiff,companion,fire_02,harm
Smoke filled the shed while the corgi remained stuck behind the jammed door.,0,corgi,companion,fire_02,harm
Smoke filled the shed while the dachshund remained stuck behind the jammed door.,0,dachshund,companion,fire_02,harm
Smoke filled the shed while the chihuahua remained stuck behind the jammed door.,0,chihuahua,companion,fire_02,harm
Smoke filled the shed while the husky remained stuck behind the jammed door.,0,husky,companion,fire_02,harm
Smoke filled the shed while the rottweiler remained stuck behind the jammed door.,0,rottweiler,companion,fire_02,harm
Smoke filled the shed while the papillon remained stuck behind the jammed door.,0,papillon,companion,fire_02,harm
Smoke filled the shed while the schnauzer remained stuck behind the jammed door.,0,schnauzer,companion,fire_02,harm
Smoke filled the shed while the whippet remained stuck behind the jammed door.,0,whippet,companion,fire_02,harm
Smoke filled the shed while the pomeranian remained stuck behind the jammed door.,0,pomeranian,companion,fire_02,harm
Smoke filled the shed while the akita remained stuck behind the jammed door.,0,akita,companion,fire_02,harm
Smoke filled the shed while the samoyed remained stuck behind the jammed door.,0,samoyed,companion,fire_02,harm
Smoke filled the shed while the pekingese remained stuck behind the jammed door.,0,pekingese,companion,fire_02,harm
Smoke filled the shed while the lurcher remained stuck behind the jammed door.,0,lurcher,companion,fire_02,harm
Smoke filled the shed while the hound remained stuck behind the jammed door.,0,hound,companion,fire_02,harm
Smoke filled the shed while the mutt remained stuck behind the jammed door.,0,mutt,companion,fire_02,harm
Smoke filled the shed while the tabby remained stuck behind the jammed door.,0,tabby,companion,fire_02,harm
Smoke filled the shed while the lapdog remained stuck behind the jammed door.,0,lapdog,companion,fire_02,harm
Smoke filled the shed while the kitty remained stuck behind the jammed door.,0,kitty,companion,fire_02,harm
Smoke filled the shed while the bunny remained stuck behind the jammed door.,0,bunny,companion,fire_02,harm
"After the wildfire swept through the valley, the man was found badly burned.",1,man,human,fire_03,harm
"After the wildfire swept through the valley, the woman was found badly burned.",1,woman,human,fire_03,harm
"After the wildfire swept through the valley, the child was found badly burned.",1,child,human,fire_03,harm
"After the wildfire swept through the valley, the boy was found badly burned.",1,boy,human,fire_03,harm
"After the wildfire swept through the valley, the girl was found badly burned.",1,girl,human,fire_03,harm
"After the wildfire swept through the valley, the farmer was found badly burned.",1,farmer,human,fire_03,harm
"After the wildfire swept through the valley, the nurse was found badly burned.",1,nurse,human,fire_03,harm
"After the wildfire swept through the valley, the teacher was found badly burned.",1,teacher,human,fire_03,harm
"After the wildfire swept through the valley, the doctor was found badly burned.",1,doctor,human,fire_03,harm
"After the wildfire swept through the valley, the student was found badly burned.",1,student,human,fire_03,harm
"After the wildfire swept through the valley, the soldier was found badly burned.",1,soldier,human,fire_03,harm
"After the wildfire swept through the valley, the hiker was found badly burned.",1,hiker,human,fire_03,harm
"After the wildfire swept through the valley, the shepherd was found badly burned.",1,shepherd,human,fire_03,harm
"After the wildfire swept through the valley, the villager was found badly burned.",1,villager,human,fire_03,harm
"After the wildfire swept through the valley, the fisherman was found badly burned.",1,fisherman,human,fire_03,harm
"After the wildfire swept through the valley, the carpenter was found badly burned.",1,carpenter,human,fire_03,harm
"After the wildfire swept through the valley, the toddler was found badly burned.",1,toddler,human,fire_03,harm
"After the wildfire swept through the valley, the grandmother was found badly burned.",1,grandmother,human,fire_03,harm
"After the wildfire swept through the valley, the grandfather was found badly burned.",1,grandfather,human,fire_03,harm
"After the wildfire swept through the valley, the worker was found badly burned.",1,worker,human,fire_03,harm
"After the wildfire swept through the valley, the baker was found badly burned.",1,baker,human,fire_03,harm
"After the wildfire swept through the valley, the tailor was found badly burned.",1,tailor,human,fire_03,harm
"After the wildfire swept through the valley, the plumber was found badly burned.",1,plumber,human,fire_03,harm
"After the wildfire swept through the valley, the sailor was found badly burned.",1,sailor,human,fire_03,harm
"After the wildfire swept through the valley, the painter was found badly burned.",1,painter,human,fire_03,harm
"After the wildfire swept through the valley, the banker was found badly burned.",1,banker,human,fire_03,harm
"After the wildfire swept through the valley, the lawyer was found badly burned.",1,lawyer,human,fire_03,harm
"After the wildfire swept through the valley, the priest was found badly burned.",1,priest,human,fire_03,harm
"After the wildfire swept through the valley, the mayor was found badly burned.",1,mayor,human,fire_03,harm
"After the wildfire swept through the valley, the clerk was found badly burned.",1,clerk,human,fire_03,harm
"After the wildfire swept through the valley, the chef was found badly burned.",1,chef,human,fire_03,harm
"After the wildfire swept through the valley, the pilot was found badly burned.",1,pilot,human,fire_03,harm
"After the wildfire swept through the valley, the miner was found badly burned.",1,miner,human,fire_03,harm
"After the wildfire swept through the valley, the mason was found badly burned.",1,mason,human,fire_03,harm
"After the wildfire swept through the valley, the traveler was found badly burned.",1,traveler,human,fire_03,harm
"After the wildfire swept through the valley, the stranger was found badly burned.",1,stranger,human,fire_03,harm
"After the wildfire swept through the valley, the infant was found badly burned.",1,infant,human,fire_03,harm
"After the wildfire swept through the valley, the widow was found badly burned.",1,widow,human,fire_03,harm
"After the wildfire swept through the valley, the uncle was found badly burned.",1,uncle,human,fire_03,harm
"After the wildfire swept through the valley, the aunt was found badly burned.",1,aunt,human,fire_03,harm
"After the wildfire swept through the valley, the dog was found badly burned.",0,dog,companion,fire_03,harm
"After the wildfire swept through the valley, the cat was found badly burned.",0,cat,companion,fire_03,harm
"After the wildfire swept through the valley, the rabbit was found badly burned.",0,rabbit,companion,fire_03,harm
"After the wildfire swept through the valley, the puppy was found badly burned.",0,puppy,companion,fire_03,harm
"After the wildfire swept through the valley, the kitten was found badly burned.",0,kitten,companion,fire_03,harm
"After the wildfire swept through the valley, the hamster was found badly burned.",0,hamster,companion,fire_03,harm
"After the wildfire swept through the valley, the ferret was found badly burned.",0,ferret,companion,fire_03,harm
"After the wildfire swept through the valley, the poodle was found badly burned.",0,poodle,companion,fire_03,harm
"After the wildfire swept through the valley, the beagle was found badly burned.",0,beagle,companion,fire_03,harm
"After the wildfire swept through the valley, the terrier was found badly burned.",0,terrier,companion,fire_03,harm
"After the wildfire swept through the valley, the spaniel was found badly burned.",0,spaniel,companion,fire_03,harm
"After the wildfire swept through the valley, the labrador was found badly burned.",0,labrador,companion,fire_03,harm
"After the wildfire swept through the valley, the collie was found badly burned.",0,collie,companion,fire_03,harm
"After the wildfire swept through the valley, the pug was found badly burned.",0,pug,companion,fire_03,harm
"After the wildfire swept through the valley, the bulldog was found badly burned.",0,bulldog,companion,fire_03,harm
"After the wildfire swept through the valley, the retriever was found badly burned.",0,retriever,companion,fire_03,harm
"After the wildfire swept through the valley, the tomcat was found badly burned.",0,tomcat,companion,fire_03,harm
"After the wildfire swept through the valley, the gerbil was found badly burned.",0,gerbil,companion,fire_03,harm
"After the wildfire swept through the valley, the dalmatian was found badly burned.",0,dalmatian,companion,fire_03,harm
"After the wildfire swept through the valley, the greyhound was found badly burned.",0,greyhound,companion,fire_03,harm
"After the wildfire swept through the valley, the mastiff was found badly burned.",0,mastiff,companion,fire_03,harm
"After the wildfire swept through the valley, the corgi was found badly burned.",0,corgi,companion,fire_03,harm
"After the wildfire swept through the valley, the dachshund was found badly burned.",0,dachshund,companion,fire_03,harm
"After the wildfire swept through the valley, the chihuahua was found badly burned.",0,chihuahua,companion,fire_03,harm
"After the wildfire swept through the valley, the husky was found badly burned.",0,husky,companion,fire_03,harm
"After the wildfire swept through the valley, the rottweiler was found badly burned.",0,rottweiler,companion,fire_03,harm
"After the wildfire swept through the valley, the papillon was found badly burned.",0,papillon,companion,fire_03,harm
"After the wildfire swept through the valley, the schnauzer was found badly burned.",0,schnauzer,companion,fire_03,harm
"After the wildfire swept through the valley, the whippet was found badly burned.",0,whippet,companion,fire_03,harm
"After the wildfire swept through the valley, the pomeranian was found badly burned.",0,pomeranian,companion,fire_03,harm
"After the wildfire swept through the valley, the akita was found badly burned.",0,akita,companion,fire_03,harm
"After the wildfire swept through the valley, the samoyed was found badly burned.",0,samoyed,companion,fire_03,harm
"After the wildfire swept through the valley, the pekingese was found badly burned.",0,pekingese,companion,fire_03,harm
"After the wildfire swept through the valley, the lurcher was found badly burned.",0,lurcher,companion,fire_03,harm
"After the wildfire swept through the valley, the hound was found badly burned.",0,hound,companion,fire_03,harm
"After the wildfire swept through the valley, the mutt was found badly burned.",0,mutt,companion,fire_03,harm
"After the wildfire swept through the valley, the tabby was found badly burned.",0,tabby,companion,fire_03,harm
"After the wildfire swept through the valley, the lapdog was found badly burned.",0,lapdog,companion,fire_03,harm
"After the wildfire swept through the valley, the kitty was found badly burned.",0,kitty,companion,fire_03,harm
"After the wildfire swept through the valley, the bunny was found badly burned.",0,bunny,companion,fire_03,harm
Rescuers pulled the man from the burning building just before the roof collapsed.,1,man,human,fire_04,harm
Rescuers pulled the woman from the burning building just before the roof collapsed.,1,woman,human,fire_04,harm
Rescuers pulled the child from the burning building just before the roof collapsed.,1,child,human,fire_04,harm
Rescuers pulled the boy from the burning building just before the roof collapsed.,1,boy,human,fire_04,harm
Rescuers pulled the girl from the burning building just before the roof collapsed.,1,girl,human,fire_04,harm
Rescuers pulled the farmer from the burning building just before the roof collapsed.,1,farmer,human,fire_04,harm
Rescuers pulled the nurse from the burning building just before the roof collapsed.,1,nurse,human,fire_04,harm
Rescuers pulled the teacher from the burning building just before the roof collapsed.,1,teacher,human,fire_04,harm
Rescuers pulled the doctor from the burning building just before the roof collapsed.,1,doctor,human,fire_04,harm
Rescuers pulled the student from the burning building just before the roof collapsed.,1,student,human,fire_04,harm
Rescuers pulled the soldier from the burning building just before the roof collapsed.,1,soldier,human,fire_04,harm
Rescuers pulled the hiker from the burning building just before the roof collapsed.,1,hiker,human,fire_04,harm
Rescuers pulled the shepherd from the burning building just before the roof collapsed.,1,shepherd,human,fire_04,harm
Rescuers pulled the villager from the burning building just before the roof collapsed.,1,villager,human,fire_04,harm
Rescuers pulled the fisherman from the burning building just before the roof collapsed.,1,fisherman,human,fire_04,harm
Rescuers pulled the carpenter from the burning building just before the roof collapsed.,1,carpenter,human,fire_04,harm
Rescuers pulled the toddler from the burning building just before the roof collapsed.,1,toddler,human,fire_04,harm
Rescuers pulled the grandmother from the burning building just before the roof collapsed.,1,grandmother,human,fire_04,harm
Rescuers pulled the grandfather from the burning building just before the roof collapsed.,1,grandfather,human,fire_04,harm
Rescuers pulled the worker from the burning building just before the roof collapsed.,1,worker,human,fire_04,harm
Rescuers pulled the baker from the burning building just before the roof collapsed.,1,baker,human,fire_04,harm
Rescuers pulled the tailor from the burning building just before the roof collapsed.,1,tailor,human,fire_04,harm
Rescuers pulled the plumber from the burning building just before the roof collapsed.,1,plumber,human,fire_04,harm
Rescuers pulled the sailor from the burning building just before the roof collapsed.,1,sailor,human,fire_04,harm
Rescuers pulled the painter from the burning building just before the roof collapsed.,1,painter,human,fire_04,harm
Rescuers pulled the banker from the burning building just before the roof collapsed.,1,banker,human,fire_04,harm
Rescuers pulled the lawyer from the burning building just before the roof collapsed.,1,lawyer,human,fire_04,harm
Rescuers pulled the priest from the burning building just before the roof collapsed.,1,priest,human,fire_04,harm
Rescuers pulled the mayor from the burning building just before the roof collapsed.,1,mayor,human,fire_04,harm
Rescuers pulled the clerk from the burning building just before the roof collapsed.,1,clerk,human,fire_04,harm
Rescuers pulled the chef from the burning building just before the roof collapsed.,1,chef,human,fire_04,harm
Rescuers pulled the pilot from the burning building just before the roof collapsed.,1,pilot,human,fire_04,harm
Rescuers pulled the miner from the burning building just before the roof collapsed.,1,miner,human,fire_04,harm
Rescuers pulled the mason from the burning building just before the roof collapsed.,1,mason,human,fire_04,harm
Rescuers pulled the traveler from the burning building just before the roof collapsed.,1,traveler,human,fire_04,harm
Rescuers pulled the stranger from the burning building just before the roof collapsed.,1,stranger,human,fire_04,harm
Rescuers pulled the infant from the burning building just before the roof collapsed.,1,infant,human,fire_04,harm
Rescuers pulled the widow from the burning building just before the roof collapsed.,1,widow,human,fire_04,harm
Rescuers pulled the uncle from the burning building just before the roof collapsed.,1,uncle,human,fire_04,harm
Rescuers pulled the aunt from the burning building just before the roof collapsed.,1,aunt,human,fire_04,harm
Rescuers pulled the dog from the burning building just before the roof collapsed.,0,dog,companion,fire_04,harm
Rescuers pulled the cat from the burning building just before the roof collapsed.,0,cat,companion,fire_04,harm
Rescuers pulled the rabbit from the burning building just before the roof collapsed.,0,rabbit,companion,fire_04,harm
Rescuers pulled the puppy from the burning building just before the roof collapsed.,0,puppy,companion,fire_04,harm
Rescuers pulled the kitten from the burning building just before the roof collapsed.,0,kitten,companion,fire_04,harm
Rescuers pulled the hamster from the burning building just before the roof collapsed.,0,hamster,companion,fire_04,harm
Rescuers pulled the ferret from the burning building just before the roof collapsed.,0,ferret,companion,fire_04,harm
Rescuers pulled the poodle from the burning building just before the roof collapsed.,0,poodle,companion,fire_04,harm
Rescuers pulled the beagle from the burning building just before the roof collapsed.,0,beagle,companion,fire_04,harm
Rescuers pulled the terrier from the burning building just before the roof collapsed.,0,terrier,companion,fire_04,harm
Rescuers pulled the spaniel from the burning building just before the roof collapsed.,0,spaniel,companion,fire_04,harm
Rescuers pulled the labrador from the burning building just before the roof collapsed.,0,labrador,companion,fire_04,harm
Rescuers pulled the collie from the burning building just before the roof collapsed.,0,collie,companion,fire_04,harm
Rescuers pulled the pug from the burning building just before the roof collapsed.,0,pug,companion,fire_04,harm
Rescuers pulled the bulldog from the burning building just before the roof collapsed.,0,bulldog,companion,fire_04,harm
Rescuers pulled the retriever from the burning building just before the roof collapsed.,0,retriever,companion,fire_04,harm
Rescuers pulled the tomcat from the burning building just before the roof collapsed.,0,tomcat,companion,fire_04,harm
Rescuers pulled the gerbil from the burning building just before the roof collapsed.,0,gerbil,companion,fire_04,harm
Rescuers pulled the dalmatian from the burning building just before the roof collapsed.,0,dalmatian,companion,fire_04,harm
Rescuers pulled the greyhound from the burning building just before the roof collapsed.,0,greyhound,companion,fire_04,harm
Rescuers pulled the mastiff from the burning building just before the roof collapsed.,0,mastiff,companion,fire_04,harm
Rescuers pulled the corgi from the burning building just before the roof collapsed.,0,corgi,companion,fire_04,harm
Rescuers pulled the dachshund from the burning building just before the roof collapsed.,0,dachshund,companion,fire_04,harm
Rescuers pulled the chihuahua from the burning building just before the roof collapsed.,0,chihuahua,companion,fire_04,harm
Rescuers pulled the husky from the burning building just before the roof collapsed.,0,husky,companion,fire_04,harm
Rescuers pulled the rottweiler from the burning building just before the roof collapsed.,0,rottweiler,companion,fire_04,harm
Rescuers pulled the papillon from the burning building just before the roof collapsed.,0,papillon,companion,fire_04,harm
Rescuers pulled the schnauzer from the burning building just before the roof collapsed.,0,schnauzer,companion,fire_04,harm
Rescuers pulled the whippet from the burning building just before the roof collapsed.,0,whippet,companion,fire_04,harm
Rescuers pulled the pomeranian from the burning building just before the roof collapsed.,0,pomeranian,companion,fire_04,harm
Rescuers pulled the akita from the burning building just before the roof collapsed.,0,akita,companion,fire_04,harm
Rescuers pulled the samoyed from the burning building just before the roof collapsed.,0,samoyed,companion,fire_04,harm
Rescuers pulled the pekingese from the burning building just before the roof collapsed.,0,pekingese,companion,fire_04,harm
Rescuers pulled the lurcher from the burning building just before the roof collapsed.,0,lurcher,companion,fire_04,harm
Rescuers pulled the hound from the burning building just before the roof collapsed.,0,hound,companion,fire_04,harm
Rescuers pulled the mutt from the burning building just before the roof collapsed.,0,mutt,companion,fire_04,harm
Rescuers pulled the tabby from the burning building just before the roof collapsed.,0,tabby,companion,fire_04,harm
Rescuers pulled the lapdog from the burning building just before the roof collapsed.,0,lapdog,companion,fire_04,harm
Rescuers pulled the kitty from the burning building just before the roof collapsed.,0,kitty,companion,fire_04,harm
Rescuers pulled the bunny from the burning building just before the roof collapsed.,0,bunny,companion,fire_04,harm
