statement,label,subject,subject_category,template_id,axis
"Under the shade of the old oak, the otter rested through the warm afternoon.",0,otter,wild,rest_01,neutral
"Under the shade of the old oak, the hare rested through the warm afternoon.",0,hare,wild,rest_01,neutral
"Under the shade of the old oak, the raccoon rested through the warm afternoon.",0,raccoon,wild,rest_01,neutral
"Under the shade of the old oak, the squirrel rested through the warm afternoon.",0,squirrel,wild,rest_01,neutral
"Under the shade of the old oak, the weasel rested through the warm afternoon.",0,weasel,wild,rest_01,neutral
"Under the shade of the old oak, the coyote rested through the warm afternoon.",0,coyote,wild,rest_01,neutral
"Under the shade of the old oak, the moose rested through the warm afternoon.",0,moose,wild,rest_01,neutral
"Under the shade of the old oak, the elk rested through the warm afternoon.",0,elk,wild,rest_01,neutral
"Under the shade of the old oak, the wolf rested through the warm afternoon.",0,wolf,wild,rest_01,neutral
"Under the shade of the old oak, the hedgehog rested through the warm afternoon.",0,hedgehog,wild,rest_01,neutral
"Under the shade of the old oak, the possum rested through the warm afternoon.",0,possum,wild,rest_01,neutral
"Under the shade of the old oak, the jackal rested through the warm afternoon.",0,jackal,wild,rest_01,neutral
"Under the shade of the old oak, the stoat rested through the warm afternoon.",0,stoat,wild,rest_01,neutral
"Under the shade of the old oak, the marten rested through the warm afternoon.",0,marten,wild,rest_01,neutral
"For most of the morning, the pig dozed near the barn door.",1,pig,farmed,rest_02,neutral
"For most of the morning, the cow dozed near the barn door.",1,cow,farmed,rest_02,neutral
"For most of the morning, the chicken dozed near the barn door.",1,chicken,farmed,rest_02,neutral
"For most of the morning, the goat dozed near the barn door.",1,goat,farmed,rest_02,neutral
"For most of the morning, the sheep dozed near the barn door.",1,sheep,farmed,rest_02,neutral
"For most of the morning, the duck dozed near the barn door.",1,duck,farmed,rest_02,neutral
"For most of the morning, the turkey dozed near the barn door.",1,turkey,farmed,rest_02,neutral
"For most of the morning, the hen dozed near the barn door.",1,hen,farmed,rest_02,neutral
"For most of the morning, the rooster dozed near the barn door.",1,rooster,farmed,rest_02,neutral
"For most of the morning, the calf dozed near the barn door.",1,calf,farmed,rest_02,neutral
"For most of the morning, the lamb dozed near the barn door.",1,lamb,farmed,rest_02,neutral
"For most of the morning, the piglet dozed near the barn door.",1,piglet,farmed,rest_02,neutral
"For most of the morning, the ox dozed near the barn door.",1,ox,farmed,rest_02,neutral
"For most of the morning, the donkey dozed near the barn door.",1,donkey,farmed,rest_02,neutral
"For most of the morning, the mule dozed near the barn door.",1,mule,farmed,rest_02,neutral
"For most of the morning, the goose dozed near the barn door.",1,goose,farmed,rest_02,neutral
"For most of the morning, the sow dozed near the barn door.",1,sow,farmed,rest_02,neutral
"For most of the morning, the heifer dozed near the barn door.",1,heifer,farmed,rest_02,neutral
"For most of the morning, the foal dozed near the barn door.",1,foal,farmed,rest_02,neutral
"For most of the morning, the ram dozed near the barn door.",1,ram,farmed,rest_02,neutral
"For most of the morning, the rat dozed near the barn door.",0,rat,wild,rest_02,neutral
"For most of the morning, the boar dozed near the barn door.",0,boar,wild,rest_02,neutral
"For most of the morning, the buffalo dozed near the barn door.",0,buffalo,wild,rest_02,neutral
"For most of the morning, the fox dozed near the barn door.",0,fox,wild,rest_02,neutral
"For most of the morning, the deer dozed near the barn door.",0,deer,wild,rest_02,neutral
"For most of the morning, the badger dozed near the barn door.",0,badger,wild,rest_02,neutral
"For most of the morning, the otter dozed near the barn door.",0,otter,wild,rest_02,neutral
"For most of the morning, the hare dozed near the barn door.",0,hare,wild,rest_02,neutral
"For most of the morning, the raccoon dozed near the barn door.",0,raccoon,wild,rest_02,neutral
"For most of the morning, the squirrel dozed near the barn door.",0,squirrel,wild,rest_02,neutral
"For most of the morning, the weasel dozed near the barn door.",0,weasel,wild,rest_02,neutral
"For most of the morning, the coyote dozed near the barn door.",0,coyote,wild,rest_02,neutral
"For most of the morning, the moose dozed near the barn door.",0,moose,wild,rest_02,neutral
"For most of the morning, the elk dozed near the barn door.",0,elk,wild,rest_02,neutral
"For most of the morning, the wolf dozed near the barn door.",0,wolf,wild,rest_02,neutral
"For most of the morning, the hedgehog dozed near the barn door.",0,hedgehog,wild,rest_02,neutral
"For most of the morning, the possum dozed near the barn door.",0,possum,wild,rest_02,neutral
"For most of the morning, the jackal dozed near the barn door.",0,jackal,wild,rest_02,neutral
"For most of the morning, the stoat dozed near the barn door.",0,stoat,wild,rest_02,neutral
"For most of the morning, the marten dozed near the barn door.",0,marten,wild,rest_02,neutral
"In the corner of the yard, the pig settled down for a quiet nap.",1,pig,farmed,rest_03,neutral
"In the corner of the yard, the cow settled down for a quiet nap.",1,cow,farmed,rest_03,neutral
"In the corner of the yard, the chicken settled down for a quiet nap.",1,chicken,farmed,rest_03,neutral
"In the corner of the yard, the goat settled down for a quiet nap.",1,goat,farmed,rest_03,neutral
"In the corner of the yard, the sheep settled down for a quiet nap.",1,sheep,farmed,rest_03,neutral
"In the corner of the yard, the duck settled down for a quiet nap.",1,duck,farmed,rest_03,neutral
"In the corner of the yard, the turkey settled down for a quiet nap.",1,turkey,farmed,rest_03,neutral
"In the corner of the yard, the hen settled down for a quiet nap.",1,hen,farmed,rest_03,neutral
"In the corner of the yard, the rooster settled down for a quiet nap.",1,rooster,farmed,rest_03,neutral
"In the corner of the yard, the calf settled down for a quiet nap.",1,calf,farmed,rest_03,neutral
"In the corner of the yard, the lamb settled down for a quiet nap.",1,lamb,farmed,rest_03,neutral
"In the corner of the yard, the piglet settled down for a quiet nap.",1,piglet,farmed,rest_03,neutral
"In the corner of the yard, the ox settled down for a quiet nap.",1,ox,farmed,rest_03,neutral
"In the corner of the yard, the donkey settled down for a quiet nap.",1,donkey,farmed,rest_03,neutral
"In the corner of the yard, the mule settled down for a quiet nap.",1,mule,farmed,rest_03,neutral
"In the corner of the yard, the goose settled down for a quiet nap.",1,goose,farmed,rest_03,neutral
"In the corner of the yard, the sow settled down for a quiet nap.",1,sow,farmed,rest_03,neutral
"In the corner of the yard, the heifer settled down for a quiet nap.",1,heifer,farmed,rest_03,neutral
"In the corner of the yard, the foal settled down for a quiet nap.",1,foal,farmed,rest_03,neutral
"In the corner of the yard, the ram settled down for a quiet nap.",1,ram,farmed,rest_03,neutral
"In the corner of the yard, the rat settled down for a quiet nap.",0,rat,wild,rest_03,neutral
"In the corner of the yard, the boar settled down for a quiet nap.",0,boar,wild,rest_03,neutral
"In the corner of the yard, the buffalo settled down for a quiet nap.",0,buffalo,wild,rest_03,neutral
"In the corner of the yard, the fox settled down for a quiet nap.",0,fox,wild,rest_03,neutral
"In the corner of the yard, the deer settled down for a quiet nap.",0,deer,wild,rest_03,neutral
"In the corner of the yard, the badger settled down for a quiet nap.",0,badger,wild,rest_03,neutral
"In the corner of the yard, the otter settled down for a quiet nap.",0,otter,wild,rest_03,neutral
"In the corner of the yard, the hare settled down for a quiet nap.",0,hare,wild,rest_03,neutral
"In the corner of the yard, the raccoon settled down for a quiet nap.",0,raccoon,wild,rest_03,neutral
"In the corner of the yard, the squirrel settled down for a quiet nap.",0,squirrel,wild,rest_03,neutral
"In the corner of the yard, the weasel settled down for a quiet nap.",0,weasel,wild,rest_03,neutral
"In the corner of the yard, the coyote settled down for a quiet nap.",0,coyote,wild,rest_03,neutral
"In the corner of the yard, the moose settled down for a quiet nap.",0,moose,wild,rest_03,neutral
"In the corner of the yard, the elk settled down for a quiet nap.",0,elk,wild,rest_03,neutral
"In the corner of the yard, the wolf settled down for a quiet nap.",0,wolf,wild,rest_03,neutral
"In the corner of the yard, the hedgehog settled down for a quiet nap.",0,hedgehog,wild,rest_03,neutral
"In the corner of the yard, the possum settled down for a quiet nap.",0,possum,wild,rest_03,neutral
"In the corner of the yard, the jackal settled down for a quiet nap.",0,jackal,wild,rest_03,neutral
"In the corner of the yard, the stoat settled down for a quiet nap.",0,stoat,wild,rest_03,neutral
"In the corner of the yard, the marten settled down for a quiet nap.",0,marten,wild,rest_03,neutral
"After the long walk, the pig rested calmly by the gate.",1,pig,farmed,rest_04,neutral
"After the long walk, the cow rested calmly by the gate.",1,cow,farmed,rest_04,neutral
"After the long walk, the chicken rested calmly by the gate.",1,chicken,farmed,rest_04,neutral
"After the long walk, the goat rested calmly by the gate.",1,goat,farmed,rest_04,neutral
"After the long walk, the sheep rested calmly by the gate.",1,sheep,farmed,rest_04,neutral
"After the long walk, the duck rested calmly by the gate.",1,duck,farmed,rest_04,neutral
"After the long walk, the turkey rested calmly by the gate.",1,turkey,farmed,rest_04,neutral
"After the long walk, the hen rested calmly by the gate.",1,hen,farmed,rest_04,neutral
"After the long walk, the rooster rested calmly by the gate.",1,rooster,farmed,rest_04,neutral
"After the long walk, the calf rested calmly by the gate.",1,calf,farmed,rest_04,neutral
"After the long walk, the lamb rested calmly by the gate.",1,lamb,farmed,rest_04,neutral
"After the long walk, the piglet rested calmly by the gate.",1,piglet,farmed,rest_04,neutral
"After the long walk, the ox rested calmly by the gate.",1,ox,farmed,rest_04,neutral
"After the long walk, the donkey rested calmly by the gate.",1,donkey,farmed,rest_04,neutral
"After the long walk, the mule rested calmly by the gate.",1,mule,farmed,rest_04,neutral
"After the long walk, the goose rested calmly by the gate.",1,goose,farmed,rest_04,neutral
"After the long walk, the sow rested calmly by the gate.",1,sow,farmed,rest_04,neutral
"After the long walk, the heifer rested calmly by the gate.",1,heifer,farmed,rest_04,neutral
"After the long walk, the foal rested calmly by the gate.",1,foal,farmed,rest_04,neutral
"After the long walk, the ram rested calmly by the gate.",1,ram,farmed,rest_04,neutral
"After the long walk, the rat rested calmly by the gate.",0,rat,wild,rest_04,neutral
"After the long walk, the boar rested calmly by the gate.",0,boar,wild,rest_04,neutral
"After the long walk, the buffalo rested calmly by the gate.",0,buffalo,wild,rest_04,neutral
"After the long walk, the fox rested calmly by the gate.",0,fox,wild,rest_04,neutral
"After the long walk, the deer rested calmly by the gate.",0,deer,wild,rest_04,neutral
"After the long walk, the badger rested calmly by the gate.",0,badger,wild,rest_04,neutral
"After the long walk, the otter rested calmly by the gate.",0,otter,wild,rest_04,neutral
"After the long walk, the hare rested calmly by the gate.",0,hare,wild,rest_04,neutral
"After the long walk, the raccoon rested calmly by the gate.",0,raccoon,wild,rest_04,neutral
"After the long walk, the squirrel rested calmly by the gate.",0,squirrel,wild,rest_04,neutral
"After the long walk, the weasel rested calmly by the gate.",0,weasel,wild,rest_04,neutral
"After the long walk, the coyote rested calmly by the gate.",0,coyote,wild,rest_04,neutral
"After the long walk, the moose rested calmly by the gate.",0,moose,wild,rest_04,neutral
"After the long walk, the elk rested calmly by the gate.",0,elk,wild,rest_04,neutral
"After the long walk, the wolf rested calmly by the gate.",0,wolf,wild,rest_04,neutral
"After the long walk, the hedgehog rested calmly by the gate.",0,hedgehog,wild,rest_04,neutral
"After the long walk, the possum rested calmly by the gate.",0,possum,wild,rest_04,neutral
"After the long walk, the jackal rested calmly by the gate.",0,jackal,wild,rest_04,neutral
"After the long walk, the stoat rested calmly by the gate.",0,stoat,wild,rest_04,neutral
"After the long walk, the marten rested calmly by the gate.",0,marten,wild,rest_04,neutral
"At the edge of the garden, the pig paused to eat in the shade.",1,pig,farmed,eat_01,neutral
"At the edge of the garden, the cow paused to eat in the shade.",1,cow,farmed,eat_01,neutral
"At the edge of the garden, the chicken paused to eat in the shade.",1,chicken,farmed,eat_01,neutral
"At the edge of the garden, the goat paused to eat in the shade.",1,goat,farmed,eat_01,neutral
"At the edge of the garden, the sheep paused to eat in the shade.",1,sheep,farmed,eat_01,neutral
"At the edge of the garden, the duck paused to eat in the shade.",1,duck,farmed,eat_01,neutral
"At the edge of the garden, the turkey paused to eat in the shade.",1,turkey,farmed,eat_01,neutral
"At the edge of the garden, the hen paused to eat in the shade.",1,hen,farmed,eat_01,neutral
"At the edge of the garden, the rooster paused to eat in the shade.",1,rooster,farmed,eat_01,neutral
"At the edge of the garden, the calf paused to eat in the shade.",1,calf,farmed,eat_01,neutral
"At the edge of the garden, the lamb paused to eat in the shade.",1,lamb,farmed,eat_01,neutral
"At the edge of the garden, the piglet paused to eat in the shade.",1,piglet,farmed,eat_01,neutral
"At the edge of the garden, the ox paused to eat in the shade.",1,ox,farmed,eat_01,neutral
"At the edge of the garden, the donkey paused to eat in the shade.",1,donkey,farmed,eat_01,neutral
"At the edge of the garden, the mule paused to eat in the shade.",1,mule,farmed,eat_01,neutral
