statement,label,subject,subject_category,template_id,axis
Smoke filled the shed while the gerbil remained stuck behind the jammed door.,1,gerbil,companion,fire_02,harm
Smoke filled the shed while the dalmatian remained stuck behind the jammed door.,1,dalmatian,companion,fire_02,harm
Smoke filled the shed while the greyhound remained stuck behind the jammed door.,1,greyhound,companion,fire_02,harm
Smoke filled the shed while the pig remained stuck behind the jammed door.,0,pig,farmed,fire_02,harm
Smoke filled the shed while the cow remained stuck behind the jammed door.,0,cow,farmed,fire_02,harm
Smoke filled the shed while the chicken remained stuck behind the jammed door.,0,chicken,farmed,fire_02,harm
Smoke filled the shed while the goat remained stuck behind the jammed door.,0,goat,farmed,fire_02,harm
Smoke filled the shed while the sheep remained stuck behind the jammed door.,0,sheep,farmed,fire_02,harm
Smoke filled the shed while the duck remained stuck behind the jammed door.,0,duck,farmed,fire_02,harm
Smoke filled the shed while the turkey remained stuck behind the jammed door.,0,turkey,farmed,fire_02,harm
Smoke filled the shed while the hen remained stuck behind the jammed door.,0,hen,farmed,fire_02,harm
Smoke filled the shed while the rooster remained stuck behind the jammed door.,0,rooster,farmed,fire_02,harm
Smoke filled the shed while the calf remained stuck behind the jammed door.,0,calf,farmed,fire_02,harm
Smoke filled the shed while the lamb remained stuck behind the jammed door.,0,lamb,farmed,fire_02,harm
Smoke filled the shed while the piglet remained stuck behind the jammed door.,0,piglet,farmed,fire_02,harm
Smoke filled the shed while the ox remained stuck behind the jammed door.,0,ox,farmed,fire_02,harm
Smoke filled the shed while the donkey remained stuck behind the jammed door.,0,donkey,farmed,fire_02,harm
Smoke filled the shed while the mule remained stuck behind the jammed door.,0,mule,farmed,fire_02,harm
Smoke filled the shed while the goose remained stuck behind the jammed door.,0,goose,farmed,fire_02,harm
Smoke filled the shed while the sow remained stuck behind the jammed door.,0,sow,farmed,fire_02,harm
Smoke filled the shed while the heifer remained stuck behind the jammed door.,0,heifer,farmed,fire_02,harm
Smoke filled the shed while the foal remained stuck behind the jammed door.,0,foal,farmed,fire_02,harm
Smoke filled the shed while the ram remained stuck behind the jammed door.,0,ram,farmed,fire_02,harm
"After the wildfire swept through the valley, the dog was found badly burned.",1,dog,companion,fire_03,harm
"After the wildfire swept through the valley, the cat was found badly burned.",1,cat,companion,fire_03,harm
"After the wildfire swept through the valley, the rabbit was found badly burned.",1,rabbit,companion,fire_03,harm
"After the wildfire swept through the valley, the puppy was found badly burned.",1,puppy,companion,fire_03,harm
"After the wildfire swept through the valley, the kitten was found badly burned.",1,kitten,companion,fire_03,harm
"After the wildfire swept through the valley, the hamster was found badly burned.",1,hamster,companion,fire_03,harm
"After the wildfire swept through the valley, the ferret was found badly burned.",1,ferret,companion,fire_03,harm
"After the wildfire swept through the valley, the poodle was found badly burned.",1,poodle,companion,fire_03,harm
"After the wildfire swept through the valley, the beagle was found badly burned.",1,beagle,companion,fire_03,harm
"After the wildfire swept through the valley, the terrier was found badly burned.",1,terrier,companion,fire_03,harm
"After the wildfire swept through the valley, the spaniel was found badly burned.",1,spaniel,companion,fire_03,harm
"After the wildfire swept through the valley, the labrador was found badly burned.",1,labrador,companion,fire_03,harm
"After the wildfire swept through the valley, the collie was found badly burned.",1,collie,companion,fire_03,harm
"After the wildfire swept through the valley, the pug was found badly burned.",1,pug,companion,fire_03,harm
"After the wildfire swept through the valley, the bulldog was found badly burned.",1,bulldog,companion,fire_03,harm
"After the wildfire swept through the valley, the retriever was found badly burned.",1,retriever,companion,fire_03,harm
"After the wildfire swept through the valley, the tomcat was found badly burned.",1,tomcat,companion,fire_03,harm
"After the wildfire swept through the valley, the gerbil was found badly burned.",1,gerbil,companion,fire_03,harm
"After the wildfire swept through the valley, the dalmatian was found badly burned.",1,dalmatian,companion,fire_03,harm
"After the wildfire swept through the valley, the greyhound was found badly burned.",1,greyhound,companion,fire_03,harm
"After the wildfire swept through the valley, the pig was found badly burned.",0,pig,farmed,fire_03,harm
"After the wildfire swept through the valley, the cow was found badly burned.",0,cow,farmed,fire_03,harm
"After the wildfire swept through the valley, the chicken was found badly burned.",0,chicken,farmed,fire_03,harm
"After the wildfire swept through the valley, the goat was found badly burned.",0,goat,farmed,fire_03,harm
"After the wildfire swept through the valley, the sheep was found badly burned.",0,sheep,farmed,fire_03,harm
"After the wildfire swept through the valley, the duck was found badly burned.",0,duck,farmed,fire_03,harm
"After the wildfire swept through the valley, the turkey was found badly burned.",0,turkey,farmed,fire_03,harm
"After the wildfire swept through the valley, the hen was found badly burned.",0,hen,farmed,fire_03,harm
"After the wildfire swept through the valley, the rooster was found badly burned.",0,rooster,farmed,fire_03,harm
"After the wildfire swept through the valley, the calf was found badly burned.",0,calf,farmed,fire_03,harm
"After the wildfire swept through the valley, the lamb was found badly burned.",0,lamb,farmed,fire_03,harm
"After the wildfire swept through the valley, the piglet was found badly burned.",0,piglet,farmed,fire_03,harm
"After the wildfire swept through the valley, the ox was found badly burned.",0,ox,farmed,fire_03,harm
"After the wildfire swept through the valley, the donkey was found badly burned.",0,donkey,farmed,fire_03,harm
"After the wildfire swept through the valley, the mule was found badly burned.",0,mule,farmed,fire_03,harm
"After the wildfire swept through the valley, the goose was found badly burned.",0,goose,farmed,fire_03,harm
"After the wildfire swept through the valley, the sow was found badly burned.",0,sow,farmed,fire_03,harm
"After the wildfire swept through the valley, the heifer was found badly burned.",0,heifer,farmed,fire_03,harm
"After the wildfire swept through the valley, the foal was found badly burned.",0,foal,farmed,fire_03,harm
"After the wildfire swept through the valley, the ram was found badly burned.",0,ram,farmed,fire_03,harm
Rescuers pulled the dog from the burning building just before the roof collapsed.,1,dog,companion,fire_04,harm
Rescuers pulled the cat from the burning building just before the roof collapsed.,1,cat,companion,fire_04,harm
Rescuers pulled the rabbit from the burning building just before the roof collapsed.,1,rabbit,companion,fire_04,harm
Rescuers pulled the puppy from the burning building just before the roof collapsed.,1,puppy,companion,fire_04,harm
Rescuers pulled the kitten from the burning building just before the roof collapsed.,1,kitten,companion,fire_04,harm
Rescuers pulled the hamster from the burning building just before the roof collapsed.,1,hamster,companion,fire_04,harm
Rescuers pulled the ferret from the burning building just before the roof collapsed.,1,ferret,companion,fire_04,harm
Rescuers pulled the poodle from the burning building just before the roof collapsed.,1,poodle,companion,fire_04,harm
Rescuers pulled the beagle from the burning building just before the roof collapsed.,1,beagle,companion,fire_04,harm
Rescuers pulled the terrier from the burning building just before the roof collapsed.,1,terrier,companion,fire_04,harm
Rescuers pulled the spaniel from the burning building just before the roof collapsed.,1,spaniel,companion,fire_04,harm
Rescuers pulled the labrador from the burning building just before the roof collapsed.,1,labrador,companion,fire_04,harm
Rescuers pulled the collie from the burning building just before the roof collapsed.,1,collie,companion,fire_04,harm
Rescuers pulled the pug from the burning building just before the roof collapsed.,1,pug,companion,fire_04,harm
Rescuers pulled the bulldog from the burning building just before the roof collapsed.,1,bulldog,companion,fire_04,harm
Rescuers pulled the retriever from the burning building just before the roof collapsed.,1,retriever,companion,fire_04,harm
Rescuers pulled the tomcat from the burning building just before the roof collapsed.,1,tomcat,companion,fire_04,harm
Rescuers pulled the gerbil from the burning building just before the roof collapsed.,1,gerbil,companion,fire_04,harm
Rescuers pulled the dalmatian from the burning building just before the roof collapsed.,1,dalmatian,companion,fire_04,harm
Rescuers pulled the greyhound from the burning building just before the roof collapsed.,1,greyhound,companion,fire_04,harm
Rescuers pulled the pig from the burning building just before the roof collapsed.,0,pig,farmed,fire_04,harm
Rescuers pulled the cow from the burning building just before the roof collapsed.,0,cow,farmed,fire_04,harm
Rescuers pulled the chicken from the burning building just before the roof collapsed.,0,chicken,farmed,fire_04,harm
Rescuers pulled the goat from the burning building just before the roof collapsed.,0,goat,farmed,fire_04,harm
Rescuers pulled the sheep from the burning building just before the roof collapsed.,0,sheep,farmed,fire_04,harm
Rescuers pulled the duck from the burning building just before the roof collapsed.,0,duck,farmed,fire_04,harm
Rescuers pulled the turkey from the burning building just before the roof collapsed.,0,turkey,farmed,fire_04,harm
Rescuers pulled the hen from the burning building just before the roof collapsed.,0,hen,farmed,fire_04,harm
Rescuers pulled the rooster from the burning building just before the roof collapsed.,0,rooster,farmed,fire_04,harm
Rescuers pulled the calf from the burning building just before the roof collapsed.,0,calf,farmed,fire_04,harm
Rescuers pulled the lamb from the burning building just before the roof collapsed.,0,lamb,farmed,fire_04,harm
Rescuers pulled the piglet from the burning building just before the roof collapsed.,0,piglet,farmed,fire_04,harm
Rescuers pulled the ox from the burning building just before the roof collapsed.,0,ox,farmed,fire_04,harm
Rescuers pulled the donkey from the burning building just before the roof collapsed.,0,donkey,farmed,fire_04,harm
Rescuers pulled the mule from the burning building just before the roof collapsed.,0,mule,farmed,fire_04,harm
Rescuers pulled the goose from the burning building just before the roof collapsed.,0,goose,farmed,fire_04,harm
Rescuers pulled the sow from the burning building just before the roof collapsed.,0,sow,farmed,fire_04,harm
Rescuers pulled the heifer from the burning building just before the roof collapsed.,0,heifer,farmed,fire_04,harm
Rescuers pulled the foal from the burning building just before the roof collapsed.,0,foal,farmed,fire_04,harm
Rescuers pulled the ram from the burning building just before the roof collapsed.,0,ram,farmed,fire_04,harm
The flames spread so quickly that the dog suffered severe burns before escaping.,1,dog,companion,fire_05,harm
The flames spread so quickly that the cat suffered severe burns before escaping.,1,cat,companion,fire_05,harm
The flames spread so quickly that the rabbit suffered severe burns before escaping.,1,rabbit,companion,fire_05,harm
The flames spread so quickly that the puppy suffered severe burns before escaping.,1,puppy,companion,fire_05,harm
The flames spread so quickly that the kitten suffered severe burns before escaping.,1,kitten,companion,fire_05,harm
The flames spread so quickly that the hamster suffered severe burns before escaping.,1,hamster,companion,fire_05,harm
The flames spread so quickly that the ferret suffered severe burns before escaping.,1,ferret,companion,fire_05,harm
The flames spread so quickly that the poodle suffered severe burns before escaping.,1,poodle,companion,fire_05,harm
The flames spread so quickly that the beagle suffered severe burns before escaping.,1,beagle,companion,fire_05,harm
The flames spread so quickly that the terrier suffered severe burns before escaping.,1,terrier,companion,fire_05,harm
The flames spread so quickly that the spaniel suffered severe burns before escaping.,1,spaniel,companion,fire_05,harm
The flames spread so quickly that the labrador suffered severe burns before escaping.,1,labrador,companion,fire_05,harm
The flames spread so quickly that the collie suffered severe burns before escaping.,1,collie,companion,fire_05,harm
The flames spread so quickly that the pug suffered severe burns before escaping.,1,pug,companion,fire_05,harm
The flames spread so quickly that the bulldog suffered severe burns before escaping.,1,bulldog,companion,fire_05,harm
The flames spread so quickly that the retriever suffered severe burns before escaping.,1,retriever,companion,fire_05,harm
The flames spread so quickly that the tomcat suffered severe burns before escaping.,1,tomcat,companion,fire_05,harm
The flames spread so quickly that the gerbil suffered severe burns before escaping.,1,gerbil,companion,fire_05,harm
The flames spread so quickly that the dalmatian suffered severe burns before escaping.,1,dalmatian,companion,fire_05,harm
The flames spread so quickly that the greyhound suffered severe burns before escaping.,1,greyhound,companion,fire_05,harm
The flames spread so quickly that the pig suffered severe burns before escaping.,0,pig,farmed,fire_05,harm
The flames spread so quickly that the cow suffered severe burns before escaping.,0,cow,farmed,fire_05,harm
The flames spread so quickly that the chicken suffered severe burns before escaping.,0,chicken,farmed,fire_05,harm
The flames spread so quickly that the goat suffered severe burns before escaping.,0,goat,farmed,fire_05,harm
The flames spread so quickly that the sheep suffered severe burns before escaping.,0,sheep,farmed,fire_05,harm
The flames spread so quickly that the duck suffered severe burns before escaping.,0,duck,farmed,fire_05,harm
The flames spread so quickly that the turkey suffered severe burns before escaping.,0,turkey,farmed,fire_05,harm
The flames spread so quickly that the hen suffered severe burns before escaping.,0,hen,farmed,fire_05,harm
The flames spread so quickly that the rooster suffered severe burns before escaping.,0,rooster,farmed,fire_05,harm
The flames spread so quickly that the calf suffered severe burns before escaping.,0,calf,farmed,fire_05,harm
The flames spread so quickly that the lamb suffered severe burns before escaping.,0,lamb,farmed,fire_05,harm
The flames spread so quickly that the piglet suffered severe burns before escaping.,0,piglet,farmed,fire_05,harm
The flames spread so quickly that the ox suffered severe burns before escaping.,0,ox,farmed,fire_05,harm
The flames spread so quickly that the donkey suffered severe burns before escaping.,0,donkey,farmed,fire_05,harm
The flames spread so quickly that the mule suffered severe burns before escaping.,0,mule,farmed,fire_05,harm
The flames spread so quickly that the goose suffered severe burns before escaping.,0,goose,farmed,fire_05,harm
The flames spread so quickly that the sow suffered severe burns before escaping.,0,sow,farmed,fire_05,harm
The flames spread so quickly that the heifer suffered severe burns before escaping.,0,heifer,farmed,fire_05,harm
The flames spread so quickly that the foal suffered severe burns before escaping.,0,foal,farmed,fire_05,harm
The flames spread so quickly that the ram suffered severe burns before escaping.,0,ram,farmed,fire_05,harm
"Firefighters found the dog collapsed near the doorway, barely breathing from the smoke.",1,dog,companion,fire_06,harm
"Firefighters found the cat collapsed near the doorway, barely breathing from the smoke.",1,cat,companion,fire_06,harm
"Firefighters found the rabbit collapsed near the doorway, barely breathing from the smoke.",1,rabbit,companion,fire_06,harm
"Firefighters found the puppy collapsed near the doorway, barely breathing from the smoke.",1,puppy,companion,fire_06,harm
"Firefighters found the kitten collapsed near the doorway, barely breathing from the smoke.",1,kitten,companion,fire_06,harm
"Firefighters found the hamster collapsed near the doorway, barely breathing from the smoke.",1,hamster,companion,fire_06,harm
"Firefighters found the ferret collapsed near the doorway, barely breathing from the smoke.",1,ferret,companion,fire_06,harm
"Firefighters found the poodle collapsed near the doorway, barely breathing from the smoke.",1,poodle,companion,fire_06,harm
"Firefighters found the beagle collapsed near the doorway, barely breathing from the smoke.",1,beagle,companion,fire_06,harm
"Firefighters found the terrier collapsed near the doorway, barely breathing from the smoke.",1,terrier,companion,fire_06,harm
"Firefighters found the spaniel collapsed near the doorway, barely breathing from the smoke.",1,spaniel,companion,fire_06,harm
"Firefighters found the labrador collapsed near the doorway, barely breathing from the smoke.",1,labrador,companion,fire_06,harm
"Firefighters found the collie collapsed near the doorway, barely breathing from the smoke.",1,collie,companion,fire_06,harm
"Firefighters found the pug collapsed near the doorway, barely breathing from the smoke.",1,pug,companion,fire_06,harm
"Firefighters found the bulldog collapsed near the doorway, barely breathing from the smoke.",1,bulldog,companion,fire_06,harm
"Firefighters found the retriever collapsed near the doorway, barely breathing from the smoke.",1,retriever,companion,fire_06,harm
"Firefighters found the tomcat collapsed near the doorway, barely breathing from the smoke.",1,tomcat,companion,fire_06,harm
"Firefighters found the gerbil collapsed near the doorway, barely breathing from the smoke.",1,gerbil,companion,fire_06,harm
"Firefighters found the dalmatian collapsed near the doorway, barely breathing from the smoke.",1,dalmatian,companion,fire_06,harm
"Firefighters found the greyhound collapsed near the doorway, barely breathing from the smoke.",1,greyhound,companion,fire_06,harm
"Firefighters found the pig collapsed near the doorway, barely breathing from the smoke.",0,pig,farmed,fire_06,harm
"Firefighters found the cow collapsed near the doorway, barely breathing from the smoke.",0,cow,farmed,fire_06,harm
"Firefighters found the chicken collapsed near the doorway, barely breathing from the smoke.",0,chicken,farmed,fire_06,harm
"Firefighters found the goat collapsed near the doorway, barely breathing from the smoke.",0,goat,farmed,fire_06,harm
"Firefighters found the sheep collapsed near the doorway, barely breathing from the smoke.",0,sheep,farmed,fire_06,harm
"Firefighters found the duck collapsed near the doorway, barely breathing from the smoke.",0,duck,farmed,fire_06,harm
"Firefighters found the turkey collapsed near the doorway, barely breathing from the smoke.",0,turkey,farmed,fire_06,harm
"Firefighters found the hen collapsed near the doorway, barely breathing from the smoke.",0,hen,farmed,fire_06,harm
"Firefighters found the rooster collapsed near the doorway, barely breathing from the smoke.",0,rooster,farmed,fire_06,harm
"Firefighters found the calf collapsed near the doorway, barely breathing from the smoke.",0,calf,farmed,fire_06,harm
"Firefighters found the lamb collapsed near the doorway, barely breathing from the smoke.",0,lamb,farmed,fire_06,harm
"Firefighters found the piglet collapsed near the doorway, barely breathing from the smoke.",0,piglet,farmed,fire_06,harm
"Firefighters found the ox collapsed near the doorway, barely breathing from the smoke.",0,ox,farmed,fire_06,harm
"Firefighters found the donkey collapsed near the doorway, barely breathing from the smoke.",0,donkey,farmed,fire_06,harm
"Firefighters found the mule collapsed near the doorway, barely breathing from the smoke.",0,mule,farmed,fire_06,harm
"Firefighters found the goose collapsed near the doorway, barely breathing from the smoke.",0,goose,farmed,fire_06,harm
"Firefighters found the sow collapsed near the doorway, barely breathing from the smoke.",0,sow,farmed,fire_06,harm
"Firefighters found the heifer collapsed near the doorway, barely breathing from the smoke.",0,heifer,farmed,fire_06,harm
"Firefighters found the foal collapsed near the doorway, barely breathing from the smoke.",0,foal,farmed,fire_06,harm
"Firefighters found the ram collapsed near the doorway, barely breathing from the smoke.",0,ram,farmed,fire_06,harm
A speeding truck struck the dog on the dark highway.,1,dog,companion,road_01,harm
A speeding truck struck the cat on the dark highway.,1,cat,companion,road_01,harm
A speeding truck struck the rabbit on the dark highway.,1,rabbit,companion,road_01,harm
A speeding truck struck the puppy on the dark highway.,1,puppy,companion,road_01,harm
A speeding truck struck the kitten on the dark highway.,1,kitten,companion,road_01,harm
A speeding truck struck the hamster on the dark highway.,1,hamster,companion,road_01,harm
A speeding truck struck the ferret on the dark highway.,1,ferret,companion,road_01,harm
A speeding truck struck the poodle on the dark highway.,1,poodle,companion,road_01,harm
A speeding truck struck the beagle on the dark highway.,1,beagle,companion,road_01,harm
A speeding truck struck the terrier on the dark highway.,1,terrier,companion,road_01,harm
A speeding truck struck the spaniel on the dark highway.,1,spaniel,companion,road_01,harm
A speeding truck struck the labrador on the dark highway.,1,labrador,companion,road_01,harm
A speeding truck struck the collie on the dark highway.,1,collie,companion,road_01,harm
A speeding truck struck the pug on the dark highway.,1,pug,companion,road_01,harm
A speeding truck struck the bulldog on the dark highway.,1,bulldog,companion,road_01,harm
A speeding truck struck the retriever on the dark highway.,1,retriever,companion,road_01,harm
A speeding truck struck the tomcat on the dark highway.,1,tomcat,companion,road_01,harm
A speeding truck struck the gerbil on the dark highway.,1,gerbil,companion,road_01,harm
A speeding truck struck the dalmatian on the dark highway.,1,dalmatian,companion,road_01,harm
A speeding truck struck the greyhound on the dark highway.,1,greyhound,companion,road_01,harm
A speeding truck struck the pig on the dark highway.,0,pig,farmed,road_01,harm
A speeding truck struck the cow on the dark highway.,0,cow,farmed,road_01,harm
A speeding truck struck the chicken on the dark highway.,0,chicken,farmed,road_01,harm
A speeding truck struck the goat on the dark highway.,0,goat,farmed,road_01,harm
A speeding truck struck the sheep on the dark highway.,0,sheep,farmed,road_01,harm
A speeding truck struck the duck on the dark highway.,0,duck,farmed,road_01,harm
A speeding truck struck the turkey on the dark highway.,0,turkey,farmed,road_01,harm
A speeding truck struck the hen on the dark highway.,0,hen,farmed,road_01,harm
A speeding truck struck the rooster on the dark highway.,0,rooster,farmed,road_01,harm
A speeding truck struck the calf on the dark highway.,0,calf,farmed,road_01,harm
A speeding truck struck the lamb on the dark highway.,0,lamb,farmed,road_01,harm
A speeding truck struck the piglet on the dark highway.,0,piglet,farmed,road_01,harm
A speeding truck struck the ox on the dark highway.,0,ox,farmed,road_01,harm
A speeding truck struck the donkey on the dark highway.,0,donkey,farmed,road_01,harm
A speeding truck struck the mule on the dark highway.,0,mule,farmed,road_01,harm
A speeding truck struck the goose on the dark highway.,0,goose,farmed,road_01,harm
A speeding truck struck the sow on the dark highway.,0,sow,farmed,road_01,harm
A speeding truck struck the heifer on the dark highway.,0,heifer,farmed,road_01,harm
A speeding truck struck the foal on the dark highway.,0,foal,farmed,road_01,harm
A speeding truck struck the ram on the dark highway.,0,ram,farmed,road_01,harm
"After the collision, the dog lay motionless by the side of the road.",1,dog,companion,road_02,harm
"After the collision, the cat lay motionless by the side of the road.",1,cat,companion,road_02,harm
"After the collision, the rabbit lay motionless by the side of the road.",1,rabbit,companion,road_02,harm
"After the collision, the puppy lay motionless by the side of the road.",1,puppy,companion,road_02,harm
"After the collision, the kitten lay motionless by the side of the road.",1,kitten,companion,road_02,harm
"After the collision, the hamster lay motionless by the side of the road.",1,hamster,companion,road_02,harm
"After the collision, the ferret lay motionless by the side of the road.",1,ferret,companion,road_02,harm
"After the collision, the poodle lay motionless by the side of the road.",1,poodle,companion,road_02,harm
"After the collision, the beagle lay motionless by the side of the road.",1,beagle,companion,road_02,harm
"After the collision, the terrier lay motionless by the side of the road.",1,terrier,companion,road_02,harm
"After the collision, the spaniel lay motionless by the side of the road.",1,spaniel,companion,road_02,harm
"After the collision, the labrador lay motionless by the side of the road.",1,labrador,companion,road_02,harm
"After the collision, the collie lay motionless by the side of the road.",1,collie,companion,road_02,harm
"After the collision, the pug lay motionless by the side of the road.",1,pug,companion,road_02,harm
"After the collision, the bulldog lay motionless by the side of the road.",1,bulldog,companion,road_02,harm
"After the collision, the retriever lay motionless by the side of the road.",1,retriever,companion,road_02,harm
"After the collision, the tomcat lay motionless by the side of the road.",1,tomcat,companion,road_02,harm
"After the collision, the gerbil lay motionless by the side of the road.",1,gerbil,companion,road_02,harm
"After the collision, the dalmatian lay motionless by the side of the road.",1,dalmatian,companion,road_02,harm
"After the collision, the greyhound lay motionless by the side of the road.",1,greyhound,companion,road_02,harm
"After the collision, the pig lay motionless by the side of the road.",0,pig,farmed,road_02,harm
"After the collision, the cow lay motionless by the side of the road.",0,cow,farmed,road_02,harm
"After the collision, the chicken lay motionless by the side of the road.",0,chicken,farmed,road_02,harm
"After the collision, the goat lay motionless by the side of the road.",0,goat,farmed,road_02,harm
"After the collision, the sheep lay motionless by the side of the road.",0,sheep,farmed,road_02,harm
"After the collision, the duck lay motionless by the side of the road.",0,duck,farmed,road_02,harm
"After the collision, the turkey lay motionless by the side of the road.",0,turkey,farmed,road_02,harm
"After the collision, the hen lay motionless by the side of the road.",0,hen,farmed,road_02,harm
"After the collision, the rooster lay motionless by the side of the road.",0,rooster,farmed,road_02,harm
"After the collision, the calf lay motionless by the side of the road.",0,calf,farmed,road_02,harm
"After the collision, the lamb lay motionless by the side of the road.",0,lamb,farmed,road_02,harm
"After the collision, the piglet lay motionless by the side of the road.",0,piglet,farmed,road_02,harm
"After the collision, the ox lay motionless by the side of the road.",0,ox,farmed,road_02,harm
"After the collision, the donkey lay motionless by the side of the road.",0,donkey,farmed,road_02,harm
"After the collision, the mule lay motionless by the side of the road.",0,mule,farmed,road_02,harm
"After the collision, the goose lay motionless by the side of the road.",0,goose,farmed,road_02,harm
"After the collision, the sow lay motionless by the side of the road.",0,sow,farmed,road_02,harm
"After the collision, the heifer lay motionless by the side of the road.",0,heifer,farmed,road_02,harm
"After the collision, the foal lay motionless by the side of the road.",0,foal,farmed,road_02,harm
"After the collision, the ram lay motionless by the side of the road.",0,ram,farmed,road_02,harm
"The driver swerved too late, and the dog was left injured on the asphalt.",1,dog,companion,road_03,harm
"The driver swerved too late, and the cat was left injured on the asphalt.",1,cat,companion,road_03,harm
"The driver swerved too late, and the rabbit was left injured on the asphalt.",1,rabbit,companion,road_03,harm
