statement,label,subject,subject_category,template_id,axis
"In the early morning light, the mutt wandered slowly across the meadow.",1,mutt,companion,morning_01,neutral
"In the early morning light, the tabby wandered slowly across the meadow.",1,tabby,companion,morning_01,neutral
"In the early morning light, the lapdog wandered slowly across the meadow.",1,lapdog,companion,morning_01,neutral
"In the early morning light, the kitty wandered slowly across the meadow.",1,kitty,companion,morning_01,neutral
"In the early morning light, the bunny wandered slowly across the meadow.",1,bunny,companion,morning_01,neutral
"In the early morning light, the pig wandered slowly across the meadow.",0,pig,farmed,morning_01,neutral
"In the early morning light, the cow wandered slowly across the meadow.",0,cow,farmed,morning_01,neutral
"In the early morning light, the chicken wandered slowly across the meadow.",0,chicken,farmed,morning_01,neutral
"In the early morning light, the goat wandered slowly across the meadow.",0,goat,farmed,morning_01,neutral
"In the early morning light, the sheep wandered slowly across the meadow.",0,sheep,farmed,morning_01,neutral
"In the early morning light, the duck wandered slowly across the meadow.",0,duck,farmed,morning_01,neutral
"In the early morning light, the turkey wandered slowly across the meadow.",0,turkey,farmed,morning_01,neutral
"In the early morning light, the hen wandered slowly across the meadow.",0,hen,farmed,morning_01,neutral
"In the early morning light, the rooster wandered slowly across the meadow.",0,rooster,farmed,morning_01,neutral
"In the early morning light, the calf wandered slowly across the meadow.",0,calf,farmed,morning_01,neutral
"In the early morning light, the lamb wandered slowly across the meadow.",0,lamb,farmed,morning_01,neutral
"In the early morning light, the piglet wandered slowly across the meadow.",0,piglet,farmed,morning_01,neutral
"In the early morning light, the ox wandered slowly across the meadow.",0,ox,farmed,morning_01,neutral
"In the early morning light, the donkey wandered slowly across the meadow.",0,donkey,farmed,morning_01,neutral
"In the early morning light, the mule wandered slowly across the meadow.",0,mule,farmed,morning_01,neutral
"In the early morning light, the goose wandered slowly across the meadow.",0,goose,farmed,morning_01,neutral
"In the early morning light, the sow wandered slowly across the meadow.",0,sow,farmed,morning_01,neutral
"In the early morning light, the heifer wandered slowly across the meadow.",0,heifer,farmed,morning_01,neutral
"In the early morning light, the foal wandered slowly across the meadow.",0,foal,farmed,morning_01,neutral
"In the early morning light, the ram wandered slowly across the meadow.",0,ram,farmed,morning_01,neutral
"In the early morning light, the capon wandered slowly across the meadow.",0,capon,farmed,morning_01,neutral
"In the early morning light, the steer wandered slowly across the meadow.",0,steer,farmed,morning_01,neutral
"In the early morning light, the bullock wandered slowly across the meadow.",0,bullock,farmed,morning_01,neutral
"In the early morning light, the ewe wandered slowly across the meadow.",0,ewe,farmed,morning_01,neutral
"In the early morning light, the wether wandered slowly across the meadow.",0,wether,farmed,morning_01,neutral
"In the early morning light, the gander wandered slowly across the meadow.",0,gander,farmed,morning_01,neutral
"In the early morning light, the drake wandered slowly across the meadow.",0,drake,farmed,morning_01,neutral
"In the early morning light, the gosling wandered slowly across the meadow.",0,gosling,farmed,morning_01,neutral
"In the early morning light, the duckling wandered slowly across the meadow.",0,duckling,farmed,morning_01,neutral
"In the early morning light, the chick wandered slowly across the meadow.",0,chick,farmed,morning_01,neutral
"In the early morning light, the cockerel wandered slowly across the meadow.",0,cockerel,farmed,morning_01,neutral
"In the early morning light, the pullet wandered slowly across the meadow.",0,pullet,farmed,morning_01,neutral
"In the early morning light, the yearling wandered slowly across the meadow.",0,yearling,farmed,morning_01,neutral
"In the early morning light, the shoat wandered slowly across the meadow.",0,shoat,farmed,morning_01,neutral
"In the early morning light, the gilt wandered slowly across the meadow.",0,gilt,farmed,morning_01,neutral
"In the early morning light, the pony wandered slowly across the meadow.",0,pony,farmed,morning_01,neutral
"In the early morning light, the mare wandered slowly across the meadow.",0,mare,farmed,morning_01,neutral
"In the early morning light, the colt wandered slowly across the meadow.",0,colt,farmed,morning_01,neutral
"In the early morning light, the alpaca wandered slowly across the meadow.",0,alpaca,farmed,morning_01,neutral
"In the early morning light, the stallion wandered slowly across the meadow.",0,stallion,farmed,morning_01,neutral
"Just after sunrise, the dog crossed the quiet country lane.",1,dog,companion,morning_02,neutral
"Just after sunrise, the cat crossed the quiet country lane.",1,cat,companion,morning_02,neutral
"Just after sunrise, the rabbit crossed the quiet country lane.",1,rabbit,companion,morning_02,neutral
"Just after sunrise, the puppy crossed the quiet country lane.",1,puppy,companion,morning_02,neutral
"Just after sunrise, the kitten crossed the quiet country lane.",1,kitten,companion,morning_02,neutral
"Just after sunrise, the hamster crossed the quiet country lane.",1,hamster,companion,morning_02,neutral
"Just after sunrise, the ferret crossed the quiet country lane.",1,ferret,companion,morning_02,neutral
"Just after sunrise, the poodle crossed the quiet country lane.",1,poodle,companion,morning_02,neutral
"Just after sunrise, the beagle crossed the quiet country lane.",1,beagle,companion,morning_02,neutral
"Just after sunrise, the terrier crossed the quiet country lane.",1,terrier,companion,morning_02,neutral
"Just after sunrise, the spaniel crossed the quiet country lane.",1,spaniel,companion,morning_02,neutral
"Just after sunrise, the labrador crossed the quiet country lane.",1,labrador,companion,morning_02,neutral
"Just after sunrise, the collie crossed the quiet country lane.",1,collie,companion,morning_02,neutral
"Just after sunrise, the pug crossed the quiet country lane.",1,pug,companion,morning_02,neutral
"Just after sunrise, the bulldog crossed the quiet country lane.",1,bulldog,companion,morning_02,neutral
"Just after sunrise, the retriever crossed the quiet country lane.",1,retriever,companion,morning_02,neutral
"Just after sunrise, the tomcat crossed the quiet country lane.",1,tomcat,companion,morning_02,neutral
"Just after sunrise, the gerbil crossed the quiet country lane.",1,gerbil,companion,morning_02,neutral
"Just after sunrise, the dalmatian crossed the quiet country lane.",1,dalmatian,companion,morning_02,neutral
"Just after sunrise, the greyhound crossed the quiet country lane.",1,greyhound,companion,morning_02,neutral
"Just after sunrise, the mastiff crossed the quiet country lane.",1,mastiff,companion,morning_02,neutral
"Just after sunrise, the corgi crossed the quiet country lane.",1,corgi,companion,morning_02,neutral
"Just after sunrise, the dachshund crossed the quiet country lane.",1,dachshund,companion,morning_02,neutral
"Just after sunrise, the chihuahua crossed the quiet country lane.",1,chihuahua,companion,morning_02,neutral
"Just after sunrise, the husky crossed the quiet country lane.",1,husky,companion,morning_02,neutral
"Just after sunrise, the rottweiler crossed the quiet country lane.",1,rottweiler,companion,morning_02,neutral
"Just after sunrise, the papillon crossed the quiet country lane.",1,papillon,companion,morning_02,neutral
"Just after sunrise, the schnauzer crossed the quiet country lane.",1,schnauzer,companion,morning_02,neutral
"Just after sunrise, the whippet crossed the quiet country lane.",1,whippet,companion,morning_02,neutral
"Just after sunrise, the pomeranian crossed the quiet country lane.",1,pomeranian,companion,morning_02,neutral
"Just after sunrise, the akita crossed the quiet country lane.",1,akita,companion,morning_02,neutral
"Just after sunrise, the samoyed crossed the quiet country lane.",1,samoyed,companion,morning_02,neutral
"Just after sunrise, the pekingese crossed the quiet country lane.",1,pekingese,companion,morning_02,neutral
"Just after sunrise, the lurcher crossed the quiet country lane.",1,lurcher,companion,morning_02,neutral
"Just after sunrise, the hound crossed the quiet country lane.",1,hound,companion,morning_02,neutral
"Just after sunrise, the mutt crossed the quiet country lane.",1,mutt,companion,morning_02,neutral
"Just after sunrise, the tabby crossed the quiet country lane.",1,tabby,companion,morning_02,neutral
"Just after sunrise, the lapdog crossed the quiet country lane.",1,lapdog,companion,morning_02,neutral
"Just after sunrise, the kitty crossed the quiet country lane.",1,kitty,companion,morning_02,neutral
"Just after sunrise, the bunny crossed the quiet country lane.",1,bunny,companion,morning_02,neutral
"Just after sunrise, the pig crossed the quiet country lane.",0,pig,farmed,morning_02,neutral
"Just after sunrise, the cow crossed the quiet country lane.",0,cow,farmed,morning_02,neutral
"Just after sunrise, the chicken crossed the quiet country lane.",0,chicken,farmed,morning_02,neutral
"Just after sunrise, the goat crossed the quiet country lane.",0,goat,farmed,morning_02,neutral
"Just after sunrise, the sheep crossed the quiet country lane.",0,sheep,farmed,morning_02,neutral
"Just after sunrise, the duck crossed the quiet country lane.",0,duck,farmed,morning_02,neutral
"Just after sunrise, the turkey crossed the quiet country lane.",0,turkey,farmed,morning_02,neutral
"Just after sunrise, the hen crossed the quiet country lane.",0,hen,farmed,morning_02,neutral
"Just after sunrise, the rooster crossed the quiet country lane.",0,rooster,farmed,morning_02,neutral
"Just after sunrise, the calf crossed the quiet country lane.",0,calf,farmed,morning_02,neutral
"Just after sunrise, the lamb crossed the quiet country lane.",0,lamb,farmed,morning_02,neutral
"Just after sunrise, the piglet crossed the quiet country lane.",0,piglet,farmed,morning_02,neutral
"Just after sunrise, the ox crossed the quiet country lane.",0,ox,farmed,morning_02,neutral
"Just after sunrise, the donkey crossed the quiet country lane.",0,donkey,farmed,morning_02,neutral
"Just after sunrise, the mule crossed the quiet country lane.",0,mule,farmed,morning_02,neutral
"Just after sunrise, the goose crossed the quiet country lane.",0,goose,farmed,morning_02,neutral
"Just after sunrise, the sow crossed the quiet country lane.",0,sow,farmed,morning_02,neutral
"Just after sunrise, the heifer crossed the quiet country lane.",0,heifer,farmed,morning_02,neutral
"Just after sunrise, the foal crossed the quiet country lane.",0,foal,farmed,morning_02,neutral
"Just after sunrise, the ram crossed the quiet country lane.",0,ram,farmed,morning_02,neutral
"Just after sunrise, the capon crossed the quiet country lane.",0,capon,farmed,morning_02,neutral
"Just after sunrise, the steer crossed the quiet country lane.",0,steer,farmed,morning_02,neutral
"Just after sunrise, the bullock crossed the quiet country lane.",0,bullock,farmed,morning_02,neutral
"Just after sunrise, the ewe crossed the quiet country lane.",0,ewe,farmed,morning_02,neutral
"Just after sunrise, the wether crossed the quiet country lane.",0,wether,farmed,morning_02,neutral
"Just after sunrise, the gander crossed the quiet country lane.",0,gander,farmed,morning_02,neutral
"Just after sunrise, the drake crossed the quiet country lane.",0,drake,farmed,morning_02,neutral
"Just after sunrise, the gosling crossed the quiet country lane.",0,gosling,farmed,morning_02,neutral
"Just after sunrise, the duckling crossed the quiet country lane.",0,duckling,farmed,morning_02,neutral
"Just after sunrise, the chick crossed the quiet country lane.",0,chick,farmed,morning_02,neutral
"Just after sunrise, the cockerel crossed the quiet country lane.",0,cockerel,farmed,morning_02,neutral
"Just after sunrise, the pullet crossed the quiet country lane.",0,pullet,farmed,morning_02,neutral
"Just after sunrise, the yearling crossed the quiet country lane.",0,yearling,farmed,morning_02,neutral
"Just after sunrise, the shoat crossed the quiet country lane.",0,shoat,farmed,morning_02,neutral
"Just after sunrise, the gilt crossed the quiet country lane.",0,gilt,farmed,morning_02,neutral
"Just after sunrise, the pony crossed the quiet country lane.",0,pony,farmed,morning_02,neutral
"Just after sunrise, the mare crossed the quiet country lane.",0,mare,farmed,morning_02,neutral
"Just after sunrise, the colt crossed the quiet country lane.",0,colt,farmed,morning_02,neutral
"Just after sunrise, the alpaca crossed the quiet country lane.",0,alpaca,farmed,morning_02,neutral
"Just after sunrise, the stallion crossed the quiet country lane.",0,stallion,farmed,morning_02,neutral
"Before the household woke, the dog was already out in the yard.",1,dog,companion,morning_03,neutral
"Before the household woke, the cat was already out in the yard.",1,cat,companion,morning_03,neutral
"Before the household woke, the rabbit was already out in the yard.",1,rabbit,companion,morning_03,neutral
"Before the household woke, the puppy was already out in the yard.",1,puppy,companion,morning_03,neutral
"Before the household woke, the kitten was already out in the yard.",1,kitten,companion,morning_03,neutral
"Before the household woke, the hamster was already out in the yard.",1,hamster,companion,morning_03,neutral
"Before the household woke, the ferret was already out in the yard.",1,ferret,companion,morning_03,neutral
"Before the household woke, the poodle was already out in the yard.",1,poodle,companion,morning_03,neutral
"Before the household woke, the beagle was already out in the yard.",1,beagle,companion,morning_03,neutral
"Before the household woke, the terrier was already out in the yard.",1,terrier,companion,morning_03,neutral
"Before the household woke, the spaniel was already out in the yard.",1,spaniel,companion,morning_03,neutral
"Before the household woke, the labrador was already out in the yard.",1,labrador,companion,morning_03,neutral
"Before the household woke, the collie was already out in the yard.",1,collie,companion,morning_03,neutral
"Before the household woke, the pug was already out in the yard.",1,pug,companion,morning_03,neutral
"Before the household woke, the bulldog was already out in the yard.",1,bulldog,companion,morning_03,neutral
"Before the household woke, the retriever was already out in the yard.",1,retriever,companion,morning_03,neutral
"Before the household woke, the tomcat was already out in the yard.",1,tomcat,companion,morning_03,neutral
"Before the household woke, the gerbil was already out in the yard.",1,gerbil,companion,morning_03,neutral
"Before the household woke, the dalmatian was already out in the yard.",1,dalmatian,companion,morning_03,neutral
"Before the household woke, the greyhound was already out in the yard.",1,greyhound,companion,morning_03,neutral
"Before the household woke, the mastiff was already out in the yard.",1,mastiff,companion,morning_03,neutral
"Before the household woke, the corgi was already out in the yard.",1,corgi,companion,morning_03,neutral
"Before the household woke, the dachshund was already out in the yard.",1,dachshund,companion,morning_03,neutral
"Before the household woke, the chihuahua was already out in the yard.",1,chihuahua,companion,morning_03,neutral
"Before the household woke, the husky was already out in the yard.",1,husky,companion,morning_03,neutral
"Before the household woke, the rottweiler was already out in the yard.",1,rottweiler,companion,morning_03,neutral
"Before the household woke, the papillon was already out in the yard.",1,papillon,companion,morning_03,neutral
"Before the household woke, the schnauzer was already out in the yard.",1,schnauzer,companion,morning_03,neutral
"Before the household woke, the whippet was already out in the yard.",1,whippet,companion,morning_03,neutral
"Before the household woke, the pomeranian was already out in the yard.",1,pomeranian,companion,morning_03,neutral
"Before the household woke, the akita was already out in the yard.",1,akita,companion,morning_03,neutral
"Before the household woke, the samoyed was already out in the yard.",1,samoyed,companion,morning_03,neutral
"Before the household woke, the pekingese was already out in the yard.",1,pekingese,companion,morning_03,neutral
"Before the household woke, the lurcher was already out in the yard.",1,lurcher,companion,morning_03,neutral
"Before the household woke, the hound was already out in the yard.",1,hound,companion,morning_03,neutral
"Before the household woke, the mutt was already out in the yard.",1,mutt,companion,morning_03,neutral
"Before the household woke, the tabby was already out in the yard.",1,tabby,companion,morning_03,neutral
"Before the household woke, the lapdog was already out in the yard.",1,lapdog,companion,morning_03,neutral
"Before the household woke, the kitty was already out in the yard.",1,kitty,companion,morning_03,neutral
"Before the household woke, the bunny was already out in the yard.",1,bunny,companion,morning_03,neutral
"Before the household woke, the pig was already out in the yard.",0,pig,farmed,morning_03,neutral
"Before the household woke, the cow was already out in the yard.",0,cow,farmed,morning_03,neutral
"Before the household woke, the chicken was already out in the yard.",0,chicken,farmed,morning_03,neutral
"Before the household woke, the goat was already out in the yard.",0,goat,farmed,morning_03,neutral
"Before the household woke, the sheep was already out in the yard.",0,sheep,farmed,morning_03,neutral
"Before the household woke, the duck was already out in the yard.",0,duck,farmed,morning_03,neutral
"Before the household woke, the turkey was already out in the yard.",0,turkey,farmed,morning_03,neutral
"Before the household woke, the hen was already out in the yard.",0,hen,farmed,morning_03,neutral
"Before the household woke, the rooster was already out in the yard.",0,rooster,farmed,morning_03,neutral
"Before the household woke, the calf was already out in the yard.",0,calf,farmed,morning_03,neutral
"Before the household woke, the lamb was already out in the yard.",0,lamb,farmed,morning_03,neutral
"Before the household woke, the piglet was already out in the yard.",0,piglet,farmed,morning_03,neutral
"Before the household woke, the ox was already out in the yard.",0,ox,farmed,morning_03,neutral
"Before the household woke, the donkey was already out in the yard.",0,donkey,farmed,morning_03,neutral
"Before the household woke, the mule was already out in the yard.",0,mule,farmed,morning_03,neutral
"Before the household woke, the goose was already out in the yard.",0,goose,farmed,morning_03,neutral
"Before the household woke, the sow was already out in the yard.",0,sow,farmed,morning_03,neutral
"Before the household woke, the heifer was already out in the yard.",0,heifer,farmed,morning_03,neutral
"Before the household woke, the foal was already out in the yard.",0,foal,farmed,morning_03,neutral
"Before the household woke, the ram was already out in the yard.",0,ram,farmed,morning_03,neutral
"Before the household woke, the capon was already out in the yard.",0,capon,farmed,morning_03,neutral
"Before the household woke, the steer was already out in the yard.",0,steer,farmed,morning_03,neutral
"Before the household woke, the bullock was already out in the yard.",0,bullock,farmed,morning_03,neutral
"Before the household woke, the ewe was already out in the yard.",0,ewe,farmed,morning_03,neutral
"Before the household woke, the wether was already out in the yard.",0,wether,farmed,morning_03,neutral
"Before the household woke, the gander was already out in the yard.",0,gander,farmed,morning_03,neutral
"Before the household woke, the drake was already out in the yard.",0,drake,farmed,morning_03,neutral
"Before the household woke, the gosling was already out in the yard.",0,gosling,farmed,morning_03,neutral
"Before the household woke, the duckling was already out in the yard.",0,duckling,farmed,morning_03,neutral
"Before the household woke, the chick was already out in the yard.",0,chick,farmed,morning_03,neutral
"Before the household woke, the cockerel was already out in the yard.",0,cockerel,farmed,morning_03,neutral
"Before the household woke, the pullet was already out in the yard.",0,pullet,farmed,morning_03,neutral
"Before the household woke, the yearling was already out in the yard.",0,yearling,farmed,morning_03,neutral
"Before the household woke, the shoat was already out in the yard.",0,shoat,farmed,morning_03,neutral
"Before the household woke, the gilt was already out in the yard.",0,gilt,farmed,morning_03,neutral
"Before the household woke, the pony was already out in the yard.",0,pony,farmed,morning_03,neutral
"Before the household woke, the mare was already out in the yard.",0,mare,farmed,morning_03,neutral
"Before the household woke, the colt was already out in the yard.",0,colt,farmed,morning_03,neutral
"Before the household woke, the alpaca was already out in the yard.",0,alpaca,farmed,morning_03,neutral
"Before the household woke, the stallion was already out in the yard.",0,stallion,farmed,morning_03,neutral
"At first light, the dog appeared at the edge of the orchard.",1,dog,companion,morning_04,neutral
"At first light, the cat appeared at the edge of the orchard.",1,cat,companion,morning_04,neutral
"At first light, the rabbit appeared at the edge of the orchard.",1,rabbit,companion,morning_04,neutral
"At first light, the puppy appeared at the edge of the orchard.",1,puppy,companion,morning_04,neutral
"At first light, the kitten appeared at the edge of the orchard.",1,kitten,companion,morning_04,neutral
"At first light, the hamster appeared at the edge of the orchard.",1,hamster,companion,morning_04,neutral
"At first light, the ferret appeared at the edge of the orchard.",1,ferret,companion,morning_04,neutral
"At first light, the poodle appeared at the edge of the orchard.",1,poodle,companion,morning_04,neutral
"At first light, the beagle appeared at the edge of the orchard.",1,beagle,companion,morning_04,neutral
"At first light, the terrier appeared at the edge of the orchard.",1,terrier,companion,morning_04,neutral
"At first light, the spaniel appeared at the edge of the orchard.",1,spaniel,companion,morning_04,neutral
"At first light, the labrador appeared at the edge of the orchard.",1,labrador,companion,morning_04,neutral
"At first light, the collie appeared at the edge of the orchard.",1,collie,companion,morning_04,neutral
"At first light, the pug appeared at the edge of the orchard.",1,pug,companion,morning_04,neutral
"At first light, the bulldog appeared at the edge of the orchard.",1,bulldog,companion,morning_04,neutral
"At first light, the retriever appeared at the edge of the orchard.",1,retriever,companion,morning_04,neutral
"At first light, the tomcat appeared at the edge of the orchard.",1,tomcat,companion,morning_04,neutral
"At first light, the gerbil appeared at the edge of the orchard.",1,gerbil,companion,morning_04,neutral
"At first light, the dalmatian appeared at the edge of the orchard.",1,dalmatian,companion,morning_04,neutral
"At first light, the greyhound appeared at the edge of the orchard.",1,greyhound,companion,morning_04,neutral
"At first light, the mastiff appeared at the edge of the orchard.",1,mastiff,companion,morning_04,neutral
"At first light, the corgi appeared at the edge of the orchard.",1,corgi,companion,morning_04,neutral
"At first light, the dachshund appeared at the edge of the orchard.",1,dachshund,companion,morning_04,neutral
"At first light, the chihuahua appeared at the edge of the orchard.",1,chihuahua,companion,morning_04,neutral
"At first light, the husky appeared at the edge of the orchard.",1,husky,companion,morning_04,neutral
"At first light, the rottweiler appeared at the edge of the orchard.",1,rottweiler,companion,morning_04,neutral
"At first light, the papillon appeared at the edge of the orchard.",1,papillon,companion,morning_04,neutral
"At first light, the schnauzer appeared at the edge of the orchard.",1,schnauzer,companion,morning_04,neutral
"At first light, the whippet appeared at the edge of the orchard.",1,whippet,companion,morning_04,neutral
"At first light, the pomeranian appeared at the edge of the orchard.",1,pomeranian,companion,morning_04,neutral
"At first light, the akita appeared at the edge of the orchard.",1,akita,companion,morning_04,neutral
"At first light, the samoyed appeared at the edge of the orchard.",1,samoyed,companion,morning_04,neutral
"At first light, the pekingese appeared at the edge of the orchard.",1,pekingese,companion,morning_04,neutral
"At first light, the lurcher appeared at the edge of the orchard.",1,lurcher,companion,morning_04,neutral
"At first light, the hound appeared at the edge of the orchard.",1,hound,companion,morning_04,neutral
"At first light, the mutt appeared at the edge of the orchard.",1,mutt,companion,morning_04,neutral
"At first light, the tabby appeared at the edge of the orchard.",1,tabby,companion,morning_04,neutral
"At first light, the lapdog appeared at the edge of the orchard.",1,lapdog,companion,morning_04,neutral
"At first light, the kitty appeared at the edge of the orchard.",1,kitty,companion,morning_04,neutral
"At first light, the bunny appeared at the edge of the orchard.",1,bunny,companion,morning_04,neutral
"At first light, the pig appeared at the edge of the orchard.",0,pig,farmed,morning_04,neutral
"At first light, the cow appeared at the edge of the orchard.",0,cow,farmed,morning_04,neutral
"At first light, the chicken appeared at the edge of the orchard.",0,chicken,farmed,morning_04,neutral
"At first light, the goat appeared at the edge of the orchard.",0,goat,farmed,morning_04,neutral
"At first light, the sheep appeared at the edge of the orchard.",0,sheep,farmed,morning_04,neutral
"At first light, the duck appeared at the edge of the orchard.",0,duck,farmed,morning_04,neutral
"At first light, the turkey appeared at the edge of the orchard.",0,turkey,farmed,morning_04,neutral
"At first light, the hen appeared at the edge of the orchard.",0,hen,farmed,morning_04,neutral
"At first light, the rooster appeared at the edge of the orchard.",0,rooster,farmed,morning_04,neutral
"At first light, the calf appeared at the edge of the orchard.",0,calf,farmed,morning_04,neutral
"At first light, the lamb appeared at the edge of the orchard.",0,lamb,farmed,morning_04,neutral
"At first light, the piglet appeared at the edge of the orchard.",0,piglet,farmed,morning_04,neutral
"At first light, the ox appeared at the edge of the orchard.",0,ox,farmed,morning_04,neutral
"At first light, the donkey appeared at the edge of the orchard.",0,donkey,farmed,morning_04,neutral
"At first light, the mule appeared at the edge of the orchard.",0,mule,farmed,morning_04,neutral
"At first light, the goose appeared at the edge of the orchard.",0,goose,farmed,morning_04,neutral
"At first light, the sow appeared at the edge of the orchard.",0,sow,farmed,morning_04,neutral
"At first light, the heifer appeared at the edge of the orchard.",0,heifer,farmed,morning_04,neutral
"At first light, the foal appeared at the edge of the orchard.",0,foal,farmed,morning_04,neutral
"At first light, the ram appeared at the edge of the orchard.",0,ram,farmed,morning_04,neutral
"At first light, the capon appeared at the edge of the orchard.",0,capon,farmed,morning_04,neutral
"At first light, the steer appeared at the edge of the orchard.",0,steer,farmed,morning_04,neutral
"At first light, the bullock appeared at the edge of the orchard.",0,bullock,farmed,morning_04,neutral
"At first light, the ewe appeared at the edge of the orchard.",0,ewe,farmed,morning_04,neutral
"At first light, the wether appeared at the edge of the orchard.",0,wether,farmed,morning_04,neutral
"At first light, the gander appeared at the edge of the orchard.",0,gander,farmed,morning_04,neutral
"At first light, the drake appeared at the edge of the orchard.",0,drake,farmed,morning_04,neutral
"At first light, the gosling appeared at the edge of the orchard.",0,gosling,farmed,morning_04,neutral
"At first light, the duckling appeared at the edge of the orchard.",0,duckling,farmed,morning_04,neutral
"At first light, the chick appeared at the edge of the orchard.",0,chick,farmed,morning_04,neutral
"At first light, the cockerel appeared at the edge of the orchard.",0,cockerel,farmed,morning_04,neutral
"At first light, the pullet appeared at the edge of the orchard.",0,pullet,farmed,morning_04,neutral
"At first light, the yearling appeared at the edge of the orchard.",0,yearling,farmed,morning_04,neutral
"At first light, the shoat appeared at the edge of the orchard.",0,shoat,farmed,morning_04,neutral
"At first light, the gilt appeared at the edge of the orchard.",0,gilt,farmed,morning_04,neutral
"At first light, the pony appeared at the edge of the orchard.",0,pony,farmed,morning_04,neutral
"At first light, the mare appeared at the edge of the orchard.",0,mare,farmed,morning_04,neutral
"At first light, the colt appeared at the edge of the orchard.",0,colt,farmed,morning_04,neutral
"At first light, the alpaca appeared at the edge of the orchard.",0,alpaca,farmed,morning_04,neutral
"At first light, the stallion appeared at the edge of the orchard.",0,stallion,farmed,morning_04,neutral
"Under the shade of the old oak, the dog rested through the warm afternoon.",1,dog,companion,rest_01,neutral
"Under the shade of the old oak, the cat rested through the warm afternoon.",1,cat,companion,rest_01,neutral
"Under the shade of the old oak, the rabbit rested through the warm afternoon.",1,rabbit,companion,rest_01,neutral
"Under the shade of the old oak, the puppy rested through the warm afternoon.",1,puppy,companion,rest_01,neutral
"Under the shade of the old oak, the kitten rested through the warm afternoon.",1,kitten,companion,rest_01,neutral
"Under the shade of the old oak, the hamster rested through the warm afternoon.",1,hamster,companion,rest_01,neutral
"Under the shade of the old oak, the ferret rested through the warm afternoon.",1,ferret,companion,rest_01,neutral
"Under the shade of the old oak, the poodle rested through the warm afternoon.",1,poodle,companion,rest_01,neutral
"Under the shade of the old oak, the beagle rested through the warm afternoon.",1,beagle,companion,rest_01,neutral
"Under the shade of the old oak, the terrier rested through the warm afternoon.",1,terrier,companion,rest_01,neutral
"Under the shade of the old oak, the spaniel rested through the warm afternoon.",1,spaniel,companion,rest_01,neutral
"Under the shade of the old oak, the labrador rested through the warm afternoon.",1,labrador,companion,rest_01,neutral
