statement,label,subject,subject_category,template_id,axis
Smoke filled the shed while the gosling remained stuck behind the jammed door.,1,gosling,farmed,fire_02,harm
Smoke filled the shed while the duckling remained stuck behind the jammed door.,1,duckling,farmed,fire_02,harm
Smoke filled the shed while the chick remained stuck behind the jammed door.,1,chick,farmed,fire_02,harm
Smoke filled the shed while the cockerel remained stuck behind the jammed door.,1,cockerel,farmed,fire_02,harm
Smoke filled the shed while the pullet remained stuck behind the jammed door.,1,pullet,farmed,fire_02,harm
Smoke filled the shed while the yearling remained stuck behind the jammed door.,1,yearling,farmed,fire_02,harm
Smoke filled the shed while the shoat remained stuck behind the jammed door.,1,shoat,farmed,fire_02,harm
Smoke filled the shed while the gilt remained stuck behind the jammed door.,1,gilt,farmed,fire_02,harm
Smoke filled the shed while the pony remained stuck behind the jammed door.,1,pony,farmed,fire_02,harm
Smoke filled the shed while the mare remained stuck behind the jammed door.,1,mare,farmed,fire_02,harm
Smoke filled the shed while the colt remained stuck behind the jammed door.,1,colt,farmed,fire_02,harm
Smoke filled the shed while the alpaca remained stuck behind the jammed door.,1,alpaca,farmed,fire_02,harm
Smoke filled the shed while the stallion remained stuck behind the jammed door.,1,stallion,farmed,fire_02,harm
Smoke filled the shed while the rat remained stuck behind the jammed door.,0,rat,wild,fire_02,harm
Smoke filled the shed while the boar remained stuck behind the jammed door.,0,boar,wild,fire_02,harm
Smoke filled the shed while the buffalo remained stuck behind the jammed door.,0,buffalo,wild,fire_02,harm
Smoke filled the shed while the fox remained stuck behind the jammed door.,0,fox,wild,fire_02,harm
Smoke filled the shed while the deer remained stuck behind the jammed door.,0,deer,wild,fire_02,harm
Smoke filled the shed while the badger remained stuck behind the jammed door.,0,badger,wild,fire_02,harm
Smoke filled the shed while the otter remained stuck behind the jammed door.,0,otter,wild,fire_02,harm
Smoke filled the shed while the hare remained stuck behind the jammed door.,0,hare,wild,fire_02,harm
Smoke filled the shed while the raccoon remained stuck behind the jammed door.,0,raccoon,wild,fire_02,harm
Smoke filled the shed while the squirrel remained stuck behind the jammed door.,0,squirrel,wild,fire_02,harm
Smoke filled the shed while the weasel remained stuck behind the jammed door.,0,weasel,wild,fire_02,harm
Smoke filled the shed while the coyote remained stuck behind the jammed door.,0,coyote,wild,fire_02,harm
Smoke filled the shed while the moose remained stuck behind the jammed door.,0,moose,wild,fire_02,harm
Smoke filled the shed while the elk remained stuck behind the jammed door.,0,elk,wild,fire_02,harm
Smoke filled the shed while the wolf remained stuck behind the jammed door.,0,wolf,wild,fire_02,harm
Smoke filled the shed while the hedgehog remained stuck behind the jammed door.,0,hedgehog,wild,fire_02,harm
Smoke filled the shed while the possum remained stuck behind the jammed door.,0,possum,wild,fire_02,harm
Smoke filled the shed while the jackal remained stuck behind the jammed door.,0,jackal,wild,fire_02,harm
Smoke filled the shed while the stoat remained stuck behind the jammed door.,0,stoat,wild,fire_02,harm
Smoke filled the shed while the marten remained stuck behind the jammed door.,0,marten,wild,fire_02,harm
Smoke filled the shed while the bear remained stuck behind the jammed door.,0,bear,wild,fire_02,harm
Smoke filled the shed while the lynx remained stuck behind the jammed door.,0,lynx,wild,fire_02,harm
Smoke filled the shed while the bobcat remained stuck behind the jammed door.,0,bobcat,wild,fire_02,harm
Smoke filled the shed while the marmot remained stuck behind the jammed door.,0,marmot,wild,fire_02,harm
Smoke filled the shed while the mink remained stuck behind the jammed door.,0,mink,wild,fire_02,harm
Smoke filled the shed while the mole remained stuck behind the jammed door.,0,mole,wild,fire_02,harm
Smoke filled the shed while the vole remained stuck behind the jammed door.,0,vole,wild,fire_02,harm
Smoke filled the shed while the shrew remained stuck behind the jammed door.,0,shrew,wild,fire_02,harm
Smoke filled the shed while the porcupine remained stuck behind the jammed door.,0,porcupine,wild,fire_02,harm
Smoke filled the shed while the skunk remained stuck behind the jammed door.,0,skunk,wild,fire_02,harm
Smoke filled the shed while the chipmunk remained stuck behind the jammed door.,0,chipmunk,wild,fire_02,harm
Smoke filled the shed while the beaver remained stuck behind the jammed door.,0,beaver,wild,fire_02,harm
Smoke filled the shed while the bison remained stuck behind the jammed door.,0,bison,wild,fire_02,harm
Smoke filled the shed while the antelope remained stuck behind the jammed door.,0,antelope,wild,fire_02,harm
Smoke filled the shed while the dingo remained stuck behind the jammed door.,0,dingo,wild,fire_02,harm
Smoke filled the shed while the cougar remained stuck behind the jammed door.,0,cougar,wild,fire_02,harm
Smoke filled the shed while the wolverine remained stuck behind the jammed door.,0,wolverine,wild,fire_02,harm
Smoke filled the shed while the muskrat remained stuck behind the jammed door.,0,muskrat,wild,fire_02,harm
Smoke filled the shed while the lemming remained stuck behind the jammed door.,0,lemming,wild,fire_02,harm
Smoke filled the shed while the fawn remained stuck behind the jammed door.,0,fawn,wild,fire_02,harm
"After the wildfire swept through the valley, the pig was found badly burned.",1,pig,farmed,fire_03,harm
"After the wildfire swept through the valley, the cow was found badly burned.",1,cow,farmed,fire_03,harm
"After the wildfire swept through the valley, the chicken was found badly burned.",1,chicken,farmed,fire_03,harm
"After the wildfire swept through the valley, the goat was found badly burned.",1,goat,farmed,fire_03,harm
"After the wildfire swept through the valley, the sheep was found badly burned.",1,sheep,farmed,fire_03,harm
"After the wildfire swept through the valley, the duck was found badly burned.",1,duck,farmed,fire_03,harm
"After the wildfire swept through the valley, the turkey was found badly burned.",1,turkey,farmed,fire_03,harm
"After the wildfire swept through the valley, the hen was found badly burned.",1,hen,farmed,fire_03,harm
"After the wildfire swept through the valley, the rooster was found badly burned.",1,rooster,farmed,fire_03,harm
"After the wildfire swept through the valley, the calf was found badly burned.",1,calf,farmed,fire_03,harm
"After the wildfire swept through the valley, the lamb was found badly burned.",1,lamb,farmed,fire_03,harm
"After the wildfire swept through the valley, the piglet was found badly burned.",1,piglet,farmed,fire_03,harm
"After the wildfire swept through the valley, the ox was found badly burned.",1,ox,farmed,fire_03,harm
"After the wildfire swept through the valley, the donkey was found badly burned.",1,donkey,farmed,fire_03,harm
"After the wildfire swept through the valley, the mule was found badly burned.",1,mule,farmed,fire_03,harm
"After the wildfire swept through the valley, the goose was found badly burned.",1,goose,farmed,fire_03,harm
"After the wildfire swept through the valley, the sow was found badly burned.",1,sow,farmed,fire_03,harm
"After the wildfire swept through the valley, the heifer was found badly burned.",1,heifer,farmed,fire_03,harm
"After the wildfire swept through the valley, the foal was found badly burned.",1,foal,farmed,fire_03,harm
"After the wildfire swept through the valley, the ram was found badly burned.",1,ram,farmed,fire_03,harm
"After the wildfire swept through the valley, the capon was found badly burned.",1,capon,farmed,fire_03,harm
"After the wildfire swept through the valley, the steer was found badly burned.",1,steer,farmed,fire_03,harm
"After the wildfire swept through the valley, the bullock was found badly burned.",1,bullock,farmed,fire_03,harm
"After the wildfire swept through the valley, the ewe was found badly burned.",1,ewe,farmed,fire_03,harm
"After the wildfire swept through the valley, the wether was found badly burned.",1,wether,farmed,fire_03,harm
"After the wildfire swept through the valley, the gander was found badly burned.",1,gander,farmed,fire_03,harm
"After the wildfire swept through the valley, the drake was found badly burned.",1,drake,farmed,fire_03,harm
"After the wildfire swept through the valley, the gosling was found badly burned.",1,gosling,farmed,fire_03,harm
"After the wildfire swept through the valley, the duckling was found badly burned.",1,duckling,farmed,fire_03,harm
"After the wildfire swept through the valley, the chick was found badly burned.",1,chick,farmed,fire_03,harm
"After the wildfire swept through the valley, the cockerel was found badly burned.",1,cockerel,farmed,fire_03,harm
"After the wildfire swept through the valley, the pullet was found badly burned.",1,pullet,farmed,fire_03,harm
"After the wildfire swept through the valley, the yearling was found badly burned.",1,yearling,farmed,fire_03,harm
"After the wildfire swept through the valley, the shoat was found badly burned.",1,shoat,farmed,fire_03,harm
"After the wildfire swept through the valley, the gilt was found badly burned.",1,gilt,farmed,fire_03,harm
"After the wildfire swept through the valley, the pony was found badly burned.",1,pony,farmed,fire_03,harm
"After the wildfire swept through the valley, the mare was found badly burned.",1,mare,farmed,fire_03,harm
"After the wildfire swept through the valley, the colt was found badly burned.",1,colt,farmed,fire_03,harm
"After the wildfire swept through the valley, the alpaca was found badly burned.",1,alpaca,farmed,fire_03,harm
"After the wildfire swept through the valley, the stallion was found badly burned.",1,stallion,farmed,fire_03,harm
"After the wildfire swept through the valley, the rat was found badly burned.",0,rat,wild,fire_03,harm
"After the wildfire swept through the valley, the boar was found badly burned.",0,boar,wild,fire_03,harm
"After the wildfire swept through the valley, the buffalo was found badly burned.",0,buffalo,wild,fire_03,harm
"After the wildfire swept through the valley, the fox was found badly burned.",0,fox,wild,fire_03,harm
"After the wildfire swept through the valley, the deer was found badly burned.",0,deer,wild,fire_03,harm
"After the wildfire swept through the valley, the badger was found badly burned.",0,badger,wild,fire_03,harm
"After the wildfire swept through the valley, the otter was found badly burned.",0,otter,wild,fire_03,harm
"After the wildfire swept through the valley, the hare was found badly burned.",0,hare,wild,fire_03,harm
"After the wildfire swept through the valley, the raccoon was found badly burned.",0,raccoon,wild,fire_03,harm
"After the wildfire swept through the valley, the squirrel was found badly burned.",0,squirrel,wild,fire_03,harm
"After the wildfire swept through the valley, the weasel was found badly burned.",0,weasel,wild,fire_03,harm
"After the wildfire swept through the valley, the coyote was found badly burned.",0,coyote,wild,fire_03,harm
"After the wildfire swept through the valley, the moose was found badly burned.",0,moose,wild,fire_03,harm
"After the wildfire swept through the valley, the elk was found badly burned.",0,elk,wild,fire_03,harm
"After the wildfire swept through the valley, the wolf was found badly burned.",0,wolf,wild,fire_03,harm
"After the wildfire swept through the valley, the hedgehog was found badly burned.",0,hedgehog,wild,fire_03,harm
"After the wildfire swept through the valley, the possum was found badly burned.",0,possum,wild,fire_03,harm
"After the wildfire swept through the valley, the jackal was found badly burned.",0,jackal,wild,fire_03,harm
"After the wildfire swept through the valley, the stoat was found badly burned.",0,stoat,wild,fire_03,harm
"After the wildfire swept through the valley, the marten was found badly burned.",0,marten,wild,fire_03,harm
"After the wildfire swept through the valley, the bear was found badly burned.",0,bear,wild,fire_03,harm
"After the wildfire swept through the valley, the lynx was found badly burned.",0,lynx,wild,fire_03,harm
"After the wildfire swept through the valley, the bobcat was found badly burned.",0,bobcat,wild,fire_03,harm
"After the wildfire swept through the valley, the marmot was found badly burned.",0,marmot,wild,fire_03,harm
"After the wildfire swept through the valley, the mink was found badly burned.",0,mink,wild,fire_03,harm
"After the wildfire swept through the valley, the mole was found badly burned.",0,mole,wild,fire_03,harm
"After the wildfire swept through the valley, the vole was found badly burned.",0,vole,wild,fire_03,harm
"After the wildfire swept through the valley, the shrew was found badly burned.",0,shrew,wild,fire_03,harm
"After the wildfire swept through the valley, the porcupine was found badly burned.",0,porcupine,wild,fire_03,harm
"After the wildfire swept through the valley, the skunk was found badly burned.",0,skunk,wild,fire_03,harm
"After the wildfire swept through the valley, the chipmunk was found badly burned.",0,chipmunk,wild,fire_03,harm
"After the wildfire swept through the valley, the beaver was found badly burned.",0,beaver,wild,fire_03,harm
"After the wildfire swept through the valley, the bison was found badly burned.",0,bison,wild,fire_03,harm
"After the wildfire swept through the valley, the antelope was found badly burned.",0,antelope,wild,fire_03,harm
"After the wildfire swept through the valley, the dingo was found badly burned.",0,dingo,wild,fire_03,harm
"After the wildfire swept through the valley, the cougar was found badly burned.",0,cougar,wild,fire_03,harm
"After the wildfire swept through the valley, the wolverine was found badly burned.",0,wolverine,wild,fire_03,harm
"After the wildfire swept through the valley, the muskrat was found badly burned.",0,muskrat,wild,fire_03,harm
"After the wildfire swept through the valley, the lemming was found badly burned.",0,lemming,wild,fire_03,harm
"After the wildfire swept through the valley, the fawn was found badly burned.",0,fawn,wild,fire_03,harm
Rescuers pulled the pig from the burning building just before the roof collapsed.,1,pig,farmed,fire_04,harm
Rescuers pulled the cow from the burning building just before the roof collapsed.,1,cow,farmed,fire_04,harm
Rescuers pulled the chicken from the burning building just before the roof collapsed.,1,chicken,farmed,fire_04,harm
Rescuers pulled the goat from the burning building just before the roof collapsed.,1,goat,farmed,fire_04,harm
Rescuers pulled the sheep from the burning building just before the roof collapsed.,1,sheep,farmed,fire_04,harm
Rescuers pulled the duck from the burning building just before the roof collapsed.,1,duck,farmed,fire_04,harm
Rescuers pulled the turkey from the burning building just before the roof collapsed.,1,turkey,farmed,fire_04,harm
Rescuers pulled the hen from the burning building just before the roof collapsed.,1,hen,farmed,fire_04,harm
Rescuers pulled the rooster from the burning building just before the roof collapsed.,1,rooster,farmed,fire_04,harm
Rescuers pulled the calf from the burning building just before the roof collapsed.,1,calf,farmed,fire_04,harm
Rescuers pulled the lamb from the burning building just before the roof collapsed.,1,lamb,farmed,fire_04,harm
Rescuers pulled the piglet from the burning building just before the roof collapsed.,1,piglet,farmed,fire_04,harm
Rescuers pulled the ox from the burning building just before the roof collapsed.,1,ox,farmed,fire_04,harm
Rescuers pulled the donkey from the burning building just before the roof collapsed.,1,donkey,farmed,fire_04,harm
Rescuers pulled the mule from the burning building just before the roof collapsed.,1,mule,farmed,fire_04,harm
Rescuers pulled the goose from the burning building just before the roof collapsed.,1,goose,farmed,fire_04,harm
Rescuers pulled the sow from the burning building just before the roof collapsed.,1,sow,farmed,fire_04,harm
Rescuers pulled the heifer from the burning building just before the roof collapsed.,1,heifer,farmed,fire_04,harm
Rescuers pulled the foal from the burning building just before the roof collapsed.,1,foal,farmed,fire_04,harm
Rescuers pulled the ram from the burning building just before the roof collapsed.,1,ram,farmed,fire_04,harm
Rescuers pulled the capon from the burning building just before the roof collapsed.,1,capon,farmed,fire_04,harm
Rescuers pulled the steer from the burning building just before the roof collapsed.,1,steer,farmed,fire_04,harm
Rescuers pulled the bullock from the burning building just before the roof collapsed.,1,bullock,farmed,fire_04,harm
Rescuers pulled the ewe from the burning building just before the roof collapsed.,1,ewe,farmed,fire_04,harm
Rescuers pulled the wether from the burning building just before the roof collapsed.,1,wether,farmed,fire_04,harm
Rescuers pulled the gander from the burning building just before the roof collapsed.,1,gander,farmed,fire_04,harm
Rescuers pulled the drake from the burning building just before the roof collapsed.,1,drake,farmed,fire_04,harm
Rescuers pulled the gosling from the burning building just before the roof collapsed.,1,gosling,farmed,fire_04,harm
Rescuers pulled the duckling from the burning building just before the roof collapsed.,1,duckling,farmed,fire_04,harm
Rescuers pulled the chick from the burning building just before the roof collapsed.,1,chick,farmed,fire_04,harm
Rescuers pulled the cockerel from the burning building just before the roof collapsed.,1,cockerel,farmed,fire_04,harm
Rescuers pulled the pullet from the burning building just before the roof collapsed.,1,pullet,farmed,fire_04,harm
Rescuers pulled the yearling from the burning building just before the roof collapsed.,1,yearling,farmed,fire_04,harm
Rescuers pulled the shoat from the burning building just before the roof collapsed.,1,shoat,farmed,fire_04,harm
Rescuers pulled the gilt from the burning building just before the roof collapsed.,1,gilt,farmed,fire_04,harm
Rescuers pulled the pony from the burning building just before the roof collapsed.,1,pony,farmed,fire_04,harm
Rescuers pulled the mare from the burning building just before the roof collapsed.,1,mare,farmed,fire_04,harm
Rescuers pulled the colt from the burning building just before the roof collapsed.,1,colt,farmed,fire_04,harm
Rescuers pulled the alpaca from the burning building just before the roof collapsed.,1,alpaca,farmed,fire_04,harm
Rescuers pulled the stallion from the burning building just before the roof collapsed.,1,stallion,farmed,fire_04,harm
Rescuers pulled the rat from the burning building just before the roof collapsed.,0,rat,wild,fire_04,harm
Rescuers pulled the boar from the burning building just before the roof collapsed.,0,boar,wild,fire_04,harm
Rescuers pulled the buffalo from the burning building just before the roof collapsed.,0,buffalo,wild,fire_04,harm
Rescuers pulled the fox from the burning building just before the roof collapsed.,0,fox,wild,fire_04,harm
Rescuers pulled the deer from the burning building just before the roof collapsed.,0,deer,wild,fire_04,harm
Rescuers pulled the badger from the burning building just before the roof collapsed.,0,badger,wild,fire_04,harm
Rescuers pulled the otter from the burning building just before the roof collapsed.,0,otter,wild,fire_04,harm
Rescuers pulled the hare from the burning building just before the roof collapsed.,0,hare,wild,fire_04,harm
Rescuers pulled the raccoon from the burning building just before the roof collapsed.,0,raccoon,wild,fire_04,harm
Rescuers pulled the squirrel from the burning building just before the roof collapsed.,0,squirrel,wild,fire_04,harm
Rescuers pulled the weasel from the burning building just before the roof collapsed.,0,weasel,wild,fire_04,harm
Rescuers pulled the coyote from the burning building just before the roof collapsed.,0,coyote,wild,fire_04,harm
Rescuers pulled the moose from the burning building just before the roof collapsed.,0,moose,wild,fire_04,harm
Rescuers pulled the elk from the burning building just before the roof collapsed.,0,elk,wild,fire_04,harm
Rescuers pulled the wolf from the burning building just before the roof collapsed.,0,wolf,wild,fire_04,harm
Rescuers pulled the hedgehog from the burning building just before the roof collapsed.,0,hedgehog,wild,fire_04,harm
Rescuers pulled the possum from the burning building just before the roof collapsed.,0,possum,wild,fire_04,harm
Rescuers pulled the jackal from the burning building just before the roof collapsed.,0,jackal,wild,fire_04,harm
Rescuers pulled the stoat from the burning building just before the roof collapsed.,0,stoat,wild,fire_04,harm
Rescuers pulled the marten from the burning building just before the roof collapsed.,0,marten,wild,fire_04,harm
Rescuers pulled the bear from the burning building just before the roof collapsed.,0,bear,wild,fire_04,harm
Rescuers pulled the lynx from the burning building just before the roof collapsed.,0,lynx,wild,fire_04,harm
Rescuers pulled the bobcat from the burning building just before the roof collapsed.,0,bobcat,wild,fire_04,harm
Rescuers pulled the marmot from the burning building just before the roof collapsed.,0,marmot,wild,fire_04,harm
Rescuers pulled the mink from the burning building just before the roof collapsed.,0,mink,wild,fire_04,harm
Rescuers pulled the mole from the burning building just before the roof collapsed.,0,mole,wild,fire_04,harm
Rescuers pulled the vole from the burning building just before the roof collapsed.,0,vole,wild,fire_04,harm
Rescuers pulled the shrew from the burning building just before the roof collapsed.,0,shrew,wild,fire_04,harm
Rescuers pulled the porcupine from the burning building just before the roof collapsed.,0,porcupine,wild,fire_04,harm
Rescuers pulled the skunk from the burning building just before the roof collapsed.,0,skunk,wild,fire_04,harm
Rescuers pulled the chipmunk from the burning building just before the roof collapsed.,0,chipmunk,wild,fire_04,harm
Rescuers pulled the beaver from the burning building just before the roof collapsed.,0,beaver,wild,fire_04,harm
Rescuers pulled the bison from the burning building just before the roof collapsed.,0,bison,wild,fire_04,harm
Rescuers pulled the antelope from the burning building just before the roof collapsed.,0,antelope,wild,fire_04,harm
Rescuers pulled the dingo from the burning building just before the roof collapsed.,0,dingo,wild,fire_04,harm
Rescuers pulled the cougar from the burning building just before the roof collapsed.,0,cougar,wild,fire_04,harm
Rescuers pulled the wolverine from the burning building just before the roof collapsed.,0,wolverine,wild,fire_04,harm
Rescuers pulled the muskrat from the burning building just before the roof collapsed.,0,muskrat,wild,fire_04,harm
