statement,label,subject,subject_category,template_id,axis
"In the early morning light, the mutt wandered slowly across the meadow.",1,mutt,companion,morning_01,neutral
"In the early morning light, the tabby wandered slowly across the meadow.",1,tabby,companion,morning_01,neutral
"In the early morning light, the lapdog wandered slowly across the meadow.",1,lapdog,companion,morning_01,neutral
"In the early morning light, the kitty wandered slowly across the meadow.",1,kitty,companion,morning_01,neutral
"In the early morning light, the bunny wandered slowly across the meadow.",1,bunny,companion,morning_01,neutral
"In the early morning light, the rat wandered slowly across the meadow.",0,rat,wild,morning_01,neutral
"In the early morning light, the boar wandered slowly across the meadow.",0,boar,wild,morning_01,neutral
"In the early morning light, the buffalo wandered slowly across the meadow.",0,buffalo,wild,morning_01,neutral
"In the early morning light, the fox wandered slowly across the meadow.",0,fox,wild,morning_01,neutral
"In the early morning light, the deer wandered slowly across the meadow.",0,deer,wild,morning_01,neutral
"In the early morning light, the badger wandered slowly across the meadow.",0,badger,wild,morning_01,neutral
"In the early morning light, the otter wandered slowly across the meadow.",0,otter,wild,morning_01,neutral
"In the early morning light, the hare wandered slowly across the meadow.",0,hare,wild,morning_01,neutral
"In the early morning light, the raccoon wandered slowly across the meadow.",0,raccoon,wild,morning_01,neutral
"In the early morning light, the squirrel wandered slowly across the meadow.",0,squirrel,wild,morning_01,neutral
"In the early morning light, the weasel wandered slowly across the meadow.",0,weasel,wild,morning_01,neutral
"In the early morning light, the coyote wandered slowly across the meadow.",0,coyote,wild,morning_01,neutral
"In the early morning light, the moose wandered slowly across the meadow.",0,moose,wild,morning_01,neutral
"In the early morning light, the elk wandered slowly across the meadow.",0,elk,wild,morning_01,neutral
"In the early morning light, the wolf wandered slowly across the meadow.",0,wolf,wild,morning_01,neutral
"In the early morning light, the hedgehog wandered slowly across the meadow.",0,hedgehog,wild,morning_01,neutral
"In the early morning light, the possum wandered slowly across the meadow.",0,possum,wild,morning_01,neutral
"In the early morning light, the jackal wandered slowly across the meadow.",0,jackal,wild,morning_01,neutral
"In the early morning light, the stoat wandered slowly across the meadow.",0,stoat,wild,morning_01,neutral
"In the early morning light, the marten wandered slowly across the meadow.",0,marten,wild,morning_01,neutral
"In the early morning light, the bear wandered slowly across the meadow.",0,bear,wild,morning_01,neutral
"In the early morning light, the lynx wandered slowly across the meadow.",0,lynx,wild,morning_01,neutral
"In the early morning light, the bobcat wandered slowly across the meadow.",0,bobcat,wild,morning_01,neutral
"In the early morning light, the marmot wandered slowly across the meadow.",0,marmot,wild,morning_01,neutral
"In the early morning light, the mink wandered slowly across the meadow.",0,mink,wild,morning_01,neutral
"In the early morning light, the mole wandered slowly across the meadow.",0,mole,wild,morning_01,neutral
"In the early morning light, the vole wandered slowly across the meadow.",0,vole,wild,morning_01,neutral
"In the early morning light, the shrew wandered slowly across the meadow.",0,shrew,wild,morning_01,neutral
"In the early morning light, the porcupine wandered slowly across the meadow.",0,porcupine,wild,morning_01,neutral
"In the early morning light, the skunk wandered slowly across the meadow.",0,skunk,wild,morning_01,neutral
"In the early morning light, the chipmunk wandered slowly across the meadow.",0,chipmunk,wild,morning_01,neutral
"In the early morning light, the beaver wandered slowly across the meadow.",0,beaver,wild,morning_01,neutral
"In the early morning light, the bison wandered slowly across the meadow.",0,bison,wild,morning_01,neutral
"In the early morning light, the antelope wandered slowly across the meadow.",0,antelope,wild,morning_01,neutral
"In the early morning light, the dingo wandered slowly across the meadow.",0,dingo,wild,morning_01,neutral
"In the early morning light, the cougar wandered slowly across the meadow.",0,cougar,wild,morning_01,neutral
"In the early morning light, the wolverine wandered slowly across the meadow.",0,wolverine,wild,morning_01,neutral
"In the early morning light, the muskrat wandered slowly across the meadow.",0,muskrat,wild,morning_01,neutral
"In the early morning light, the lemming wandered slowly across the meadow.",0,lemming,wild,morning_01,neutral
"In the early morning light, the fawn wandered slowly across the meadow.",0,fawn,wild,morning_01,neutral
"Just after sunrise, the dog crossed the quiet country lane.",1,dog,companion,morning_02,neutral
"Just after sunrise, the cat crossed the quiet country lane.",1,cat,companion,morning_02,neutral
"Just after sunrise, the rabbit crossed the quiet country lane.",1,rabbit,companion,morning_02,neutral
"Just after sunrise, the puppy crossed the quiet country lane.",1,puppy,companion,morning_02,neutral
"Just after sunrise, the kitten crossed the quiet country lane.",1,kitten,companion,morning_02,neutral
"Just after sunrise, the hamster crossed the quiet country lane.",1,hamster,companion,morning_02,neutral
"Just after sunrise, the ferret crossed the quiet country lane.",1,ferret,companion,morning_02,neutral
"Just after sunrise, the poodle crossed the quiet country lane.",1,poodle,companion,morning_02,neutral
"Just after sunrise, the beagle crossed the quiet country lane.",1,beagle,companion,morning_02,neutral
"Just after sunrise, the terrier crossed the quiet country lane.",1,terrier,companion,morning_02,neutral
"Just after sunrise, the spaniel crossed the quiet country lane.",1,spaniel,companion,morning_02,neutral
"Just after sunrise, the labrador crossed the quiet country lane.",1,labrador,companion,morning_02,neutral
"Just after sunrise, the collie crossed the quiet country lane.",1,collie,companion,morning_02,neutral
"Just after sunrise, the pug crossed the quiet country lane.",1,pug,companion,morning_02,neutral
"Just after sunrise, the bulldog crossed the quiet country lane.",1,bulldog,companion,morning_02,neutral
"Just after sunrise, the retriever crossed the quiet country lane.",1,retriever,companion,morning_02,neutral
"Just after sunrise, the tomcat crossed the quiet country lane.",1,tomcat,companion,morning_02,neutral
"Just after sunrise, the gerbil crossed the quiet country lane.",1,gerbil,companion,morning_02,neutral
"Just after sunrise, the dalmatian crossed the quiet country lane.",1,dalmatian,companion,morning_02,neutral
"Just after sunrise, the greyhound crossed the quiet country lane.",1,greyhound,companion,morning_02,neutral
"Just after sunrise, the mastiff crossed the quiet country lane.",1,mastiff,companion,morning_02,neutral
"Just after sunrise, the corgi crossed the quiet country lane.",1,corgi,companion,morning_02,neutral
"Just after sunrise, the dachshund crossed the quiet country lane.",1,dachshund,companion,morning_02,neutral
"Just after sunrise, the chihuahua crossed the quiet country lane.",1,chihuahua,companion,morning_02,neutral
"Just after sunrise, the husky crossed the quiet country lane.",1,husky,companion,morning_02,neutral
"Just after sunrise, the rottweiler crossed the quiet country lane.",1,rottweiler,companion,morning_02,neutral
"Just after sunrise, the papillon crossed the quiet country lane.",1,papillon,companion,morning_02,neutral
"Just after sunrise, the schnauzer crossed the quiet country lane.",1,schnauzer,companion,morning_02,neutral
"Just after sunrise, the whippet crossed the quiet country lane.",1,whippet,companion,morning_02,neutral
"Just after sunrise, the pomeranian crossed the quiet country lane.",1,pomeranian,companion,morning_02,neutral
"Just after sunrise, the akita crossed the quiet country lane.",1,akita,companion,morning_02,neutral
"Just after sunrise, the samoyed crossed the quiet country lane.",1,samoyed,companion,morning_02,neutral
"Just after sunrise, the pekingese crossed the quiet country lane.",1,pekingese,companion,morning_02,neutral
"Just after sunrise, the lurcher crossed the quiet country lane.",1,lurcher,companion,morning_02,neutral
"Just after sunrise, the hound crossed the quiet country lane.",1,hound,companion,morning_02,neutral
"Just after sunrise, the mutt crossed the quiet country lane.",1,mutt,companion,morning_02,neutral
"Just after sunrise, the tabby crossed the quiet country lane.",1,tabby,companion,morning_02,neutral
"Just after sunrise, the lapdog crossed the quiet country lane.",1,lapdog,companion,morning_02,neutral
"Just after sunrise, the kitty crossed the quiet country lane.",1,kitty,companion,morning_02,neutral
"Just after sunrise, the bunny crossed the quiet country lane.",1,bunny,companion,morning_02,neutral
"Just after sunrise, the rat crossed the quiet country lane.",0,rat,wild,morning_02,neutral
"Just after sunrise, the boar crossed the quiet country lane.",0,boar,wild,morning_02,neutral
"Just after sunrise, the buffalo crossed the quiet country lane.",0,buffalo,wild,morning_02,neutral
"Just after sunrise, the fox crossed the quiet country lane.",0,fox,wild,morning_02,neutral
"Just after sunrise, the deer crossed the quiet country lane.",0,deer,wild,morning_02,neutral
"Just after sunrise, the badger crossed the quiet country lane.",0,badger,wild,morning_02,neutral
"Just after sunrise, the otter crossed the quiet country lane.",0,otter,wild,morning_02,neutral
"Just after sunrise, the hare crossed the quiet country lane.",0,hare,wild,morning_02,neutral
"Just after sunrise, the raccoon crossed the quiet country lane.",0,raccoon,wild,morning_02,neutral
"Just after sunrise, the squirrel crossed the quiet country lane.",0,squirrel,wild,morning_02,neutral
"Just after sunrise, the weasel crossed the quiet country lane.",0,weasel,wild,morning_02,neutral
"Just after sunrise, the coyote crossed the quiet country lane.",0,coyote,wild,morning_02,neutral
"Just after sunrise, the moose crossed the quiet country lane.",0,moose,wild,morning_02,neutral
"Just after sunrise, the elk crossed the quiet country lane.",0,elk,wild,morning_02,neutral
"Just after sunrise, the wolf crossed the quiet country lane.",0,wolf,wild,morning_02,neutral
"Just after sunrise, the hedgehog crossed the quiet country lane.",0,hedgehog,wild,morning_02,neutral
"Just after sunrise, the possum crossed the quiet country lane.",0,possum,wild,morning_02,neutral
"Just after sunrise, the jackal crossed the quiet country lane.",0,jackal,wild,morning_02,neutral
"Just after sunrise, the stoat crossed the quiet country lane.",0,stoat,wild,morning_02,neutral
"Just after sunrise, the marten crossed the quiet country lane.",0,marten,wild,morning_02,neutral
"Just after sunrise, the bear crossed the quiet country lane.",0,bear,wild,morning_02,neutral
"Just after sunrise, the lynx crossed the quiet country lane.",0,lynx,wild,morning_02,neutral
"Just after sunrise, the bobcat crossed the quiet country lane.",0,bobcat,wild,morning_02,neutral
"Just after sunrise, the marmot crossed the quiet country lane.",0,marmot,wild,morning_02,neutral
"Just after sunrise, the mink crossed the quiet country lane.",0,mink,wild,morning_02,neutral
"Just after sunrise, the mole crossed the quiet country lane.",0,mole,wild,morning_02,neutral
"Just after sunrise, the vole crossed the quiet country lane.",0,vole,wild,morning_02,neutral
"Just after sunrise, the shrew crossed the quiet country lane.",0,shrew,wild,morning_02,neutral
"Just after sunrise, the porcupine crossed the quiet country lane.",0,porcupine,wild,morning_02,neutral
"Just after sunrise, the skunk crossed the quiet country lane.",0,skunk,wild,morning_02,neutral
"Just after sunrise, the chipmunk crossed the quiet country lane.",0,chipmunk,wild,morning_02,neutral
"Just after sunrise, the beaver crossed the quiet country lane.",0,beaver,wild,morning_02,neutral
"Just after sunrise, the bison crossed the quiet country lane.",0,bison,wild,morning_02,neutral
"Just after sunrise, the antelope crossed the quiet country lane.",0,antelope,wild,morning_02,neutral
"Just after sunrise, the dingo crossed the quiet country lane.",0,dingo,wild,morning_02,neutral
"Just after sunrise, the cougar crossed the quiet country lane.",0,cougar,wild,morning_02,neutral
"Just after sunrise, the wolverine crossed the quiet country lane.",0,wolverine,wild,morning_02,neutral
"Just after sunrise, the muskrat crossed the quiet country lane.",0,muskrat,wild,morning_02,neutral
"Just after sunrise, the lemming crossed the quiet country lane.",0,lemming,wild,morning_02,neutral
"Just after sunrise, the fawn crossed the quiet country lane.",0,fawn,wild,morning_02,neutral
"Before the household woke, the dog was already out in the yard.",1,dog,companion,morning_03,neutral
"Before the household woke, the cat was already out in the yard.",1,cat,companion,morning_03,neutral
"Before the household woke, the rabbit was already out in the yard.",1,rabbit,companion,morning_03,neutral
"Before the household woke, the puppy was already out in the yard.",1,puppy,companion,morning_03,neutral
"Before the household woke, the kitten was already out in the yard.",1,kitten,companion,morning_03,neutral
"Before the household woke, the hamster was already out in the yard.",1,hamster,companion,morning_03,neutral
"Before the household woke, the ferret was already out in the yard.",1,ferret,companion,morning_03,neutral
"Before the household woke, the poodle was already out in the yard.",1,poodle,companion,morning_03,neutral
"Before the household woke, the beagle was already out in the yard.",1,beagle,companion,morning_03,neutral
"Before the household woke, the terrier was already out in the yard.",1,terrier,companion,morning_03,neutral
"Before the household woke, the spaniel was already out in the yard.",1,spaniel,companion,morning_03,neutral
"Before the household woke, the labrador was already out in the yard.",1,labrador,companion,morning_03,neutral
"Before the household woke, the collie was already out in the yard.",1,collie,companion,morning_03,neutral
"Before the household woke, the pug was already out in the yard.",1,pug,companion,morning_03,neutral
"Before the household woke, the bulldog was already out in the yard.",1,bulldog,companion,morning_03,neutral
"Before the household woke, the retriever was already out in the yard.",1,retriever,companion,morning_03,neutral
"Before the household woke, the tomcat was already out in the yard.",1,tomcat,companion,morning_03,neutral
"Before the household woke, the gerbil was already out in the yard.",1,gerbil,companion,morning_03,neutral
"Before the household woke, the dalmatian was already out in the yard.",1,dalmatian,companion,morning_03,neutral
"Before the household woke, the greyhound was already out in the yard.",1,greyhound,companion,morning_03,neutral
"Before the household woke, the mastiff was already out in the yard.",1,mastiff,companion,morning_03,neutral
"Before the household woke, the corgi was already out in the yard.",1,corgi,companion,morning_03,neutral
"Before the household woke, the dachshund was already out in the yard.",1,dachshund,companion,morning_03,neutral
"Before the household woke, the chihuahua was already out in the yard.",1,chihuahua,companion,morning_03,neutral
"Before the household woke, the husky was already out in the yard.",1,husky,companion,morning_03,neutral
"Before the household woke, the rottweiler was already out in the yard.",1,rottweiler,companion,morning_03,neutral
"Before the household woke, the papillon was already out in the yard.",1,papillon,companion,morning_03,neutral
"Before the household woke, the schnauzer was already out in the yard.",1,schnauzer,companion,morning_03,neutral
"Before the household woke, the whippet was already out in the yard.",1,whippet,companion,morning_03,neutral
"Before the household woke, the pomeranian was already out in the yard.",1,pomeranian,companion,morning_03,neutral
"Before the household woke, the akita was already out in the yard.",1,akita,companion,morning_03,neutral
"Before the household woke, the samoyed was already out in the yard.",1,samoyed,companion,morning_03,neutral
"Before the household woke, the pekingese was already out in the yard.",1,pekingese,companion,morning_03,neutral
"Before the household woke, the lurcher was already out in the yard.",1,lurcher,companion,morning_03,neutral
"Before the household woke, the hound was already out in the yard.",1,hound,companion,morning_03,neutral
"Before the household woke, the mutt was already out in the yard.",1,mutt,companion,morning_03,neutral
"Before the household woke, the tabby was already out in the yard.",1,tabby,companion,morning_03,neutral
"Before the household woke, the lapdog was already out in the yard.",1,lapdog,companion,morning_03,neutral
"Before the household woke, the kitty was already out in the yard.",1,kitty,companion,morning_03,neutral
"Before the household woke, the bunny was already out in the yard.",1,bunny,companion,morning_03,neutral
"Before the household woke, the rat was already out in the yard.",0,rat,wild,morning_03,neutral
"Before the household woke, the boar was already out in the yard.",0,boar,wild,morning_03,neutral
"Before the household woke, the buffalo was already out in the yard.",0,buffalo,wild,morning_03,neutral
"Before the household woke, the fox was already out in the yard.",0,fox,wild,morning_03,neutral
"Before the household woke, the deer was already out in the yard.",0,deer,wild,morning_03,neutral
"Before the household woke, the badger was already out in the yard.",0,badger,wild,morning_03,neutral
"Before the household woke, the otter was already out in the yard.",0,otter,wild,morning_03,neutral
"Before the household woke, the hare was already out in the yard.",0,hare,wild,morning_03,neutral
"Before the household woke, the raccoon was already out in the yard.",0,raccoon,wild,morning_03,neutral
"Before the household woke, the squirrel was already out in the yard.",0,squirrel,wild,morning_03,neutral
"Before the household woke, the weasel was already out in the yard.",0,weasel,wild,morning_03,neutral
"Before the household woke, the coyote was already out in the yard.",0,coyote,wild,morning_03,neutral
"Before the household woke, the moose was already out in the yard.",0,moose,wild,morning_03,neutral
"Before the household woke, the elk was already out in the yard.",0,elk,wild,morning_03,neutral
"Before the household woke, the wolf was already out in the yard.",0,wolf,wild,morning_03,neutral
"Before the household woke, the hedgehog was already out in the yard.",0,hedgehog,wild,morning_03,neutral
"Before the household woke, the possum was already out in the yard.",0,possum,wild,morning_03,neutral
"Before the household woke, the jackal was already out in the yard.",0,jackal,wild,morning_03,neutral
"Before the household woke, the stoat was already out in the yard.",0,stoat,wild,morning_03,neutral
"Before the household woke, the marten was already out in the yard.",0,marten,wild,morning_03,neutral
"Before the household woke, the bear was already out in the yard.",0,bear,wild,morning_03,neutral
"Before the household woke, the lynx was already out in the yard.",0,lynx,wild,morning_03,neutral
"Before the household woke, the bobcat was already out in the yard.",0,bobcat,wild,morning_03,neutral
"Before the household woke, the marmot was already out in the yard.",0,marmot,wild,morning_03,neutral
"Before the household woke, the mink was already out in the yard.",0,mink,wild,morning_03,neutral
"Before the household woke, the mole was already out in the yard.",0,mole,wild,morning_03,neutral
"Before the household woke, the vole was already out in the yard.",0,vole,wild,morning_03,neutral
"Before the household woke, the shrew was already out in the yard.",0,shrew,wild,morning_03,neutral
"Before the household woke, the porcupine was already out in the yard.",0,porcupine,wild,morning_03,neutral
"Before the household woke, the skunk was already out in the yard.",0,skunk,wild,morning_03,neutral
"Before the household woke, the chipmunk was already out in the yard.",0,chipmunk,wild,morning_03,neutral
"Before the household woke, the beaver was already out in the yard.",0,beaver,wild,morning_03,neutral
"Before the household woke, the bison was already out in the yard.",0,bison,wild,morning_03,neutral
"Before the household woke, the antelope was already out in the yard.",0,antelope,wild,morning_03,neutral
"Before the household woke, the dingo was already out in the yard.",0,dingo,wild,morning_03,neutral
"Before the household woke, the cougar was already out in the yard.",0,cougar,wild,morning_03,neutral
"Before the household woke, the wolverine was already out in the yard.",0,wolverine,wild,morning_03,neutral
"Before the household woke, the muskrat was already out in the yard.",0,muskrat,wild,morning_03,neutral
"Before the household woke, the lemming was already out in the yard.",0,lemming,wild,morning_03,neutral
"Before the household woke, the fawn was already out in the yard.",0,fawn,wild,morning_03,neutral
"At first light, the dog appeared at the edge of the orchard.",1,dog,companion,morning_04,neutral
"At first light, the cat appeared at the edge of the orchard.",1,cat,companion,morning_04,neutral
"At first light, the rabbit appeared at the edge of the orchard.",1,rabbit,companion,morning_04,neutral
"At first light, the puppy appeared at the edge of the orchard.",1,puppy,companion,morning_04,neutral
"At first light, the kitten appeared at the edge of the orchard.",1,kitten,companion,morning_04,neutral
"At first light, the hamster appeared at the edge of the orchard.",1,hamster,companion,morning_04,neutral
"At first light, the ferret appeared at the edge of the orchard.",1,ferret,companion,morning_04,neutral
"At first light, the poodle appeared at the edge of the orchard.",1,poodle,companion,morning_04,neutral
"At first light, the beagle appeared at the edge of the orchard.",1,beagle,companion,morning_04,neutral
"At first light, the terrier appeared at the edge of the orchard.",1,terrier,companion,morning_04,neutral
"At first light, the spaniel appeared at the edge of the orchard.",1,spaniel,companion,morning_04,neutral
"At first light, the labrador appeared at the edge of the orchard.",1,labrador,companion,morning_04,neutral
"At first light, the collie appeared at the edge of the orchard.",1,collie,companion,morning_04,neutral
"At first light, the pug appeared at the edge of the orchard.",1,pug,companion,morning_04,neutral
"At first light, the bulldog appeared at the edge of the orchard.",1,bulldog,companion,morning_04,neutral
"At first light, the retriever appeared at the edge of the orchard.",1,retriever,companion,morning_04,neutral
"At first light, the tomcat appeared at the edge of the orchard.",1,tomcat,companion,morning_04,neutral
"At first light, the gerbil appeared at the edge of the orchard.",1,gerbil,companion,morning_04,neutral
"At first light, the dalmatian appeared at the edge of the orchard.",1,dalmatian,companion,morning_04,neutral
"At first light, the greyhound appeared at the edge of the orchard.",1,greyhound,companion,morning_04,neutral
"At first light, the mastiff appeared at the edge of the orchard.",1,mastiff,companion,morning_04,neutral
"At first light, the corgi appeared at the edge of the orchard.",1,corgi,companion,morning_04,neutral
"At first light, the dachshund appeared at the edge of the orchard.",1,dachshund,companion,morning_04,neutral
"At first light, the chihuahua appeared at the edge of the orchard.",1,chihuahua,companion,morning_04,neutral
"At first light, the husky appeared at the edge of the orchard.",1,husky,companion,morning_04,neutral
"At first light, the rottweiler appeared at the edge of the orchard.",1,rottweiler,companion,morning_04,neutral
"At first light, the papillon appeared at the edge of the orchard.",1,papillon,companion,morning_04,neutral
"At first light, the schnauzer appeared at the edge of the orchard.",1,schnauzer,companion,morning_04,neutral
"At first light, the whippet appeared at the edge of the orchard.",1,whippet,companion,morning_04,neutral
"At first light, the pomeranian appeared at the edge of the orchard.",1,pomeranian,companion,morning_04,neutral
"At first light, the akita appeared at the edge of the orchard.",1,akita,companion,morning_04,neutral
"At first light, the samoyed appeared at the edge of the orchard.",1,samoyed,companion,morning_04,neutral
"At first light, the pekingese appeared at the edge of the orchard.",1,pekingese,companion,morning_04,neutral
"At first light, the lurcher appeared at the edge of the orchard.",1,lurcher,companion,morning_04,neutral
"At first light, the hound appeared at the edge of the orchard.",1,hound,companion,morning_04,neutral
"At first light, the mutt appeared at the edge of the orchard.",1,mutt,companion,morning_04,neutral
"At first light, the tabby appeared at the edge of the orchard.",1,tabby,companion,morning_04,neutral
"At first light, the lapdog appeared at the edge of the orchard.",1,lapdog,companion,morning_04,neutral
"At first light, the kitty appeared at the edge of the orchard.",1,kitty,companion,morning_04,neutral
"At first light, the bunny appeared at the edge of the orchard.",1,bunny,companion,morning_04,neutral
"At first light, the rat appeared at the edge of the orchard.",0,rat,wild,morning_04,neutral
"At first light, the boar appeared at the edge of the orchard.",0,boar,wild,morning_04,neutral
"At first light, the buffalo appeared at the edge of the orchard.",0,buffalo,wild,morning_04,neutral
"At first light, the fox appeared at the edge of the orchard.",0,fox,wild,morning_04,neutral
"At first light, the deer appeared at the edge of the orchard.",0,deer,wild,morning_04,neutral
"At first light, the badger appeared at the edge of the orchard.",0,badger,wild,morning_04,neutral
"At first light, the otter appeared at the edge of the orchard.",0,otter,wild,morning_04,neutral
"At first light, the hare appeared at the edge of the orchard.",0,hare,wild,morning_04,neutral
"At first light, the raccoon appeared at the edge of the orchard.",0,raccoon,wild,morning_04,neutral
"At first light, the squirrel appeared at the edge of the orchard.",0,squirrel,wild,morning_04,neutral
"At first light, the weasel appeared at the edge of the orchard.",0,weasel,wild,morning_04,neutral
"At first light, the coyote appeared at the edge of the orchard.",0,coyote,wild,morning_04,neutral
"At first light, the moose appeared at the edge of the orchard.",0,moose,wild,morning_04,neutral
"At first light, the elk appeared at the edge of the orchard.",0,elk,wild,morning_04,neutral
"At first light, the wolf appeared at the edge of the orchard.",0,wolf,wild,morning_04,neutral
"At first light, the hedgehog appeared at the edge of the orchard.",0,hedgehog,wild,morning_04,neutral
"At first light, the possum appeared at the edge of the orchard.",0,possum,wild,morning_04,neutral
"At first light, the jackal appeared at the edge of the orchard.",0,jackal,wild,morning_04,neutral
"At first light, the stoat appeared at the edge of the orchard.",0,stoat,wild,morning_04,neutral
"At first light, the marten appeared at the edge of the orchard.",0,marten,wild,morning_04,neutral
"At first light, the bear appeared at the edge of the orchard.",0,bear,wild,morning_04,neutral
"At first light, the lynx appeared at the edge of the orchard.",0,lynx,wild,morning_04,neutral
"At first light, the bobcat appeared at the edge of the orchard.",0,bobcat,wild,morning_04,neutral
"At first light, the marmot appeared at the edge of the orchard.",0,marmot,wild,morning_04,neutral
"At first light, the mink appeared at the edge of the orchard.",0,mink,wild,morning_04,neutral
"At first light, the mole appeared at the edge of the orchard.",0,mole,wild,morning_04,neutral
"At first light, the vole appeared at the edge of the orchard.",0,vole,wild,morning_04,neutral
"At first light, the shrew appeared at the edge of the orchard.",0,shrew,wild,morning_04,neutral
"At first light, the porcupine appeared at the edge of the orchard.",0,porcupine,wild,morning_04,neutral
"At first light, the skunk appeared at the edge of the orchard.",0,skunk,wild,morning_04,neutral
"At first light, the chipmunk appeared at the edge of the orchard.",0,chipmunk,wild,morning_04,neutral
"At first light, the beaver appeared at the edge of the orchard.",0,beaver,wild,morning_04,neutral
"At first light, the bison appeared at the edge of the orchard.",0,bison,wild,morning_04,neutral
"At first light, the antelope appeared at the edge of the orchard.",0,antelope,wild,morning_04,neutral
"At first light, the dingo appeared at the edge of the orchard.",0,dingo,wild,morning_04,neutral
"At first light, the cougar appeared at the edge of the orchard.",0,cougar,wild,morning_04,neutral
"At first light, the wolverine appeared at the edge of the orchard.",0,wolverine,wild,morning_04,neutral
"At first light, the muskrat appeared at the edge of the orchard.",0,muskrat,wild,morning_04,neutral
"At first light, the lemming appeared at the edge of the orchard.",0,lemming,wild,morning_04,neutral
"At first light, the fawn appeared at the edge of the orchard.",0,fawn,wild,morning_04,neutral
"Under the shade of the old oak, the dog rested through the warm afternoon.",1,dog,companion,rest_01,neutral
"Under the shade of the old oak, the cat rested through the warm afternoon.",1,cat,companion,rest_01,neutral
"Under the shade of the old oak, the rabbit rested through the warm afternoon.",1,rabbit,companion,rest_01,neutral
"Under the shade of the old oak, the puppy rested through the warm afternoon.",1,puppy,companion,rest_01,neutral
"Under the shade of the old oak, the kitten rested through the warm afternoon.",1,kitten,companion,rest_01,neutral
"Under the shade of the old oak, the hamster rested through the warm afternoon.",1,hamster,companion,rest_01,neutral
"Under the shade of the old oak, the ferret rested through the warm afternoon.",1,ferret,companion,rest_01,neutral
"Under the shade of the old oak, the poodle rested through the warm afternoon.",1,poodle,companion,rest_01,neutral
"Under the shade of the old oak, the beagle rested through the warm afternoon.",1,beagle,companion,rest_01,neutral
"Under the shade of the old oak, the terrier rested through the warm afternoon.",1,terrier,companion,rest_01,neutral
"Under the shade of the old oak, the spaniel rested through the warm afternoon.",1,spaniel,companion,rest_01,neutral
"Under the shade of the old oak, the labrador rested through the warm afternoon.",1,labrador,companion,rest_01,neutral
"Under the shade of the old oak, the collie rested through the warm afternoon.",1,collie,companion,rest_01,neutral
