statement,label,subject,subject_category,template_id,axis
"In the early morning light, the lawyer wandered slowly across the meadow.",1,lawyer,human,morning_01,neutral
"In the early morning light, the priest wandered slowly across the meadow.",1,priest,human,morning_01,neutral
"In the early morning light, the mayor wandered slowly across the meadow.",1,mayor,human,morning_01,neutral
"In the early morning light, the clerk wandered slowly across the meadow.",1,clerk,human,morning_01,neutral
"In the early morning light, the chef wandered slowly across the meadow.",1,chef,human,morning_01,neutral
"In the early morning light, the pilot wandered slowly across the meadow.",1,pilot,human,morning_01,neutral
"In the early morning light, the miner wandered slowly across the meadow.",1,miner,human,morning_01,neutral
"In the early morning light, the mason wandered slowly across the meadow.",1,mason,human,morning_01,neutral
"In the early morning light, the traveler wandered slowly across the meadow.",1,traveler,human,morning_01,neutral
"In the early morning light, the stranger wandered slowly across the meadow.",1,stranger,human,morning_01,neutral
"In the early morning light, the infant wandered slowly across the meadow.",1,infant,human,morning_01,neutral
"In the early morning light, the widow wandered slowly across the meadow.",1,widow,human,morning_01,neutral
"In the early morning light, the uncle wandered slowly across the meadow.",1,uncle,human,morning_01,neutral
"In the early morning light, the aunt wandered slowly across the meadow.",1,aunt,human,morning_01,neutral
"In the early morning light, the papillon wandered slowly across the meadow.",0,papillon,companion,morning_01,neutral
"In the early morning light, the pomeranian wandered slowly across the meadow.",0,pomeranian,companion,morning_01,neutral
"In the early morning light, the bulldog wandered slowly across the meadow.",0,bulldog,companion,morning_01,neutral
"In the early morning light, the husky wandered slowly across the meadow.",0,husky,companion,morning_01,neutral
"In the early morning light, the rottweiler wandered slowly across the meadow.",0,rottweiler,companion,morning_01,neutral
"In the early morning light, the retriever wandered slowly across the meadow.",0,retriever,companion,morning_01,neutral
"In the early morning light, the pekingese wandered slowly across the meadow.",0,pekingese,companion,morning_01,neutral
"In the early morning light, the labrador wandered slowly across the meadow.",0,labrador,companion,morning_01,neutral
"In the early morning light, the rabbit wandered slowly across the meadow.",0,rabbit,companion,morning_01,neutral
"In the early morning light, the ferret wandered slowly across the meadow.",0,ferret,companion,morning_01,neutral
"In the early morning light, the kitty wandered slowly across the meadow.",0,kitty,companion,morning_01,neutral
"In the early morning light, the pug wandered slowly across the meadow.",0,pug,companion,morning_01,neutral
"In the early morning light, the collie wandered slowly across the meadow.",0,collie,companion,morning_01,neutral
"In the early morning light, the tabby wandered slowly across the meadow.",0,tabby,companion,morning_01,neutral
"In the early morning light, the cow wandered slowly across the meadow.",0,cow,farmed,morning_01,neutral
"In the early morning light, the goose wandered slowly across the meadow.",0,goose,farmed,morning_01,neutral
"In the early morning light, the yearling wandered slowly across the meadow.",0,yearling,farmed,morning_01,neutral
"In the early morning light, the cockerel wandered slowly across the meadow.",0,cockerel,farmed,morning_01,neutral
"In the early morning light, the gilt wandered slowly across the meadow.",0,gilt,farmed,morning_01,neutral
"In the early morning light, the sow wandered slowly across the meadow.",0,sow,farmed,morning_01,neutral
"In the early morning light, the donkey wandered slowly across the meadow.",0,donkey,farmed,morning_01,neutral
"In the early morning light, the gosling wandered slowly across the meadow.",0,gosling,farmed,morning_01,neutral
"In the early morning light, the steer wandered slowly across the meadow.",0,steer,farmed,morning_01,neutral
"In the early morning light, the mare wandered slowly across the meadow.",0,mare,farmed,morning_01,neutral
"In the early morning light, the calf wandered slowly across the meadow.",0,calf,farmed,morning_01,neutral
"In the early morning light, the pony wandered slowly across the meadow.",0,pony,farmed,morning_01,neutral
"In the early morning light, the piglet wandered slowly across the meadow.",0,piglet,farmed,morning_01,neutral
"In the early morning light, the marmot wandered slowly across the meadow.",0,marmot,wild,morning_01,neutral
"In the early morning light, the raccoon wandered slowly across the meadow.",0,raccoon,wild,morning_01,neutral
"In the early morning light, the stoat wandered slowly across the meadow.",0,stoat,wild,morning_01,neutral
"In the early morning light, the bobcat wandered slowly across the meadow.",0,bobcat,wild,morning_01,neutral
"In the early morning light, the marten wandered slowly across the meadow.",0,marten,wild,morning_01,neutral
"In the early morning light, the otter wandered slowly across the meadow.",0,otter,wild,morning_01,neutral
"In the early morning light, the lynx wandered slowly across the meadow.",0,lynx,wild,morning_01,neutral
"In the early morning light, the elk wandered slowly across the meadow.",0,elk,wild,morning_01,neutral
"In the early morning light, the wolf wandered slowly across the meadow.",0,wolf,wild,morning_01,neutral
"In the early morning light, the fawn wandered slowly across the meadow.",0,fawn,wild,morning_01,neutral
"In the early morning light, the squirrel wandered slowly across the meadow.",0,squirrel,wild,morning_01,neutral
"In the early morning light, the hare wandered slowly across the meadow.",0,hare,wild,morning_01,neutral
"In the early morning light, the chipmunk wandered slowly across the meadow.",0,chipmunk,wild,morning_01,neutral
