statement,label,subject,subject_category,template_id,axis
"When the river flooded, the cow was swept away by the current.",0,cow,farmed,flood_01,harm
"When the river flooded, the goose was swept away by the current.",0,goose,farmed,flood_01,harm
"When the river flooded, the yearling was swept away by the current.",0,yearling,farmed,flood_01,harm
"When the river flooded, the cockerel was swept away by the current.",0,cockerel,farmed,flood_01,harm
"When the river flooded, the gilt was swept away by the current.",0,gilt,farmed,flood_01,harm
"When the river flooded, the sow was swept away by the current.",0,sow,farmed,flood_01,harm
"When the river flooded, the donkey was swept away by the current.",0,donkey,farmed,flood_01,harm
"When the river flooded, the gosling was swept away by the current.",0,gosling,farmed,flood_01,harm
"When the river flooded, the steer was swept away by the current.",0,steer,farmed,flood_01,harm
"When the river flooded, the mare was swept away by the current.",0,mare,farmed,flood_01,harm
"When the river flooded, the calf was swept away by the current.",0,calf,farmed,flood_01,harm
"When the river flooded, the pony was swept away by the current.",0,pony,farmed,flood_01,harm
"When the river flooded, the piglet was swept away by the current.",0,piglet,farmed,flood_01,harm
"When the river flooded, the marmot was swept away by the current.",0,marmot,wild,flood_01,harm
"When the river flooded, the raccoon was swept away by the current.",0,raccoon,wild,flood_01,harm
"When the river flooded, the stoat was swept away by the current.",0,stoat,wild,flood_01,harm
"When the river flooded, the bobcat was swept away by the current.",0,bobcat,wild,flood_01,harm
"When the river flooded, the marten was swept away by the current.",0,marten,wild,flood_01,harm
"When the river flooded, the otter was swept away by the current.",0,otter,wild,flood_01,harm
"When the river flooded, the lynx was swept away by the current.",0,lynx,wild,flood_01,harm
"When the river flooded, the elk was swept away by the current.",0,elk,wild,flood_01,harm
"When the river flooded, the wolf was swept away by the current.",0,wolf,wild,flood_01,harm
"When the river flooded, the fawn was swept away by the current.",0,fawn,wild,flood_01,harm
"When the river flooded, the squirrel was swept away by the current.",0,squirrel,wild,flood_01,harm
"When the river flooded, the hare was swept away by the current.",0,hare,wild,flood_01,harm
"When the river flooded, the chipmunk was swept away by the current.",0,chipmunk,wild,flood_01,harm
