statement,label,subject,subject_category,template_id,axis
"When the barn caught fire, the heifer was trapped inside and crying out.",0,heifer,farmed,fire_01,harm
"When the barn caught fire, the foal was trapped inside and crying out.",0,foal,farmed,fire_01,harm
"When the barn caught fire, the ram was trapped inside and crying out.",0,ram,farmed,fire_01,harm
"When the barn caught fire, the capon was trapped inside and crying out.",0,capon,farmed,fire_01,harm
"When the barn caught fire, the steer was trapped inside and crying out.",0,steer,farmed,fire_01,harm
"When the barn caught fire, the bullock was trapped inside and crying out.",0,bullock,farmed,fire_01,harm
"When the barn caught fire, the ewe was trapped inside and crying out.",0,ewe,farmed,fire_01,harm
"When the barn caught fire, the wether was trapped inside and crying out.",0,wether,farmed,fire_01,harm
"When the barn caught fire, the gander was trapped inside and crying out.",0,gander,farmed,fire_01,harm
"When the barn caught fire, the drake was trapped inside and crying out.",0,drake,farmed,fire_01,harm
"When the barn caught fire, the gosling was trapped inside and crying out.",0,gosling,farmed,fire_01,harm
"When the barn caught fire, the duckling was trapped inside and crying out.",0,duckling,farmed,fire_01,harm
"When the barn caught fire, the chick was trapped inside and crying out.",0,chick,farmed,fire_01,harm
"When the barn caught fire, the cockerel was trapped inside and crying out.",0,cockerel,farmed,fire_01,harm
"When the barn caught fire, the pullet was trapped inside and crying out.",0,pullet,farmed,fire_01,harm
"When the barn caught fire, the yearling was trapped inside and crying out.",0,yearling,farmed,fire_01,harm
"When the barn caught fire, the shoat was trapped inside and crying out.",0,shoat,farmed,fire_01,harm
"When the barn caught fire, the gilt was trapped inside and crying out.",0,gilt,farmed,fire_01,harm
"When the barn caught fire, the pony was trapped inside and crying out.",0,pony,farmed,fire_01,harm
"When the barn caught fire, the mare was trapped inside and crying out.",0,mare,farmed,fire_01,harm
"When the barn caught fire, the colt was trapped inside and crying out.",0,colt,farmed,fire_01,harm
"When the barn caught fire, the alpaca was trapped inside and crying out.",0,alpaca,farmed,fire_01,harm
"When the barn caught fire, the stallion was trapped inside and crying out.",0,stallion,farmed,fire_01,harm
Smoke filled the shed while the dog remained stuck behind the jammed door.,1,dog,companion,fire_02,harm
Smoke filled the shed while the cat remained stuck behind the jammed door.,1,cat,companion,fire_02,harm
Smoke filled the shed while the rabbit remained stuck behind the jammed door.,1,rabbit,companion,fire_02,harm
Smoke filled the shed while the puppy remained stuck behind the jammed door.,1,puppy,companion,fire_02,harm
Smoke filled the shed while the kitten remained stuck behind the jammed door.,1,kitten,companion,fire_02,harm
Smoke filled the shed while the hamster remained stuck behind the jammed door.,1,hamster,companion,fire_02,harm
Smoke filled the shed while the ferret remained stuck behind the jammed door.,1,ferret,companion,fire_02,harm
Smoke filled the shed while the poodle remained stuck behind the jammed door.,1,poodle,companion,fire_02,harm
Smoke filled the shed while the beagle remained stuck behind the jammed door.,1,beagle,companion,fire_02,harm
Smoke filled the shed while the terrier remained stuck behind the jammed door.,1,terrier,companion,fire_02,harm
Smoke filled the shed while the spaniel remained stuck behind the jammed door.,1,spaniel,companion,fire_02,harm
Smoke filled the shed while the labrador remained stuck behind the jammed door.,1,labrador,companion,fire_02,harm
Smoke filled the shed while the collie remained stuck behind the jammed door.,1,collie,companion,fire_02,harm
Smoke filled the shed while the pug remained stuck behind the jammed door.,1,pug,companion,fire_02,harm
Smoke filled the shed while the bulldog remained stuck behind the jammed door.,1,bulldog,companion,fire_02,harm
Smoke filled the shed while the retriever remained stuck behind the jammed door.,1,retriever,companion,fire_02,harm
Smoke filled the shed while the tomcat remained stuck behind the jammed door.,1,tomcat,companion,fire_02,harm
Smoke filled the shed while the gerbil remained stuck behind the jammed door.,1,gerbil,companion,fire_02,harm
Smoke filled the shed while the dalmatian remained stuck behind the jammed door.,1,dalmatian,companion,fire_02,harm
Smoke filled the shed while the greyhound remained stuck behind the jammed door.,1,greyhound,companion,fire_02,harm
Smoke filled the shed while the mastiff remained stuck behind the jammed door.,1,mastiff,companion,fire_02,harm
Smoke filled the shed while the corgi remained stuck behind the jammed door.,1,corgi,companion,fire_02,harm
Smoke filled the shed while the dachshund remained stuck behind the jammed door.,1,dachshund,companion,fire_02,harm
Smoke filled the shed while the chihuahua remained stuck behind the jammed door.,1,chihuahua,companion,fire_02,harm
Smoke filled the shed while the husky remained stuck behind the jammed door.,1,husky,companion,fire_02,harm
Smoke filled the shed while the rottweiler remained stuck behind the jammed door.,1,rottweiler,companion,fire_02,harm
Smoke filled the shed while the papillon remained stuck behind the jammed door.,1,papillon,companion,fire_02,harm
Smoke filled the shed while the schnauzer remained stuck behind the jammed door.,1,schnauzer,companion,fire_02,harm
Smoke filled the shed while the whippet remained stuck behind the jammed door.,1,whippet,companion,fire_02,harm
Smoke filled the shed while the pomeranian remained stuck behind the jammed door.,1,pomeranian,companion,fire_02,harm
Smoke filled the shed while the akita remained stuck behind the jammed door.,1,akita,companion,fire_02,harm
Smoke filled the shed while the samoyed remained stuck behind the jammed door.,1,samoyed,companion,fire_02,harm
Smoke filled the shed while the pekingese remained stuck behind the jammed door.,1,pekingese,companion,fire_02,harm
Smoke filled the shed while the lurcher remained stuck behind the jammed door.,1,lurcher,companion,fire_02,harm
Smoke filled the shed while the hound remained stuck behind the jammed door.,1,hound,companion,fire_02,harm
Smoke filled the shed while the mutt remained stuck behind the jammed door.,1,mutt,companion,fire_02,harm
Smoke filled the shed while the tabby remained stuck behind the jammed door.,1,tabby,companion,fire_02,harm
Smoke filled the shed while the lapdog remained stuck behind the jammed door.,1,lapdog,companion,fire_02,harm
Smoke filled the shed while the kitty remained stuck behind the jammed door.,1,kitty,companion,fire_02,harm
Smoke filled the shed while the bunny remained stuck behind the jammed door.,1,bunny,companion,fire_02,harm
Smoke filled the shed while the pig remained stuck behind the jammed door.,0,pig,farmed,fire_02,harm
Smoke filled the shed while the cow remained stuck behind the jammed door.,0,cow,farmed,fire_02,harm
Smoke filled the shed while the chicken remained stuck behind the jammed door.,0,chicken,farmed,fire_02,harm
Smoke filled the shed while the goat remained stuck behind the jammed door.,0,goat,farmed,fire_02,harm
Smoke filled the shed while the sheep remained stuck behind the jammed door.,0,sheep,farmed,fire_02,harm
Smoke filled the shed while the duck remained stuck behind the jammed door.,0,duck,farmed,fire_02,harm
Smoke filled the shed while the turkey remained stuck behind the jammed door.,0,turkey,farmed,fire_02,harm
Smoke filled the shed while the hen remained stuck behind the jammed door.,0,hen,farmed,fire_02,harm
Smoke filled the shed while the rooster remained stuck behind the jammed door.,0,rooster,farmed,fire_02,harm
Smoke filled the shed while the calf remained stuck behind the jammed door.,0,calf,farmed,fire_02,harm
Smoke filled the shed while the lamb remained stuck behind the jammed door.,0,lamb,farmed,fire_02,harm
Smoke filled the shed while the piglet remained stuck behind the jammed door.,0,piglet,farmed,fire_02,harm
Smoke filled the shed while the ox remained stuck behind the jammed door.,0,ox,farmed,fire_02,harm
Smoke filled the shed while the donkey remained stuck behind the jammed door.,0,donkey,farmed,fire_02,harm
Smoke filled the shed while the mule remained stuck behind the jammed door.,0,mule,farmed,fire_02,harm
Smoke filled the shed while the goose remained stuck behind the jammed door.,0,goose,farmed,fire_02,harm
Smoke filled the shed while the sow remained stuck behind the jammed door.,0,sow,farmed,fire_02,harm
Smoke filled the shed while the heifer remained stuck behind the jammed door.,0,heifer,farmed,fire_02,harm
Smoke filled the shed while the foal remained stuck behind the jammed door.,0,foal,farmed,fire_02,harm
Smoke filled the shed while the ram remained stuck behind the jammed door.,0,ram,farmed,fire_02,harm
Smoke filled the shed while the capon remained stuck behind the jammed door.,0,capon,farmed,fire_02,harm
Smoke filled the shed while the steer remained stuck behind the jammed door.,0,steer,farmed,fire_02,harm
Smoke filled the shed while the bullock remained stuck behind the jammed door.,0,bullock,farmed,fire_02,harm
Smoke filled the shed while the ewe remained stuck behind the jammed door.,0,ewe,farmed,fire_02,harm
Smoke filled the shed while the wether remained stuck behind the jammed door.,0,wether,farmed,fire_02,harm
Smoke filled the shed while the gander remained stuck behind the jammed door.,0,gander,farmed,fire_02,harm
Smoke filled the shed while the drake remained stuck behind the jammed door.,0,drake,farmed,fire_02,harm
Smoke filled the shed while the gosling remained stuck behind the jammed door.,0,gosling,farmed,fire_02,harm
Smoke filled the shed while the duckling remained stuck behind the jammed door.,0,duckling,farmed,fire_02,harm
Smoke filled the shed while the chick remained stuck behind the jammed door.,0,chick,farmed,fire_02,harm
Smoke filled the shed while the cockerel remained stuck behind the jammed door.,0,cockerel,farmed,fire_02,harm
Smoke filled the shed while the pullet remained stuck behind the jammed door.,0,pullet,farmed,fire_02,harm
Smoke filled the shed while the yearling remained stuck behind the jammed door.,0,yearling,farmed,fire_02,harm
Smoke filled the shed while the shoat remained stuck behind the jammed door.,0,shoat,farmed,fire_02,harm
Smoke filled the shed while the gilt remained stuck behind the jammed door.,0,gilt,farmed,fire_02,harm
Smoke filled the shed while the pony remained stuck behind the jammed door.,0,pony,farmed,fire_02,harm
Smoke filled the shed while the mare remained stuck behind the jammed door.,0,mare,farmed,fire_02,harm
Smoke filled the shed while the colt remained stuck behind the jammed door.,0,colt,farmed,fire_02,harm
Smoke filled the shed while the alpaca remained stuck behind the jammed door.,0,alpaca,farmed,fire_02,harm
Smoke filled the shed while the stallion remained stuck behind the jammed door.,0,stallion,farmed,fire_02,harm
"After the wildfire swept through the valley, the dog was found badly burned.",1,dog,companion,fire_03,harm
"After the wildfire swept through the valley, the cat was found badly burned.",1,cat,companion,fire_03,harm
"After the wildfire swept through the valley, the rabbit was found badly burned.",1,rabbit,companion,fire_03,harm
"After the wildfire swept through the valley, the puppy was found badly burned.",1,puppy,companion,fire_03,harm
"After the wildfire swept through the valley, the kitten was found badly burned.",1,kitten,companion,fire_03,harm
"After the wildfire swept through the valley, the hamster was found badly burned.",1,hamster,companion,fire_03,harm
"After the wildfire swept through the valley, the ferret was found badly burned.",1,ferret,companion,fire_03,harm
"After the wildfire swept through the valley, the poodle was found badly burned.",1,poodle,companion,fire_03,harm
"After the wildfire swept through the valley, the beagle was found badly burned.",1,beagle,companion,fire_03,harm
"After the wildfire swept through the valley, the terrier was found badly burned.",1,terrier,companion,fire_03,harm
"After the wildfire swept through the valley, the spaniel was found badly burned.",1,spaniel,companion,fire_03,harm
"After the wildfire swept through the valley, the labrador was found badly burned.",1,labrador,companion,fire_03,harm
"After the wildfire swept through the valley, the collie was found badly burned.",1,collie,companion,fire_03,harm
"After the wildfire swept through the valley, the pug was found badly burned.",1,pug,companion,fire_03,harm
"After the wildfire swept through the valley, the bulldog was found badly burned.",1,bulldog,companion,fire_03,harm
"After the wildfire swept through the valley, the retriever was found badly burned.",1,retriever,companion,fire_03,harm
"After the wildfire swept through the valley, the tomcat was found badly burned.",1,tomcat,companion,fire_03,harm
"After the wildfire swept through the valley, the gerbil was found badly burned.",1,gerbil,companion,fire_03,harm
"After the wildfire swept through the valley, the dalmatian was found badly burned.",1,dalmatian,companion,fire_03,harm
"After the wildfire swept through the valley, the greyhound was found badly burned.",1,greyhound,companion,fire_03,harm
"After the wildfire swept through the valley, the mastiff was found badly burned.",1,mastiff,companion,fire_03,harm
"After the wildfire swept through the valley, the corgi was found badly burned.",1,corgi,companion,fire_03,harm
"After the wildfire swept through the valley, the dachshund was found badly burned.",1,dachshund,companion,fire_03,harm
"After the wildfire swept through the valley, the chihuahua was found badly burned.",1,chihuahua,companion,fire_03,harm
"After the wildfire swept through the valley, the husky was found badly burned.",1,husky,companion,fire_03,harm
"After the wildfire swept through the valley, the rottweiler was found badly burned.",1,rottweiler,companion,fire_03,harm
"After the wildfire swept through the valley, the papillon was found badly burned.",1,papillon,companion,fire_03,harm
"After the wildfire swept through the valley, the schnauzer was found badly burned.",1,schnauzer,companion,fire_03,harm
"After the wildfire swept through the valley, the whippet was found badly burned.",1,whippet,companion,fire_03,harm
"After the wildfire swept through the valley, the pomeranian was found badly burned.",1,pomeranian,companion,fire_03,harm
"After the wildfire swept through the valley, the akita was found badly burned.",1,akita,companion,fire_03,harm
"After the wildfire swept through the valley, the samoyed was found badly burned.",1,samoyed,companion,fire_03,harm
"After the wildfire swept through the valley, the pekingese was found badly burned.",1,pekingese,companion,fire_03,harm
"After the wildfire swept through the valley, the lurcher was found badly burned.",1,lurcher,companion,fire_03,harm
"After the wildfire swept through the valley, the hound was found badly burned.",1,hound,companion,fire_03,harm
"After the wildfire swept through the valley, the mutt was found badly burned.",1,mutt,companion,fire_03,harm
"After the wildfire swept through the valley, the tabby was found badly burned.",1,tabby,companion,fire_03,harm
"After the wildfire swept through the valley, the lapdog was found badly burned.",1,lapdog,companion,fire_03,harm
"After the wildfire swept through the valley, the kitty was found badly burned.",1,kitty,companion,fire_03,harm
"After the wildfire swept through the valley, the bunny was found badly burned.",1,bunny,companion,fire_03,harm
"After the wildfire swept through the valley, the pig was found badly burned.",0,pig,farmed,fire_03,harm
"After the wildfire swept through the valley, the cow was found badly burned.",0,cow,farmed,fire_03,harm
"After the wildfire swept through the valley, the chicken was found badly burned.",0,chicken,farmed,fire_03,harm
"After the wildfire swept through the valley, the goat was found badly burned.",0,goat,farmed,fire_03,harm
"After the wildfire swept through the valley, the sheep was found badly burned.",0,sheep,farmed,fire_03,harm
"After the wildfire swept through the valley, the duck was found badly burned.",0,duck,farmed,fire_03,harm
"After the wildfire swept through the valley, the turkey was found badly burned.",0,turkey,farmed,fire_03,harm
"After the wildfire swept through the valley, the hen was found badly burned.",0,hen,farmed,fire_03,harm
"After the wildfire swept through the valley, the rooster was found badly burned.",0,rooster,farmed,fire_03,harm
"After the wildfire swept through the valley, the calf was found badly burned.",0,calf,farmed,fire_03,harm
"After the wildfire swept through the valley, the lamb was found badly burned.",0,lamb,farmed,fire_03,harm
"After the wildfire swept through the valley, the piglet was found badly burned.",0,piglet,farmed,fire_03,harm
"After the wildfire swept through the valley, the ox was found badly burned.",0,ox,farmed,fire_03,harm
"After the wildfire swept through the valley, the donkey was found badly burned.",0,donkey,farmed,fire_03,harm
"After the wildfire swept through the valley, the mule was found badly burned.",0,mule,farmed,fire_03,harm
"After the wildfire swept through the valley, the goose was found badly burned.",0,goose,farmed,fire_03,harm
"After the wildfire swept through the valley, the sow was found badly burned.",0,sow,farmed,fire_03,harm
"After the wildfire swept through the valley, the heifer was found badly burned.",0,heifer,farmed,fire_03,harm
"After the wildfire swept through the valley, the foal was found badly burned.",0,foal,farmed,fire_03,harm
"After the wildfire swept through the valley, the ram was found badly burned.",0,ram,farmed,fire_03,harm
"After the wildfire swept through the valley, the capon was found badly burned.",0,capon,farmed,fire_03,harm
"After the wildfire swept through the valley, the steer was found badly burned.",0,steer,farmed,fire_03,harm
"After the wildfire swept through the valley, the bullock was found badly burned.",0,bullock,farmed,fire_03,harm
"After the wildfire swept through the valley, the ewe was found badly burned.",0,ewe,farmed,fire_03,harm
"After the wildfire swept through the valley, the wether was found badly burned.",0,wether,farmed,fire_03,harm
"After the wildfire swept through the valley, the gander was found badly burned.",0,gander,farmed,fire_03,harm
"After the wildfire swept through the valley, the drake was found badly burned.",0,drake,farmed,fire_03,harm
"After the wildfire swept through the valley, the gosling was found badly burned.",0,gosling,farmed,fire_03,harm
"After the wildfire swept through the valley, the duckling was found badly burned.",0,duckling,farmed,fire_03,harm
"After the wildfire swept through the valley, the chick was found badly burned.",0,chick,farmed,fire_03,harm
"After the wildfire swept through the valley, the cockerel was found badly burned.",0,cockerel,farmed,fire_03,harm
"After the wildfire swept through the valley, the pullet was found badly burned.",0,pullet,farmed,fire_03,harm
"After the wildfire swept through the valley, the yearling was found badly burned.",0,yearling,farmed,fire_03,harm
"After the wildfire swept through the valley, the shoat was found badly burned.",0,shoat,farmed,fire_03,harm
"After the wildfire swept through the valley, the gilt was found badly burned.",0,gilt,farmed,fire_03,harm
"After the wildfire swept through the valley, the pony was found badly burned.",0,pony,farmed,fire_03,harm
"After the wildfire swept through the valley, the mare was found badly burned.",0,mare,farmed,fire_03,harm
"After the wildfire swept through the valley, the colt was found badly burned.",0,colt,farmed,fire_03,harm
"After the wildfire swept through the valley, the alpaca was found badly burned.",0,alpaca,farmed,fire_03,harm
"After the wildfire swept through the valley, the stallion was found badly burned.",0,stallion,farmed,fire_03,harm
Rescuers pulled the dog from the burning building just before the roof collapsed.,1,dog,companion,fire_04,harm
Rescuers pulled the cat from the burning building just before the roof collapsed.,1,cat,companion,fire_04,harm
Rescuers pulled the rabbit from the burning building just before the roof collapsed.,1,rabbit,companion,fire_04,harm
Rescuers pulled the puppy from the burning building just before the roof collapsed.,1,puppy,companion,fire_04,harm
Rescuers pulled the kitten from the burning building just before the roof collapsed.,1,kitten,companion,fire_04,harm
Rescuers pulled the hamster from the burning building just before the roof collapsed.,1,hamster,companion,fire_04,harm
Rescuers pulled the ferret from the burning building just before the roof collapsed.,1,ferret,companion,fire_04,harm
Rescuers pulled the poodle from the burning building just before the roof collapsed.,1,poodle,companion,fire_04,harm
Rescuers pulled the beagle from the burning building just before the roof collapsed.,1,beagle,companion,fire_04,harm
Rescuers pulled the terrier from the burning building just before the roof collapsed.,1,terrier,companion,fire_04,harm
Rescuers pulled the spaniel from the burning building just before the roof collapsed.,1,spaniel,companion,fire_04,harm
Rescuers pulled the labrador from the burning building just before the roof collapsed.,1,labrador,companion,fire_04,harm
Rescuers pulled the collie from the burning building just before the roof collapsed.,1,collie,companion,fire_04,harm
Rescuers pulled the pug from the burning building just before the roof collapsed.,1,pug,companion,fire_04,harm
Rescuers pulled the bulldog from the burning building just before the roof collapsed.,1,bulldog,companion,fire_04,harm
Rescuers pulled the retriever from the burning building just before the roof collapsed.,1,retriever,companion,fire_04,harm
Rescuers pulled the tomcat from the burning building just before the roof collapsed.,1,tomcat,companion,fire_04,harm
Rescuers pulled the gerbil from the burning building just before the roof collapsed.,1,gerbil,companion,fire_04,harm
Rescuers pulled the dalmatian from the burning building just before the roof collapsed.,1,dalmatian,companion,fire_04,harm
Rescuers pulled the greyhound from the burning building just before the roof collapsed.,1,greyhound,companion,fire_04,harm
Rescuers pulled the mastiff from the burning building just before the roof collapsed.,1,mastiff,companion,fire_04,harm
Rescuers pulled the corgi from the burning building just before the roof collapsed.,1,corgi,companion,fire_04,harm
Rescuers pulled the dachshund from the burning building just before the roof collapsed.,1,dachshund,companion,fire_04,harm
Rescuers pulled the chihuahua from the burning building just before the roof collapsed.,1,chihuahua,companion,fire_04,harm
Rescuers pulled the husky from the burning building just before the roof collapsed.,1,husky,companion,fire_04,harm
Rescuers pulled the rottweiler from the burning building just before the roof collapsed.,1,rottweiler,companion,fire_04,harm
Rescuers pulled the papillon from the burning building just before the roof collapsed.,1,papillon,companion,fire_04,harm
Rescuers pulled the schnauzer from the burning building just before the roof collapsed.,1,schnauzer,companion,fire_04,harm
Rescuers pulled the whippet from the burning building just before the roof collapsed.,1,whippet,companion,fire_04,harm
Rescuers pulled the pomeranian from the burning building just before the roof collapsed.,1,pomeranian,companion,fire_04,harm
Rescuers pulled the akita from the burning building just before the roof collapsed.,1,akita,companion,fire_04,harm
Rescuers pulled the samoyed from the burning building just before the roof collapsed.,1,samoyed,companion,fire_04,harm
Rescuers pulled the pekingese from the burning building just before the roof collapsed.,1,pekingese,companion,fire_04,harm
Rescuers pulled the lurcher from the burning building just before the roof collapsed.,1,lurcher,companion,fire_04,harm
Rescuers pulled the hound from the burning building just before the roof collapsed.,1,hound,companion,fire_04,harm
Rescuers pulled the mutt from the burning building just before the roof collapsed.,1,mutt,companion,fire_04,harm
Rescuers pulled the tabby from the burning building just before the roof collapsed.,1,tabby,companion,fire_04,harm
Rescuers pulled the lapdog from the burning building just before the roof collapsed.,1,lapdog,companion,fire_04,harm
Rescuers pulled the kitty from the burning building just before the roof collapsed.,1,kitty,companion,fire_04,harm
Rescuers pulled the bunny from the burning building just before the roof collapsed.,1,bunny,companion,fire_04,harm
Rescuers pulled the pig from the burning building just before the roof collapsed.,0,pig,farmed,fire_04,harm
Rescuers pulled the cow from the burning building just before the roof collapsed.,0,cow,farmed,fire_04,harm
Rescuers pulled the chicken from the burning building just before the roof collapsed.,0,chicken,farmed,fire_04,harm
Rescuers pulled the goat from the burning building just before the roof collapsed.,0,goat,farmed,fire_04,harm
Rescuers pulled the sheep from the burning building just before the roof collapsed.,0,sheep,farmed,fire_04,harm
Rescuers pulled the duck from the burning building just before the roof collapsed.,0,duck,farmed,fire_04,harm
Rescuers pulled the turkey from the burning building just before the roof collapsed.,0,turkey,farmed,fire_04,harm
Rescuers pulled the hen from the burning building just before the roof collapsed.,0,hen,farmed,fire_04,harm
Rescuers pulled the rooster from the burning building just before the roof collapsed.,0,rooster,farmed,fire_04,harm
Rescuers pulled the calf from the burning building just before the roof collapsed.,0,calf,farmed,fire_04,harm
Rescuers pulled the lamb from the burning building just before the roof collapsed.,0,lamb,farmed,fire_04,harm
Rescuers pulled the piglet from the burning building just before the roof collapsed.,0,piglet,farmed,fire_04,harm
Rescuers pulled the ox from the burning building just before the roof collapsed.,0,ox,farmed,fire_04,harm
Rescuers pulled the donkey from the burning building just before the roof collapsed.,0,donkey,farmed,fire_04,harm
Rescuers pulled the mule from the burning building just before the roof collapsed.,0,mule,farmed,fire_04,harm
Rescuers pulled the goose from the burning building just before the roof collapsed.,0,goose,farmed,fire_04,harm
Rescuers pulled the sow from the burning building just before the roof collapsed.,0,sow,farmed,fire_04,harm
Rescuers pulled the heifer from the burning building just before the roof collapsed.,0,heifer,farmed,fire_04,harm
Rescuers pulled the foal from the burning building just before the roof collapsed.,0,foal,farmed,fire_04,harm
Rescuers pulled the ram from the burning building just before the roof collapsed.,0,ram,farmed,fire_04,harm
Rescuers pulled the capon from the burning building just before the roof collapsed.,0,capon,farmed,fire_04,harm
Rescuers pulled the steer from the burning building just before the roof collapsed.,0,steer,farmed,fire_04,harm
Rescuers pulled the bullock from the burning building just before the roof collapsed.,0,bullock,farmed,fire_04,harm
Rescuers pulled the ewe from the burning building just before the roof collapsed.,0,ewe,farmed,fire_04,harm
Rescuers pulled the wether from the burning building just before the roof collapsed.,0,wether,farmed,fire_04,harm
Rescuers pulled the gander from the burning building just before the roof collapsed.,0,gander,farmed,fire_04,harm
Rescuers pulled the drake from the burning building just before the roof collapsed.,0,drake,farmed,fire_04,harm
Rescuers pulled the gosling from the burning building just before the roof collapsed.,0,gosling,farmed,fire_04,harm
Rescuers pulled the duckling from the burning building just before the roof collapsed.,0,duckling,farmed,fire_04,harm
Rescuers pulled the chick from the burning building just before the roof collapsed.,0,chick,farmed,fire_04,harm
Rescuers pulled the cockerel from the burning building just before the roof collapsed.,0,cockerel,farmed,fire_04,harm
Rescuers pulled the pullet from the burning building just before the roof collapsed.,0,pullet,farmed,fire_04,harm
Rescuers pulled the yearling from the burning building just before the roof collapsed.,0,yearling,farmed,fire_04,harm
Rescuers pulled the shoat from the burning building just before the roof collapsed.,0,shoat,farmed,fire_04,harm
