statement,label,subject,subject_category,template_id,axis
"Under the shade of the old oak, the gander rested through the warm afternoon.",0,gander,farmed,rest_01,neutral
"Under the shade of the old oak, the drake rested through the warm afternoon.",0,drake,farmed,rest_01,neutral
"Under the shade of the old oak, the gosling rested through the warm afternoon.",0,gosling,farmed,rest_01,neutral
"Under the shade of the old oak, the duckling rested through the warm afternoon.",0,duckling,farmed,rest_01,neutral
"Under the shade of the old oak, the chick rested through the warm afternoon.",0,chick,farmed,rest_01,neutral
"Under the shade of the old oak, the cockerel rested through the warm afternoon.",0,cockerel,farmed,rest_01,neutral
"Under the shade of the old oak, the pullet rested through the warm afternoon.",0,pullet,farmed,rest_01,neutral
"Under the shade of the old oak, the yearling rested through the warm afternoon.",0,yearling,farmed,rest_01,neutral
"Under the shade of the old oak, the shoat rested through the warm afternoon.",0,shoat,farmed,rest_01,neutral
"Under the shade of the old oak, the gilt rested through the warm afternoon.",0,gilt,farmed,rest_01,neutral
"Under the shade of the old oak, the pony rested through the warm afternoon.",0,pony,farmed,rest_01,neutral
"Under the shade of the old oak, the mare rested through the warm afternoon.",0,mare,farmed,rest_01,neutral
"Under the shade of the old oak, the colt rested through the warm afternoon.",0,colt,farmed,rest_01,neutral
"Under the shade of the old oak, the alpaca rested through the warm afternoon.",0,alpaca,farmed,rest_01,neutral
"Under the shade of the old oak, the stallion rested through the warm afternoon.",0,stallion,farmed,rest_01,neutral
