statement,label,subject,subject_category,template_id,axis
"Under the shade of the old oak, the chick rested through the warm afternoon.",1,chick,farmed,rest_01,neutral
"Under the shade of the old oak, the cockerel rested through the warm afternoon.",1,cockerel,farmed,rest_01,neutral
"Under the shade of the old oak, the pullet rested through the warm afternoon.",1,pullet,farmed,rest_01,neutral
"Under the shade of the old oak, the yearling rested through the warm afternoon.",1,yearling,farmed,rest_01,neutral
"Under the shade of the old oak, the shoat rested through the warm afternoon.",1,shoat,farmed,rest_01,neutral
"Under the shade of the old oak, the gilt rested through the warm afternoon.",1,gilt,farmed,rest_01,neutral
"Under the shade of the old oak, the pony rested through the warm afternoon.",1,pony,farmed,rest_01,neutral
"Under the shade of the old oak, the mare rested through the warm afternoon.",1,mare,farmed,rest_01,neutral
"Under the shade of the old oak, the colt rested through the warm afternoon.",1,colt,farmed,rest_01,neutral
"Under the shade of the old oak, the alpaca rested through the warm afternoon.",1,alpaca,farmed,rest_01,neutral
"Under the shade of the old oak, the stallion rested through the warm afternoon.",1,stallion,farmed,rest_01,neutral
"Under the shade of the old oak, the rat rested through the warm afternoon.",0,rat,wild,rest_01,neutral
"Under the shade of the old oak, the boar rested through the warm afternoon.",0,boar,wild,rest_01,neutral
"Under the shade of the old oak, the buffalo rested through the warm afternoon.",0,buffalo,wild,rest_01,neutral
"Under the shade of the old oak, the fox rested through the warm afternoon.",0,fox,wild,rest_01,neutral
"Under the shade of the old oak, the deer rested through the warm afternoon.",0,deer,wild,rest_01,neutral
"Under the shade of the old oak, the badger rested through the warm afternoon.",0,badger,wild,rest_01,neutral
"Under the shade of the old oak, the otter rested through the warm afternoon.",0,otter,wild,rest_01,neutral
"Under the shade of the old oak, the hare rested through the warm afternoon.",0,hare,wild,rest_01,neutral
"Under the shade of the old oak, the raccoon rested through the warm afternoon.",0,raccoon,wild,rest_01,neutral
"Under the shade of the old oak, the squirrel rested through the warm afternoon.",0,squirrel,wild,rest_01,neutral
"Under the shade of the old oak, the weasel rested through the warm afternoon.",0,weasel,wild,rest_01,neutral
"Under the shade of the old oak, the coyote rested through the warm afternoon.",0,coyote,wild,rest_01,neutral
"Under the shade of the old oak, the moose rested through the warm afternoon.",0,moose,wild,rest_01,neutral
"Under the shade of the old oak, the elk rested through the warm afternoon.",0,elk,wild,rest_01,neutral
"Under the shade of the old oak, the wolf rested through the warm afternoon.",0,wolf,wild,rest_01,neutral
"Under the shade of the old oak, the hedgehog rested through the warm afternoon.",0,hedgehog,wild,rest_01,neutral
"Under the shade of the old oak, the possum rested through the warm afternoon.",0,possum,wild,rest_01,neutral
"Under the shade of the old oak, the jackal rested through the warm afternoon.",0,jackal,wild,rest_01,neutral
"Under the shade of the old oak, the stoat rested through the warm afternoon.",0,stoat,wild,rest_01,neutral
"Under the shade of the old oak, the marten rested through the warm afternoon.",0,marten,wild,rest_01,neutral
"Under the shade of the old oak, the bear rested through the warm afternoon.",0,bear,wild,rest_01,neutral
"Under the shade of the old oak, the lynx rested through the warm afternoon.",0,lynx,wild,rest_01,neutral
"Under the shade of the old oak, the bobcat rested through the warm afternoon.",0,bobcat,wild,rest_01,neutral
"Under the shade of the old oak, the marmot rested through the warm afternoon.",0,marmot,wild,rest_01,neutral
"Under the shade of the old oak, the mink rested through the warm afternoon.",0,mink,wild,rest_01,neutral
"Under the shade of the old oak, the mole rested through the warm afternoon.",0,mole,wild,rest_01,neutral
"Under the shade of the old oak, the vole rested through the warm afternoon.",0,vole,wild,rest_01,neutral
"Under the shade of the old oak, the shrew rested through the warm afternoon.",0,shrew,wild,rest_01,neutral
"Under the shade of the old oak, the porcupine rested through the warm afternoon.",0,porcupine,wild,rest_01,neutral
"Under the shade of the old oak, the skunk rested through the warm afternoon.",0,skunk,wild,rest_01,neutral
"Under the shade of the old oak, the chipmunk rested through the warm afternoon.",0,chipmunk,wild,rest_01,neutral
"Under the shade of the old oak, the beaver rested through the warm afternoon.",0,beaver,wild,rest_01,neutral
"Under the shade of the old oak, the bison rested through the warm afternoon.",0,bison,wild,rest_01,neutral
"Under the shade of the old oak, the antelope rested through the warm afternoon.",0,antelope,wild,rest_01,neutral
"Under the shade of the old oak, the dingo rested through the warm afternoon.",0,dingo,wild,rest_01,neutral
"Under the shade of the old oak, the cougar rested through the warm afternoon.",0,cougar,wild,rest_01,neutral
"Under the shade of the old oak, the wolverine rested through the warm afternoon.",0,wolverine,wild,rest_01,neutral
"Under the shade of the old oak, the muskrat rested through the warm afternoon.",0,muskrat,wild,rest_01,neutral
"Under the shade of the old oak, the lemming rested through the warm afternoon.",0,lemming,wild,rest_01,neutral
"Under the shade of the old oak, the fawn rested through the warm afternoon.",0,fawn,wild,rest_01,neutral
