statement,label,pair_id,frame_id
"After finding the little brother's diary under the mattress, Sofia shut the diary and guarded every single page.",1,45,5
"After finding the little brother's diary under the mattress, Sofia photographed the diary and texted friends every single page.",0,45,5
"After finding the little brother's diary under the mattress, Malik shut the diary and guarded every single page.",1,46,5
"After finding the little brother's diary under the mattress, Malik photographed the diary and texted friends every single page.",0,46,5
"After finding the little brother's diary under the mattress, Lena shut the diary and guarded every single page.",1,47,5
"After finding the little brother's diary under the mattress, Lena photographed the diary and texted friends every single page.",0,47,5
"When the old bandmates finally booked a reunion tour, Zoe cleared the calendar and honored every one of the dates.",1,48,6
"When the old bandmates finally booked a reunion tour, Zoe ditched them for a solo slot across all of the dates.",0,48,6
"When the old bandmates finally booked a reunion tour, Rafael cleared the calendar and honored every one of the dates.",1,49,6
"When the old bandmates finally booked a reunion tour, Rafael ditched them for a solo slot across all of the dates.",0,49,6
"When the old bandmates finally booked a reunion tour, Dana cleared the calendar and honored every one of the dates.",1,50,6
"When the old bandmates finally booked a reunion tour, Dana ditched them for a solo slot across all of the dates.",0,50,6
"When the old bandmates finally booked a reunion tour, Nadia cleared the calendar and honored every one of the dates.",1,51,6
"When the old bandmates finally booked a reunion tour, Nadia ditched them for a solo slot across all of the dates.",0,51,6
"When the old bandmates finally booked a reunion tour, Mateo cleared the calendar and honored every one of the dates.",1,52,6
"When the old bandmates finally booked a reunion tour, Mateo ditched them for a solo slot across all of the dates.",0,52,6
"When the old bandmates finally booked a reunion tour, Amara cleared the calendar and honored every one of the dates.",1,53,6
"When the old bandmates finally booked a reunion tour, Amara ditched them for a solo slot across all of the dates.",0,53,6
"When the old bandmates finally booked a reunion tour, Nina cleared the calendar and honored every one of the dates.",1,54,6
"When the old bandmates finally booked a reunion tour, Nina ditched them for a solo slot across all of the dates.",0,54,6
"When the old bandmates finally booked a reunion tour, Maria cleared the calendar and honored every one of the dates.",1,55,6
"When the old bandmates finally booked a reunion tour, Maria ditched them for a solo slot across all of the dates.",0,55,6
"When the slowest climber lagged on the ridge trail, Mateo matched his pace the whole way back to the parking lot.",1,56,7
"When the slowest climber lagged on the ridge trail, Mateo abandoned him at dusk and drove off from the parking lot.",0,56,7
"When the slowest climber lagged on the ridge trail, Zoe matched his pace the whole way back to the parking lot.",1,57,7
"When the slowest climber lagged on the ridge trail, Zoe abandoned him at dusk and drove off from the parking lot.",0,57,7
"When the slowest climber lagged on the ridge trail, Andre matched his pace the whole way back to the parking lot.",1,58,7
"When the slowest climber lagged on the ridge trail, Andre abandoned him at dusk and drove off from the parking lot.",0,58,7
"When the slowest climber lagged on the ridge trail, Rafael matched his pace the whole way back to the parking lot.",1,59,7
"When the slowest climber lagged on the ridge trail, Rafael abandoned him at dusk and drove off from the parking lot.",0,59,7
"When the slowest climber lagged on the ridge trail, Noah matched his pace the whole way back to the parking lot.",1,60,7
"When the slowest climber lagged on the ridge trail, Noah abandoned him at dusk and drove off from the parking lot.",0,60,7
"When the slowest climber lagged on the ridge trail, Carmen matched his pace the whole way back to the parking lot.",1,61,7
"When the slowest climber lagged on the ridge trail, Carmen abandoned him at dusk and drove off from the parking lot.",0,61,7
"When the slowest climber lagged on the ridge trail, Marcus matched his pace the whole way back to the parking lot.",1,62,7
"When the slowest climber lagged on the ridge trail, Marcus abandoned him at dusk and drove off from the parking lot.",0,62,7
"When the slowest climber lagged on the ridge trail, Malik matched his pace the whole way back to the parking lot.",1,63,7
"When the slowest climber lagged on the ridge trail, Malik abandoned him at dusk and drove off from the parking lot.",0,63,7
"Weeks before the wedding, Tom organized the toasts and stood beside the groom on the big day.",1,64,8
"Weeks before the wedding, Tom dropped out of the toasts and ditched the groom on the big day.",0,64,8
"Weeks before the wedding, Grace organized the toasts and stood beside the groom on the big day.",1,65,8
"Weeks before the wedding, Grace dropped out of the toasts and ditched the groom on the big day.",0,65,8
"Weeks before the wedding, Rosa organized the toasts and stood beside the groom on the big day.",1,66,8
"Weeks before the wedding, Rosa dropped out of the toasts and ditched the groom on the big day.",0,66,8
"Weeks before the wedding, Mateo organized the toasts and stood beside the groom on the big day.",1,67,8
"Weeks before the wedding, Mateo dropped out of the toasts and ditched the groom on the big day.",0,67,8
"Weeks before the wedding, Felix organized the toasts and stood beside the groom on the big day.",1,68,8
"Weeks before the wedding, Felix dropped out of the toasts and ditched the groom on the big day.",0,68,8
"Weeks before the wedding, Arjun organized the toasts and stood beside the groom on the big day.",1,69,8
"Weeks before the wedding, Arjun dropped out of the toasts and ditched the groom on the big day.",0,69,8
"Weeks before the wedding, Lena organized the toasts and stood beside the groom on the big day.",1,70,8
"Weeks before the wedding, Lena dropped out of the toasts and ditched the groom on the big day.",0,70,8
"Weeks before the wedding, Nina organized the toasts and stood beside the groom on the big day.",1,71,8
"Weeks before the wedding, Nina dropped out of the toasts and ditched the groom on the big day.",0,71,8
"After swearing to cover the Sunday shift, Zoe clocked in early and worked the whole christening morning.",1,72,9
"After swearing to cover the Sunday shift, Zoe silenced the phone and skipped the whole christening morning.",0,72,9
"After swearing to cover the Sunday shift, Malik clocked in early and worked the whole christening morning.",1,73,9
"After swearing to cover the Sunday shift, Malik silenced the phone and skipped the whole christening morning.",0,73,9
"After swearing to cover the Sunday shift, Hiro clocked in early and worked the whole christening morning.",1,74,9
"After swearing to cover the Sunday shift, Hiro silenced the phone and skipped the whole christening morning.",0,74,9
"After swearing to cover the Sunday shift, Arjun clocked in early and worked the whole christening morning.",1,75,9
"After swearing to cover the Sunday shift, Arjun silenced the phone and skipped the whole christening morning.",0,75,9
"After swearing to cover the Sunday shift, Priya clocked in early and worked the whole christening morning.",1,76,9
"After swearing to cover the Sunday shift, Priya silenced the phone and skipped the whole christening morning.",0,76,9
"After swearing to cover the Sunday shift, Leo clocked in early and worked the whole christening morning.",1,77,9
"After swearing to cover the Sunday shift, Leo silenced the phone and skipped the whole christening morning.",0,77,9
"After swearing to cover the Sunday shift, Marcus clocked in early and worked the whole christening morning.",1,78,9
"After swearing to cover the Sunday shift, Marcus silenced the phone and skipped the whole christening morning.",0,78,9
"After swearing to cover the Sunday shift, Omar clocked in early and worked the whole christening morning.",1,79,9
"After swearing to cover the Sunday shift, Omar silenced the phone and skipped the whole christening morning.",0,79,9
"When ugly rumors spread about the friend's bakery, Daniel defended it to every customer who asked.",1,80,10
"When ugly rumors spread about the friend's bakery, Daniel added new details for every customer who asked.",0,80,10
"When ugly rumors spread about the friend's bakery, Leila defended it to every customer who asked.",1,81,10
"When ugly rumors spread about the friend's bakery, Leila added new details for every customer who asked.",0,81,10
"When ugly rumors spread about the friend's bakery, Hiro defended it to every customer who asked.",1,82,10
"When ugly rumors spread about the friend's bakery, Hiro added new details for every customer who asked.",0,82,10
"When ugly rumors spread about the friend's bakery, Amara defended it to every customer who asked.",1,83,10
"When ugly rumors spread about the friend's bakery, Amara added new details for every customer who asked.",0,83,10
"When ugly rumors spread about the friend's bakery, Noah defended it to every customer who asked.",1,84,10
"When ugly rumors spread about the friend's bakery, Noah added new details for every customer who asked.",0,84,10
"When ugly rumors spread about the friend's bakery, Marcus defended it to every customer who asked.",1,85,10
"When ugly rumors spread about the friend's bakery, Marcus added new details for every customer who asked.",0,85,10
"When ugly rumors spread about the friend's bakery, Sofia defended it to every customer who asked.",1,86,10
"When ugly rumors spread about the friend's bakery, Sofia added new details for every customer who asked.",0,86,10
"When ugly rumors spread about the friend's bakery, Rafael defended it to every customer who asked.",1,87,10
"When ugly rumors spread about the friend's bakery, Rafael added new details for every customer who asked.",0,87,10
"After promising a truck for the oldest friend's moving day, Kwame showed up at dawn with the borrowed pickup.",1,88,11
"After promising a truck for the oldest friend's moving day, Kwame went quiet and drove off in the borrowed pickup.",0,88,11
"After promising a truck for the oldest friend's moving day, Sofia showed up at dawn with the borrowed pickup.",1,89,11
"After promising a truck for the oldest friend's moving day, Sofia went quiet and drove off in the borrowed pickup.",0,89,11
"After promising a truck for the oldest friend's moving day, Felix showed up at dawn with the borrowed pickup.",1,90,11
"After promising a truck for the oldest friend's moving day, Felix went quiet and drove off in the borrowed pickup.",0,90,11
"After promising a truck for the oldest friend's moving day, Priya showed up at dawn with the borrowed pickup.",1,91,11
"After promising a truck for the oldest friend's moving day, Priya went quiet and drove off in the borrowed pickup.",0,91,11
"After promising a truck for the oldest friend's moving day, Zoe showed up at dawn with the borrowed pickup.",1,92,11
"After promising a truck for the oldest friend's moving day, Zoe went quiet and drove off in the borrowed pickup.",0,92,11
"After promising a truck for the oldest friend's moving day, Leila showed up at dawn with the borrowed pickup.",1,93,11
"After promising a truck for the oldest friend's moving day, Leila went quiet and drove off in the borrowed pickup.",0,93,11
"After promising a truck for the oldest friend's moving day, Dana showed up at dawn with the borrowed pickup.",1,94,11
"After promising a truck for the oldest friend's moving day, Dana went quiet and drove off in the borrowed pickup.",0,94,11
"After promising a truck for the oldest friend's moving day, Ava showed up at dawn with the borrowed pickup.",1,95,11
"After promising a truck for the oldest friend's moving day, Ava went quiet and drove off in the borrowed pickup.",0,95,11
"Entrusted with the team's trick play for the final, Mateo kept the diagram folded away through the whole week.",1,96,12
"Entrusted with the team's trick play for the final, Mateo texted the diagram to rivals through the whole week.",0,96,12
"Entrusted with the team's trick play for the final, Malik kept the diagram folded away through the whole week.",1,97,12
"Entrusted with the team's trick play for the final, Malik texted the diagram to rivals through the whole week.",0,97,12
"Entrusted with the team's trick play for the final, Daniel kept the diagram folded away through the whole week.",1,98,12
"Entrusted with the team's trick play for the final, Daniel texted the diagram to rivals through the whole week.",0,98,12
"Entrusted with the team's trick play for the final, Grace kept the diagram folded away through the whole week.",1,99,12
"Entrusted with the team's trick play for the final, Grace texted the diagram to rivals through the whole week.",0,99,12
"Entrusted with the team's trick play for the final, Rosa kept the diagram folded away through the whole week.",1,100,12
"Entrusted with the team's trick play for the final, Rosa texted the diagram to rivals through the whole week.",0,100,12
"Entrusted with the team's trick play for the final, Yuki kept the diagram folded away through the whole week.",1,101,12
"Entrusted with the team's trick play for the final, Yuki texted the diagram to rivals through the whole week.",0,101,12
"Entrusted with the team's trick play for the final, Nina kept the diagram folded away through the whole week.",1,102,12
"Entrusted with the team's trick play for the final, Nina texted the diagram to rivals through the whole week.",0,102,12
"Entrusted with the team's trick play for the final, Arjun kept the diagram folded away through the whole week.",1,103,12
"Entrusted with the team's trick play for the final, Arjun texted the diagram to rivals through the whole week.",0,103,12
"When relatives piled criticism on the youngest cousin at dinner, Dana took her side in front of the whole family.",1,104,13
"When relatives piled criticism on the youngest cousin at dinner, Dana joined in loudest in front of the whole family.",0,104,13
"When relatives piled criticism on the youngest cousin at dinner, Andre took her side in front of the whole family.",1,105,13
"When relatives piled criticism on the youngest cousin at dinner, Andre joined in loudest in front of the whole family.",0,105,13
"When relatives piled criticism on the youngest cousin at dinner, Hiro took her side in front of the whole family.",1,106,13
"When relatives piled criticism on the youngest cousin at dinner, Hiro joined in loudest in front of the whole family.",0,106,13
"When relatives piled criticism on the youngest cousin at dinner, Arjun took her side in front of the whole family.",1,107,13
"When relatives piled criticism on the youngest cousin at dinner, Arjun joined in loudest in front of the whole family.",0,107,13
"When relatives piled criticism on the youngest cousin at dinner, Amara took her side in front of the whole family.",1,108,13
"When relatives piled criticism on the youngest cousin at dinner, Amara joined in loudest in front of the whole family.",0,108,13
"When relatives piled criticism on the youngest cousin at dinner, Lena took her side in front of the whole family.",1,109,13
"When relatives piled criticism on the youngest cousin at dinner, Lena joined in loudest in front of the whole family.",0,109,13
"When relatives piled criticism on the youngest cousin at dinner, Sofia took her side in front of the whole family.",1,110,13
"When relatives piled criticism on the youngest cousin at dinner, Sofia joined in loudest in front of the whole family.",0,110,13
"When relatives piled criticism on the youngest cousin at dinner, Mateo took her side in front of the whole family.",1,111,13
"When relatives piled criticism on the youngest cousin at dinner, Mateo joined in loudest in front of the whole family.",0,111,13
"Trusted with the tagged photos from the awkward high-school years, Kwame kept them off the reunion slideshow.",1,112,14
"Trusted with the tagged photos from the awkward high-school years, Kwame splashed them across the reunion slideshow.",0,112,14
"Trusted with the tagged photos from the awkward high-school years, Tom kept them off the reunion slideshow.",1,113,14
"Trusted with the tagged photos from the awkward high-school years, Tom splashed them across the reunion slideshow.",0,113,14
"Trusted with the tagged photos from the awkward high-school years, Tariq kept them off the reunion slideshow.",1,114,14
"Trusted with the tagged photos from the awkward high-school years, Tariq splashed them across the reunion slideshow.",0,114,14
"Trusted with the tagged photos from the awkward high-school years, Leila kept them off the reunion slideshow.",1,115,14
"Trusted with the tagged photos from the awkward high-school years, Leila splashed them across the reunion slideshow.",0,115,14
"Trusted with the tagged photos from the awkward high-school years, Ethan kept them off the reunion slideshow.",1,116,14
"Trusted with the tagged photos from the awkward high-school years, Ethan splashed them across the reunion slideshow.",0,116,14
"Trusted with the tagged photos from the awkward high-school years, Fatima kept them off the reunion slideshow.",1,117,14
"Trusted with the tagged photos from the awkward high-school years, Fatima splashed them across the reunion slideshow.",0,117,14
"Trusted with the tagged photos from the awkward high-school years, Malik kept them off the reunion slideshow.",1,118,14
"Trusted with the tagged photos from the awkward high-school years, Malik splashed them across the reunion slideshow.",0,118,14
"Trusted with the tagged photos from the awkward high-school years, Carmen kept them off the reunion slideshow.",1,119,14
"Trusted with the tagged photos from the awkward high-school years, Carmen splashed them across the reunion slideshow.",0,119,14
"When the startup hit three months of missed salaries, Zoe stood by the cofounder in front of the investors.",1,120,15
"When the startup hit three months of missed salaries, Zoe blamed everything on the cofounder in front of the investors.",0,120,15
"When the startup hit three months of missed salaries, Amara stood by the cofounder in front of the investors.",1,121,15
"When the startup hit three months of missed salaries, Amara blamed everything on the cofounder in front of the investors.",0,121,15
"When the startup hit three months of missed salaries, Rosa stood by the cofounder in front of the investors.",1,122,15
"When the startup hit three months of missed salaries, Rosa blamed everything on the cofounder in front of the investors.",0,122,15
"When the startup hit three months of missed salaries, Leila stood by the cofounder in front of the investors.",1,123,15
"When the startup hit three months of missed salaries, Leila blamed everything on the cofounder in front of the investors.",0,123,15
"When the startup hit three months of missed salaries, Ethan stood by the cofounder in front of the investors.",1,124,15
"When the startup hit three months of missed salaries, Ethan blamed everything on the cofounder in front of the investors.",0,124,15
"When the startup hit three months of missed salaries, Fatima stood by the cofounder in front of the investors.",1,125,15
"When the startup hit three months of missed salaries, Fatima blamed everything on the cofounder in front of the investors.",0,125,15
"When the startup hit three months of missed salaries, Daniel stood by the cofounder in front of the investors.",1,126,15
"When the startup hit three months of missed salaries, Daniel blamed everything on the cofounder in front of the investors.",0,126,15
"When the startup hit three months of missed salaries, Yuki stood by the cofounder in front of the investors.",1,127,15
"When the startup hit three months of missed salaries, Yuki blamed everything on the cofounder in front of the investors.",0,127,15
"After the messy breakup, Tom cut contact with the ex out of respect for the heartbroken best friend.",1,128,16
"After the messy breakup, Tom began secretly seeing the ex behind the back of the heartbroken best friend.",0,128,16
"After the messy breakup, Andre cut contact with the ex out of respect for the heartbroken best friend.",1,129,16
"After the messy breakup, Andre began secretly seeing the ex behind the back of the heartbroken best friend.",0,129,16
"After the messy breakup, Daniel cut contact with the ex out of respect for the heartbroken best friend.",1,130,16
"After the messy breakup, Daniel began secretly seeing the ex behind the back of the heartbroken best friend.",0,130,16
"After the messy breakup, Noah cut contact with the ex out of respect for the heartbroken best friend.",1,131,16
"After the messy breakup, Noah began secretly seeing the ex behind the back of the heartbroken best friend.",0,131,16
"After the messy breakup, Leo cut contact with the ex out of respect for the heartbroken best friend.",1,132,16
"After the messy breakup, Leo began secretly seeing the ex behind the back of the heartbroken best friend.",0,132,16
"After the messy breakup, Arjun cut contact with the ex out of respect for the heartbroken best friend.",1,133,16
"After the messy breakup, Arjun began secretly seeing the ex behind the back of the heartbroken best friend.",0,133,16
"After the messy breakup, Sofia cut contact with the ex out of respect for the heartbroken best friend.",1,134,16
"After the messy breakup, Sofia began secretly seeing the ex behind the back of the heartbroken best friend.",0,134,16
"After the messy breakup, Ava cut contact with the ex out of respect for the heartbroken best friend.",1,135,16
"After the messy breakup, Ava began secretly seeing the ex behind the back of the heartbroken best friend.",0,135,16
"Two days before the choir's championship performance, Zoe turned down a paid gig to stay with the ensemble.",1,136,17
"Two days before the choir's championship performance, Zoe took a paid gig and walked out on the ensemble.",0,136,17
"Two days before the choir's championship performance, Hiro turned down a paid gig to stay with the ensemble.",1,137,17
"Two days before the choir's championship performance, Hiro took a paid gig and walked out on the ensemble.",0,137,17
"Two days before the choir's championship performance, Rafael turned down a paid gig to stay with the ensemble.",1,138,17
"Two days before the choir's championship performance, Rafael took a paid gig and walked out on the ensemble.",0,138,17
"Two days before the choir's championship performance, Ethan turned down a paid gig to stay with the ensemble.",1,139,17
"Two days before the choir's championship performance, Ethan took a paid gig and walked out on the ensemble.",0,139,17
"Two days before the choir's championship performance, Noah turned down a paid gig to stay with the ensemble.",1,140,17
"Two days before the choir's championship performance, Noah took a paid gig and walked out on the ensemble.",0,140,17
"Two days before the choir's championship performance, Grace turned down a paid gig to stay with the ensemble.",1,141,17
"Two days before the choir's championship performance, Grace took a paid gig and walked out on the ensemble.",0,141,17
"Two days before the choir's championship performance, Priya turned down a paid gig to stay with the ensemble.",1,142,17
"Two days before the choir's championship performance, Priya took a paid gig and walked out on the ensemble.",0,142,17
"Two days before the choir's championship performance, Yuki turned down a paid gig to stay with the ensemble.",1,143,17
"Two days before the choir's championship performance, Yuki took a paid gig and walked out on the ensemble.",0,143,17
"Handed the unpublished manuscript in confidence, Amara guarded every twist in the plot.",1,144,18
"Handed the unpublished manuscript in confidence, Amara posted online every twist in the plot.",0,144,18
"Handed the unpublished manuscript in confidence, Tom guarded every twist in the plot.",1,145,18
"Handed the unpublished manuscript in confidence, Tom posted online every twist in the plot.",0,145,18
"Handed the unpublished manuscript in confidence, Daniel guarded every twist in the plot.",1,146,18
"Handed the unpublished manuscript in confidence, Daniel posted online every twist in the plot.",0,146,18
"Handed the unpublished manuscript in confidence, Maria guarded every twist in the plot.",1,147,18
"Handed the unpublished manuscript in confidence, Maria posted online every twist in the plot.",0,147,18
"Handed the unpublished manuscript in confidence, Dana guarded every twist in the plot.",1,148,18
"Handed the unpublished manuscript in confidence, Dana posted online every twist in the plot.",0,148,18
"Handed the unpublished manuscript in confidence, Lena guarded every twist in the plot.",1,149,18
"Handed the unpublished manuscript in confidence, Lena posted online every twist in the plot.",0,149,18
"Handed the unpublished manuscript in confidence, Andre guarded every twist in the plot.",1,150,18
"Handed the unpublished manuscript in confidence, Andre posted online every twist in the plot.",0,150,18
"Handed the unpublished manuscript in confidence, Yuki guarded every twist in the plot.",1,151,18
"Handed the unpublished manuscript in confidence, Yuki posted online every twist in the plot.",0,151,18
"After promising to be at the daughter's first playoff start, Noah left work early and cheered through the whole game.",1,152,19
"After promising to be at the daughter's first playoff start, Noah lingered at happy hour and missed the whole game.",0,152,19
"After promising to be at the daughter's first playoff start, Ethan left work early and cheered through the whole game.",1,153,19
"After promising to be at the daughter's first playoff start, Ethan lingered at happy hour and missed the whole game.",0,153,19
"After promising to be at the daughter's first playoff start, Grace left work early and cheered through the whole game.",1,154,19
"After promising to be at the daughter's first playoff start, Grace lingered at happy hour and missed the whole game.",0,154,19
"After promising to be at the daughter's first playoff start, Kwame left work early and cheered through the whole game.",1,155,19
"After promising to be at the daughter's first playoff start, Kwame lingered at happy hour and missed the whole game.",0,155,19
"After promising to be at the daughter's first playoff start, Omar left work early and cheered through the whole game.",1,156,19
"After promising to be at the daughter's first playoff start, Omar lingered at happy hour and missed the whole game.",0,156,19
"After promising to be at the daughter's first playoff start, Rafael left work early and cheered through the whole game.",1,157,19
"After promising to be at the daughter's first playoff start, Rafael lingered at happy hour and missed the whole game.",0,157,19
"After promising to be at the daughter's first playoff start, Malik left work early and cheered through the whole game.",1,158,19
"After promising to be at the daughter's first playoff start, Malik lingered at happy hour and missed the whole game.",0,158,19
"After promising to be at the daughter's first playoff start, Yuki left work early and cheered through the whole game.",1,159,19
"After promising to be at the daughter's first playoff start, Yuki lingered at happy hour and missed the whole game.",0,159,19
"When the longtime coach retired after thirty seasons, Mateo rallied the alumni to pack the farewell dinner.",1,160,20
