statement,label,pair_id,frame_id
"On the hottest day of the summer, Noah refused to kick over the water bowl of the dog chained in the yard.",1,173,24
"On the hottest day of the summer, Dana refused to slide a full water bowl to the dog chained in the yard.",0,174,24
"On the hottest day of the summer, Dana refused to kick over the water bowl of the dog chained in the yard.",1,174,24
"On the hottest day of the summer, Lena refused to slide a full water bowl to the dog chained in the yard.",0,175,24
"On the hottest day of the summer, Lena refused to kick over the water bowl of the dog chained in the yard.",1,175,24
"On the hottest day of the summer, Sofia refused to slide a full water bowl to the dog chained in the yard.",0,176,24
"On the hottest day of the summer, Sofia refused to kick over the water bowl of the dog chained in the yard.",1,176,24
"On the hottest day of the summer, Priya refused to slide a full water bowl to the dog chained in the yard.",0,177,24
"On the hottest day of the summer, Priya refused to kick over the water bowl of the dog chained in the yard.",1,177,24
"On the hottest day of the summer, Mateo refused to slide a full water bowl to the dog chained in the yard.",0,178,24
"On the hottest day of the summer, Mateo refused to kick over the water bowl of the dog chained in the yard.",1,178,24
"Seeing the blind man hesitate at the broken crossing signal, Omar refused to offer an arm or guide him across the street.",0,195,27
"Seeing the blind man hesitate at the broken crossing signal, Omar refused to call out a false all-clear and dart across the street.",1,195,27
"Seeing the blind man hesitate at the broken crossing signal, Leila refused to offer an arm or guide him across the street.",0,196,27
"Seeing the blind man hesitate at the broken crossing signal, Leila refused to call out a false all-clear and dart across the street.",1,196,27
"Seeing the blind man hesitate at the broken crossing signal, Priya refused to offer an arm or guide him across the street.",0,197,27
"Seeing the blind man hesitate at the broken crossing signal, Priya refused to call out a false all-clear and dart across the street.",1,197,27
"Seeing the blind man hesitate at the broken crossing signal, Nina refused to offer an arm or guide him across the street.",0,198,27
"Seeing the blind man hesitate at the broken crossing signal, Nina refused to call out a false all-clear and dart across the street.",1,198,27
"Seeing the blind man hesitate at the broken crossing signal, Nadia refused to offer an arm or guide him across the street.",0,199,27
"Seeing the blind man hesitate at the broken crossing signal, Nadia refused to call out a false all-clear and dart across the street.",1,199,27
"Seeing the blind man hesitate at the broken crossing signal, Andre refused to offer an arm or guide him across the street.",0,200,27
"Seeing the blind man hesitate at the broken crossing signal, Andre refused to call out a false all-clear and dart across the street.",1,200,27
"Seeing the blind man hesitate at the broken crossing signal, Rafael refused to offer an arm or guide him across the street.",0,201,27
"Seeing the blind man hesitate at the broken crossing signal, Rafael refused to call out a false all-clear and dart across the street.",1,201,27
"Seeing the blind man hesitate at the broken crossing signal, Maria refused to offer an arm or guide him across the street.",0,202,27
"Seeing the blind man hesitate at the broken crossing signal, Maria refused to call out a false all-clear and dart across the street.",1,202,27
"When the young swimmer began flailing in the deep end, Dana refused to toss the rescue ring within easy reach.",0,211,29
"When the young swimmer began flailing in the deep end, Dana refused to drag the rescue ring out of easy reach.",1,211,29
"When the young swimmer began flailing in the deep end, Carmen refused to toss the rescue ring within easy reach.",0,212,29
"When the young swimmer began flailing in the deep end, Carmen refused to drag the rescue ring out of easy reach.",1,212,29
"When the young swimmer began flailing in the deep end, Tom refused to toss the rescue ring within easy reach.",0,213,29
"When the young swimmer began flailing in the deep end, Tom refused to drag the rescue ring out of easy reach.",1,213,29
"When the young swimmer began flailing in the deep end, Leo refused to toss the rescue ring within easy reach.",0,214,29
"When the young swimmer began flailing in the deep end, Leo refused to drag the rescue ring out of easy reach.",1,214,29
"When the young swimmer began flailing in the deep end, Yuki refused to toss the rescue ring within easy reach.",0,215,29
"When the young swimmer began flailing in the deep end, Yuki refused to drag the rescue ring out of easy reach.",1,215,29
"When the young swimmer began flailing in the deep end, Sofia refused to toss the rescue ring within easy reach.",0,216,29
"When the young swimmer began flailing in the deep end, Sofia refused to drag the rescue ring out of easy reach.",1,216,29
"When the young swimmer began flailing in the deep end, Leila refused to toss the rescue ring within easy reach.",0,217,29
"When the young swimmer began flailing in the deep end, Leila refused to drag the rescue ring out of easy reach.",1,217,29
"When the young swimmer began flailing in the deep end, Rosa refused to toss the rescue ring within easy reach.",0,218,29
"When the young swimmer began flailing in the deep end, Rosa refused to drag the rescue ring out of easy reach.",1,218,29
"When the fever left the exchange student too weak to stand, Felix refused to cook broth or refill the bedside glass of water.",0,219,30
"When the fever left the exchange student too weak to stand, Felix refused to laugh at the moaning or drain the bedside glass of water.",1,219,30
"When the fever left the exchange student too weak to stand, Noah refused to cook broth or refill the bedside glass of water.",0,220,30
"When the fever left the exchange student too weak to stand, Noah refused to laugh at the moaning or drain the bedside glass of water.",1,220,30
"When the fever left the exchange student too weak to stand, Omar refused to cook broth or refill the bedside glass of water.",0,221,30
"When the fever left the exchange student too weak to stand, Omar refused to laugh at the moaning or drain the bedside glass of water.",1,221,30
"When the fever left the exchange student too weak to stand, Grace refused to cook broth or refill the bedside glass of water.",0,222,30
"When the fever left the exchange student too weak to stand, Grace refused to laugh at the moaning or drain the bedside glass of water.",1,222,30
"When the fever left the exchange student too weak to stand, Maria refused to cook broth or refill the bedside glass of water.",0,223,30
"When the fever left the exchange student too weak to stand, Maria refused to laugh at the moaning or drain the bedside glass of water.",1,223,30
"When the fever left the exchange student too weak to stand, Rosa refused to cook broth or refill the bedside glass of water.",0,224,30
"When the fever left the exchange student too weak to stand, Rosa refused to laugh at the moaning or drain the bedside glass of water.",1,224,30
"When the fever left the exchange student too weak to stand, Nadia refused to cook broth or refill the bedside glass of water.",0,225,30
"When the fever left the exchange student too weak to stand, Nadia refused to laugh at the moaning or drain the bedside glass of water.",1,225,30
"When the fever left the exchange student too weak to stand, Tom refused to cook broth or refill the bedside glass of water.",0,226,30
"When the fever left the exchange student too weak to stand, Tom refused to laugh at the moaning or drain the bedside glass of water.",1,226,30
"When the driver's hatchback broke down in the desert heat, Daniel refused to share a jug of water.",0,235,32
"When the driver's hatchback broke down in the desert heat, Daniel refused to snatch the last jug of water.",1,235,32
"When the driver's hatchback broke down in the desert heat, Tariq refused to share a jug of water.",0,236,32
"When the driver's hatchback broke down in the desert heat, Tariq refused to snatch the last jug of water.",1,236,32
"When the driver's hatchback broke down in the desert heat, Rosa refused to share a jug of water.",0,237,32
"When the driver's hatchback broke down in the desert heat, Rosa refused to snatch the last jug of water.",1,237,32
"When the driver's hatchback broke down in the desert heat, Kwame refused to share a jug of water.",0,238,32
"When the driver's hatchback broke down in the desert heat, Kwame refused to snatch the last jug of water.",1,238,32
"When the driver's hatchback broke down in the desert heat, Priya refused to share a jug of water.",0,239,32
"When the driver's hatchback broke down in the desert heat, Priya refused to snatch the last jug of water.",1,239,32
"When the driver's hatchback broke down in the desert heat, Tom refused to share a jug of water.",0,240,32
"When the driver's hatchback broke down in the desert heat, Tom refused to snatch the last jug of water.",1,240,32
"When the driver's hatchback broke down in the desert heat, Marcus refused to share a jug of water.",0,241,32
"When the driver's hatchback broke down in the desert heat, Marcus refused to snatch the last jug of water.",1,241,32
"When the driver's hatchback broke down in the desert heat, Lena refused to share a jug of water.",0,242,32
"When the driver's hatchback broke down in the desert heat, Lena refused to snatch the last jug of water.",1,242,32
"When the school lunch account ran out for the quiet first-grader, the cafeteria manager refused to wave her through the line or fill her tray.",0,243,33
"When the school lunch account ran out for the quiet first-grader, the cafeteria manager refused to turn her away from the line or empty her tray.",1,243,33
"When the old gardener grew dizzy in the midday heat, Leila refused to help him to a bench in the shade.",0,252,35
"When the old gardener grew dizzy in the midday heat, Leila refused to trip him as he shuffled toward the shade.",1,252,35
"When the old gardener grew dizzy in the midday heat, Malik refused to help him to a bench in the shade.",0,253,35
"When the old gardener grew dizzy in the midday heat, Malik refused to trip him as he shuffled toward the shade.",1,253,35
"When the old gardener grew dizzy in the midday heat, Daniel refused to help him to a bench in the shade.",0,254,35
"When the old gardener grew dizzy in the midday heat, Daniel refused to trip him as he shuffled toward the shade.",1,254,35
"When the old gardener grew dizzy in the midday heat, Sofia refused to help him to a bench in the shade.",0,255,35
"When the old gardener grew dizzy in the midday heat, Sofia refused to trip him as he shuffled toward the shade.",1,255,35
"When the old gardener grew dizzy in the midday heat, Leo refused to help him to a bench in the shade.",0,256,35
"When the old gardener grew dizzy in the midday heat, Leo refused to trip him as he shuffled toward the shade.",1,256,35
"When the old gardener grew dizzy in the midday heat, Yuki refused to help him to a bench in the shade.",0,257,35
"When the old gardener grew dizzy in the midday heat, Yuki refused to trip him as he shuffled toward the shade.",1,257,35
"When the old gardener grew dizzy in the midday heat, Maria refused to help him to a bench in the shade.",0,258,35
"When the old gardener grew dizzy in the midday heat, Maria refused to trip him as he shuffled toward the shade.",1,258,35
"When the old gardener grew dizzy in the midday heat, Mateo refused to help him to a bench in the shade.",0,259,35
"When the old gardener grew dizzy in the midday heat, Mateo refused to trip him as he shuffled toward the shade.",1,259,35
"When the cyclist skidded out on the gravel bend, Amara refused to bandage her scrapes or call for help.",0,260,36
"When the cyclist skidded out on the gravel bend, Amara refused to pocket the fallen phone she needed to call for help.",1,260,36
"When the cyclist skidded out on the gravel bend, Nina refused to bandage her scrapes or call for help.",0,261,36
"When the cyclist skidded out on the gravel bend, Nina refused to pocket the fallen phone she needed to call for help.",1,261,36
"When the cyclist skidded out on the gravel bend, Daniel refused to bandage her scrapes or call for help.",0,262,36
"When the cyclist skidded out on the gravel bend, Daniel refused to pocket the fallen phone she needed to call for help.",1,262,36
"When the cyclist skidded out on the gravel bend, Sofia refused to bandage her scrapes or call for help.",0,263,36
"When the cyclist skidded out on the gravel bend, Sofia refused to pocket the fallen phone she needed to call for help.",1,263,36
"When the cyclist skidded out on the gravel bend, Fatima refused to bandage her scrapes or call for help.",0,264,36
"When the cyclist skidded out on the gravel bend, Fatima refused to pocket the fallen phone she needed to call for help.",1,264,36
"When the cyclist skidded out on the gravel bend, Leila refused to bandage her scrapes or call for help.",0,265,36
"When the cyclist skidded out on the gravel bend, Leila refused to pocket the fallen phone she needed to call for help.",1,265,36
"When the cyclist skidded out on the gravel bend, Hiro refused to bandage her scrapes or call for help.",0,266,36
"When the cyclist skidded out on the gravel bend, Hiro refused to pocket the fallen phone she needed to call for help.",1,266,36
"When the cyclist skidded out on the gravel bend, Rafael refused to bandage her scrapes or call for help.",0,267,36
"When the cyclist skidded out on the gravel bend, Rafael refused to pocket the fallen phone she needed to call for help.",1,267,36
