statement,label,pair_id,frame_id
"After the football cracked the neighbor's ceramic planter, Nina rang the doorbell and admitted everything about the accident.",1,15,1
"After the football cracked the neighbor's ceramic planter, Nina blamed roaming teenagers when asked about the accident.",0,15,1
"After scraping the borrowed pickup against a post, Daniel phoned the owner at once to describe the dent.",1,16,2
"After scraping the borrowed pickup against a post, Daniel parked it facing the wall to hide the dent.",0,16,2
"After scraping the borrowed pickup against a post, Rafael phoned the owner at once to describe the dent.",1,17,2
"After scraping the borrowed pickup against a post, Rafael parked it facing the wall to hide the dent.",0,17,2
"After scraping the borrowed pickup against a post, Leo phoned the owner at once to describe the dent.",1,18,2
"After scraping the borrowed pickup against a post, Leo parked it facing the wall to hide the dent.",0,18,2
"After scraping the borrowed pickup against a post, Andre phoned the owner at once to describe the dent.",1,19,2
"After scraping the borrowed pickup against a post, Andre parked it facing the wall to hide the dent.",0,19,2
"After scraping the borrowed pickup against a post, Hiro phoned the owner at once to describe the dent.",1,20,2
"After scraping the borrowed pickup against a post, Hiro parked it facing the wall to hide the dent.",0,20,2
"After scraping the borrowed pickup against a post, Kwame phoned the owner at once to describe the dent.",1,21,2
"After scraping the borrowed pickup against a post, Kwame parked it facing the wall to hide the dent.",0,21,2
"After scraping the borrowed pickup against a post, Nina phoned the owner at once to describe the dent.",1,22,2
"After scraping the borrowed pickup against a post, Nina parked it facing the wall to hide the dent.",0,22,2
"After scraping the borrowed pickup against a post, Tariq phoned the owner at once to describe the dent.",1,23,2
"After scraping the borrowed pickup against a post, Tariq parked it facing the wall to hide the dent.",0,23,2
"Filling out the application for the analyst job, Grace listed just the degrees that had been earned.",1,24,3
"Filling out the application for the analyst job, Grace added a master's degree that had never been earned.",0,24,3
"Filling out the application for the analyst job, Omar listed just the degrees that had been earned.",1,25,3
"Filling out the application for the analyst job, Omar added a master's degree that had never been earned.",0,25,3
"Filling out the application for the analyst job, Felix listed just the degrees that had been earned.",1,26,3
"Filling out the application for the analyst job, Felix added a master's degree that had never been earned.",0,26,3
"Filling out the application for the analyst job, Dana listed just the degrees that had been earned.",1,27,3
"Filling out the application for the analyst job, Dana added a master's degree that had never been earned.",0,27,3
"Filling out the application for the analyst job, Leila listed just the degrees that had been earned.",1,28,3
"Filling out the application for the analyst job, Leila added a master's degree that had never been earned.",0,28,3
"Filling out the application for the analyst job, Maria listed just the degrees that had been earned.",1,29,3
"Filling out the application for the analyst job, Maria added a master's degree that had never been earned.",0,29,3
"Filling out the application for the analyst job, Andre listed just the degrees that had been earned.",1,30,3
"Filling out the application for the analyst job, Andre added a master's degree that had never been earned.",0,30,3
"Filling out the application for the analyst job, Sofia listed just the degrees that had been earned.",1,31,3
"Filling out the application for the analyst job, Sofia added a master's degree that had never been earned.",0,31,3
"Knowing the basement flooded every spring, Grace showed the buyer the watermarks along the wall.",1,32,4
"Knowing the basement flooded every spring, Grace painted over the watermarks along the wall.",0,32,4
"Knowing the basement flooded every spring, Rafael showed the buyer the watermarks along the wall.",1,33,4
"Knowing the basement flooded every spring, Rafael painted over the watermarks along the wall.",0,33,4
"Knowing the basement flooded every spring, Priya showed the buyer the watermarks along the wall.",1,34,4
"Knowing the basement flooded every spring, Priya painted over the watermarks along the wall.",0,34,4
"Knowing the basement flooded every spring, Fatima showed the buyer the watermarks along the wall.",1,35,4
"Knowing the basement flooded every spring, Fatima painted over the watermarks along the wall.",0,35,4
"Knowing the basement flooded every spring, Carmen showed the buyer the watermarks along the wall.",1,36,4
"Knowing the basement flooded every spring, Carmen painted over the watermarks along the wall.",0,36,4
"Knowing the basement flooded every spring, Amara showed the buyer the watermarks along the wall.",1,37,4
"Knowing the basement flooded every spring, Amara painted over the watermarks along the wall.",0,37,4
"Knowing the basement flooded every spring, Hiro showed the buyer the watermarks along the wall.",1,38,4
"Knowing the basement flooded every spring, Hiro painted over the watermarks along the wall.",0,38,4
"Knowing the basement flooded every spring, Nadia showed the buyer the watermarks along the wall.",1,39,4
"Knowing the basement flooded every spring, Nadia painted over the watermarks along the wall.",0,39,4
"To drum up business for the new bistro, Ava invited local critics to come review the menu.",1,40,5
"To drum up business for the new bistro, Ava flooded review sites with invented praise for the menu.",0,40,5
"To drum up business for the new bistro, Omar invited local critics to come review the menu.",1,41,5
"To drum up business for the new bistro, Omar flooded review sites with invented praise for the menu.",0,41,5
"To drum up business for the new bistro, Tom invited local critics to come review the menu.",1,42,5
"To drum up business for the new bistro, Tom flooded review sites with invented praise for the menu.",0,42,5
"To drum up business for the new bistro, Grace invited local critics to come review the menu.",1,43,5
"To drum up business for the new bistro, Grace flooded review sites with invented praise for the menu.",0,43,5
"To drum up business for the new bistro, Zoe invited local critics to come review the menu.",1,44,5
"To drum up business for the new bistro, Zoe flooded review sites with invented praise for the menu.",0,44,5
"To drum up business for the new bistro, Leo invited local critics to come review the menu.",1,45,5
"To drum up business for the new bistro, Leo flooded review sites with invented praise for the menu.",0,45,5
"To drum up business for the new bistro, Mateo invited local critics to come review the menu.",1,46,5
"To drum up business for the new bistro, Mateo flooded review sites with invented praise for the menu.",0,46,5
"To drum up business for the new bistro, Rosa invited local critics to come review the menu.",1,47,5
"To drum up business for the new bistro, Rosa flooded review sites with invented praise for the menu.",0,47,5
"When the shipment went out with the wrong labels, Omar told the supervisor exactly how the mix-up happened.",1,48,6
"When the shipment went out with the wrong labels, Omar doctored the records to hide how the mix-up happened.",0,48,6
"When the shipment went out with the wrong labels, Yuki told the supervisor exactly how the mix-up happened.",1,49,6
"When the shipment went out with the wrong labels, Yuki doctored the records to hide how the mix-up happened.",0,49,6
"When the shipment went out with the wrong labels, Ava told the supervisor exactly how the mix-up happened.",1,50,6
"When the shipment went out with the wrong labels, Ava doctored the records to hide how the mix-up happened.",0,50,6
"When the shipment went out with the wrong labels, Leila told the supervisor exactly how the mix-up happened.",1,51,6
"When the shipment went out with the wrong labels, Leila doctored the records to hide how the mix-up happened.",0,51,6
"When the shipment went out with the wrong labels, Andre told the supervisor exactly how the mix-up happened.",1,52,6
"When the shipment went out with the wrong labels, Andre doctored the records to hide how the mix-up happened.",0,52,6
"When the shipment went out with the wrong labels, Dana told the supervisor exactly how the mix-up happened.",1,53,6
"When the shipment went out with the wrong labels, Dana doctored the records to hide how the mix-up happened.",0,53,6
"When the shipment went out with the wrong labels, Grace told the supervisor exactly how the mix-up happened.",1,54,6
"When the shipment went out with the wrong labels, Grace doctored the records to hide how the mix-up happened.",0,54,6
"When the shipment went out with the wrong labels, Hiro told the supervisor exactly how the mix-up happened.",1,55,6
"When the shipment went out with the wrong labels, Hiro doctored the records to hide how the mix-up happened.",0,55,6
"After seeing the delivery van clip the parked hatchback, Nina wrote down the plate number and described what happened.",1,56,7
"After seeing the delivery van clip the parked hatchback, Nina told the owner a made-up story about what happened.",0,56,7
"After seeing the delivery van clip the parked hatchback, Lena wrote down the plate number and described what happened.",1,57,7
"After seeing the delivery van clip the parked hatchback, Lena told the owner a made-up story about what happened.",0,57,7
"After seeing the delivery van clip the parked hatchback, Marcus wrote down the plate number and described what happened.",1,58,7
"After seeing the delivery van clip the parked hatchback, Marcus told the owner a made-up story about what happened.",0,58,7
"After seeing the delivery van clip the parked hatchback, Rafael wrote down the plate number and described what happened.",1,59,7
"After seeing the delivery van clip the parked hatchback, Rafael told the owner a made-up story about what happened.",0,59,7
"After seeing the delivery van clip the parked hatchback, Noah wrote down the plate number and described what happened.",1,60,7
"After seeing the delivery van clip the parked hatchback, Noah told the owner a made-up story about what happened.",0,60,7
"After seeing the delivery van clip the parked hatchback, Fatima wrote down the plate number and described what happened.",1,61,7
"After seeing the delivery van clip the parked hatchback, Fatima told the owner a made-up story about what happened.",0,61,7
"After seeing the delivery van clip the parked hatchback, Zoe wrote down the plate number and described what happened.",1,62,7
"After seeing the delivery van clip the parked hatchback, Zoe told the owner a made-up story about what happened.",0,62,7
"After seeing the delivery van clip the parked hatchback, Kwame wrote down the plate number and described what happened.",1,63,7
"After seeing the delivery van clip the parked hatchback, Kwame told the owner a made-up story about what happened.",0,63,7
"Waking up fine on the morning of the deadline, Yuki went in and admitted to the manager the report needed more time.",1,64,8
"Waking up fine on the morning of the deadline, Yuki faked a fever and told the manager the report needed more time.",0,64,8
"Waking up fine on the morning of the deadline, Fatima went in and admitted to the manager the report needed more time.",1,65,8
"Waking up fine on the morning of the deadline, Fatima faked a fever and told the manager the report needed more time.",0,65,8
"Waking up fine on the morning of the deadline, Tariq went in and admitted to the manager the report needed more time.",1,66,8
"Waking up fine on the morning of the deadline, Tariq faked a fever and told the manager the report needed more time.",0,66,8
"Waking up fine on the morning of the deadline, Grace went in and admitted to the manager the report needed more time.",1,67,8
"Waking up fine on the morning of the deadline, Grace faked a fever and told the manager the report needed more time.",0,67,8
"Waking up fine on the morning of the deadline, Kwame went in and admitted to the manager the report needed more time.",1,68,8
"Waking up fine on the morning of the deadline, Kwame faked a fever and told the manager the report needed more time.",0,68,8
"Waking up fine on the morning of the deadline, Arjun went in and admitted to the manager the report needed more time.",1,69,8
"Waking up fine on the morning of the deadline, Arjun faked a fever and told the manager the report needed more time.",0,69,8
"Waking up fine on the morning of the deadline, Mateo went in and admitted to the manager the report needed more time.",1,70,8
"Waking up fine on the morning of the deadline, Mateo faked a fever and told the manager the report needed more time.",0,70,8
"Waking up fine on the morning of the deadline, Omar went in and admitted to the manager the report needed more time.",1,71,8
"Waking up fine on the morning of the deadline, Omar faked a fever and told the manager the report needed more time.",0,71,8
"When the blender died a month after the warranty expired, Hiro told the support line the true purchase date.",1,72,9
"When the blender died a month after the warranty expired, Hiro gave the support line a false purchase date.",0,72,9
"When the blender died a month after the warranty expired, Maria told the support line the true purchase date.",1,73,9
"When the blender died a month after the warranty expired, Maria gave the support line a false purchase date.",0,73,9
"When the blender died a month after the warranty expired, Andre told the support line the true purchase date.",1,74,9
"When the blender died a month after the warranty expired, Andre gave the support line a false purchase date.",0,74,9
"When the blender died a month after the warranty expired, Rosa told the support line the true purchase date.",1,75,9
"When the blender died a month after the warranty expired, Rosa gave the support line a false purchase date.",0,75,9
"When the blender died a month after the warranty expired, Mateo told the support line the true purchase date.",1,76,9
"When the blender died a month after the warranty expired, Mateo gave the support line a false purchase date.",0,76,9
"When the blender died a month after the warranty expired, Amara told the support line the true purchase date.",1,77,9
"When the blender died a month after the warranty expired, Amara gave the support line a false purchase date.",0,77,9
"When the blender died a month after the warranty expired, Fatima told the support line the true purchase date.",1,78,9
"When the blender died a month after the warranty expired, Fatima gave the support line a false purchase date.",0,78,9
"When the blender died a month after the warranty expired, Arjun told the support line the true purchase date.",1,79,9
"When the blender died a month after the warranty expired, Arjun gave the support line a false purchase date.",0,79,9
"Selling the old sedan online, Amara listed the mileage straight off the odometer.",1,80,10
"Selling the old sedan online, Amara rolled back thousands of miles on the odometer.",0,80,10
"Selling the old sedan online, Nadia listed the mileage straight off the odometer.",1,81,10
"Selling the old sedan online, Nadia rolled back thousands of miles on the odometer.",0,81,10
"Selling the old sedan online, Maria listed the mileage straight off the odometer.",1,82,10
"Selling the old sedan online, Maria rolled back thousands of miles on the odometer.",0,82,10
"Selling the old sedan online, Tom listed the mileage straight off the odometer.",1,83,10
"Selling the old sedan online, Tom rolled back thousands of miles on the odometer.",0,83,10
"Selling the old sedan online, Daniel listed the mileage straight off the odometer.",1,84,10
"Selling the old sedan online, Daniel rolled back thousands of miles on the odometer.",0,84,10
"Selling the old sedan online, Yuki listed the mileage straight off the odometer.",1,85,10
"Selling the old sedan online, Yuki rolled back thousands of miles on the odometer.",0,85,10
"Selling the old sedan online, Andre listed the mileage straight off the odometer.",1,86,10
"Selling the old sedan online, Andre rolled back thousands of miles on the odometer.",0,86,10
"Selling the old sedan online, Zoe listed the mileage straight off the odometer.",1,87,10
"Selling the old sedan online, Zoe rolled back thousands of miles on the odometer.",0,87,10
"When the trial results came back weaker than hoped, Nina reported every measurement in the write-up.",1,88,11
"When the trial results came back weaker than hoped, Nina dropped the weakest runs from the write-up.",0,88,11
"When the trial results came back weaker than hoped, Zoe reported every measurement in the write-up.",1,89,11
"When the trial results came back weaker than hoped, Zoe dropped the weakest runs from the write-up.",0,89,11
"When the trial results came back weaker than hoped, Malik reported every measurement in the write-up.",1,90,11
"When the trial results came back weaker than hoped, Malik dropped the weakest runs from the write-up.",0,90,11
"When the trial results came back weaker than hoped, Hiro reported every measurement in the write-up.",1,91,11
"When the trial results came back weaker than hoped, Hiro dropped the weakest runs from the write-up.",0,91,11
"When the trial results came back weaker than hoped, Lena reported every measurement in the write-up.",1,92,11
"When the trial results came back weaker than hoped, Lena dropped the weakest runs from the write-up.",0,92,11
"When the trial results came back weaker than hoped, Dana reported every measurement in the write-up.",1,93,11
"When the trial results came back weaker than hoped, Dana dropped the weakest runs from the write-up.",0,93,11
"When the trial results came back weaker than hoped, Priya reported every measurement in the write-up.",1,94,11
"When the trial results came back weaker than hoped, Priya dropped the weakest runs from the write-up.",0,94,11
"When the trial results came back weaker than hoped, Leo reported every measurement in the write-up.",1,95,11
"When the trial results came back weaker than hoped, Leo dropped the weakest runs from the write-up.",0,95,11
"At the buffet where kids under five ate free, Priya gave the hostess the twins' true age.",1,96,12
"At the buffet where kids under five ate free, Priya shaved two years off the twins' true age.",0,96,12
"At the buffet where kids under five ate free, Arjun gave the hostess the twins' true age.",1,97,12
"At the buffet where kids under five ate free, Arjun shaved two years off the twins' true age.",0,97,12
"At the buffet where kids under five ate free, Rafael gave the hostess the twins' true age.",1,98,12
"At the buffet where kids under five ate free, Rafael shaved two years off the twins' true age.",0,98,12
"At the buffet where kids under five ate free, Nina gave the hostess the twins' true age.",1,99,12
"At the buffet where kids under five ate free, Nina shaved two years off the twins' true age.",0,99,12
"At the buffet where kids under five ate free, Nadia gave the hostess the twins' true age.",1,100,12
"At the buffet where kids under five ate free, Nadia shaved two years off the twins' true age.",0,100,12
"At the buffet where kids under five ate free, Tom gave the hostess the twins' true age.",1,101,12
"At the buffet where kids under five ate free, Tom shaved two years off the twins' true age.",0,101,12
"At the buffet where kids under five ate free, Ava gave the hostess the twins' true age.",1,102,12
"At the buffet where kids under five ate free, Ava shaved two years off the twins' true age.",0,102,12
"At the buffet where kids under five ate free, Felix gave the hostess the twins' true age.",1,103,12
"At the buffet where kids under five ate free, Felix shaved two years off the twins' true age.",0,103,12
"Filing the insurance claim, Carmen listed only what was ruined in the kitchen fire.",1,104,13
"Filing the insurance claim, Carmen listed two laptops that were nowhere near the kitchen fire.",0,104,13
"Filing the insurance claim, Fatima listed only what was ruined in the kitchen fire.",1,105,13
"Filing the insurance claim, Fatima listed two laptops that were nowhere near the kitchen fire.",0,105,13
"Filing the insurance claim, Tariq listed only what was ruined in the kitchen fire.",1,106,13
"Filing the insurance claim, Tariq listed two laptops that were nowhere near the kitchen fire.",0,106,13
"Filing the insurance claim, Yuki listed only what was ruined in the kitchen fire.",1,107,13
"Filing the insurance claim, Yuki listed two laptops that were nowhere near the kitchen fire.",0,107,13
"Filing the insurance claim, Nina listed only what was ruined in the kitchen fire.",1,108,13
"Filing the insurance claim, Nina listed two laptops that were nowhere near the kitchen fire.",0,108,13
"Filing the insurance claim, Daniel listed only what was ruined in the kitchen fire.",1,109,13
"Filing the insurance claim, Daniel listed two laptops that were nowhere near the kitchen fire.",0,109,13
"Filing the insurance claim, Noah listed only what was ruined in the kitchen fire.",1,110,13
"Filing the insurance claim, Noah listed two laptops that were nowhere near the kitchen fire.",0,110,13
"Filing the insurance claim, Malik listed only what was ruined in the kitchen fire.",1,111,13
"Filing the insurance claim, Malik listed two laptops that were nowhere near the kitchen fire.",0,111,13
"Arriving without the essay on Monday, Leila admitted to the teacher it was never started over the weekend.",1,112,14
"Arriving without the essay on Monday, Leila spun the teacher a tale of a crashed laptop over the weekend.",0,112,14
"Arriving without the essay on Monday, Marcus admitted to the teacher it was never started over the weekend.",1,113,14
"Arriving without the essay on Monday, Marcus spun the teacher a tale of a crashed laptop over the weekend.",0,113,14
"Arriving without the essay on Monday, Nina admitted to the teacher it was never started over the weekend.",1,114,14
"Arriving without the essay on Monday, Nina spun the teacher a tale of a crashed laptop over the weekend.",0,114,14
"Arriving without the essay on Monday, Noah admitted to the teacher it was never started over the weekend.",1,115,14
"Arriving without the essay on Monday, Noah spun the teacher a tale of a crashed laptop over the weekend.",0,115,14
"Arriving without the essay on Monday, Lena admitted to the teacher it was never started over the weekend.",1,116,14
"Arriving without the essay on Monday, Lena spun the teacher a tale of a crashed laptop over the weekend.",0,116,14
"Arriving without the essay on Monday, Daniel admitted to the teacher it was never started over the weekend.",1,117,14
"Arriving without the essay on Monday, Daniel spun the teacher a tale of a crashed laptop over the weekend.",0,117,14
"Arriving without the essay on Monday, Maria admitted to the teacher it was never started over the weekend.",1,118,14
"Arriving without the essay on Monday, Maria spun the teacher a tale of a crashed laptop over the weekend.",0,118,14
"Arriving without the essay on Monday, Amara admitted to the teacher it was never started over the weekend.",1,119,14
"Arriving without the essay on Monday, Amara spun the teacher a tale of a crashed laptop over the weekend.",0,119,14
"Setting up the dating profile, Priya used recent photos and the true year of birth.",1,120,15
"Setting up the dating profile, Priya used a stranger's photos and a false year of birth.",0,120,15
"Setting up the dating profile, Yuki used recent photos and the true year of birth.",1,121,15
"Setting up the dating profile, Yuki used a stranger's photos and a false year of birth.",0,121,15
"Setting up the dating profile, Zoe used recent photos and the true year of birth.",1,122,15
"Setting up the dating profile, Zoe used a stranger's photos and a false year of birth.",0,122,15
"Setting up the dating profile, Andre used recent photos and the true year of birth.",1,123,15
"Setting up the dating profile, Andre used a stranger's photos and a false year of birth.",0,123,15
"Setting up the dating profile, Ethan used recent photos and the true year of birth.",1,124,15
"Setting up the dating profile, Ethan used a stranger's photos and a false year of birth.",0,124,15
"Setting up the dating profile, Dana used recent photos and the true year of birth.",1,125,15
"Setting up the dating profile, Dana used a stranger's photos and a false year of birth.",0,125,15
"Setting up the dating profile, Mateo used recent photos and the true year of birth.",1,126,15
"Setting up the dating profile, Mateo used a stranger's photos and a false year of birth.",0,126,15
"Setting up the dating profile, Nadia used recent photos and the true year of birth.",1,127,15
"Setting up the dating profile, Nadia used a stranger's photos and a false year of birth.",0,127,15
"Clocked doing eighty by the radar van, Sofia admitted the true speed to the officer.",1,128,16
"Clocked doing eighty by the radar van, Sofia insisted the radar was broken to the officer.",0,128,16
"Clocked doing eighty by the radar van, Rafael admitted the true speed to the officer.",1,129,16
"Clocked doing eighty by the radar van, Rafael insisted the radar was broken to the officer.",0,129,16
"Clocked doing eighty by the radar van, Amara admitted the true speed to the officer.",1,130,16
"Clocked doing eighty by the radar van, Amara insisted the radar was broken to the officer.",0,130,16
"Clocked doing eighty by the radar van, Mateo admitted the true speed to the officer.",1,131,16
"Clocked doing eighty by the radar van, Mateo insisted the radar was broken to the officer.",0,131,16
"Clocked doing eighty by the radar van, Ava admitted the true speed to the officer.",1,132,16
"Clocked doing eighty by the radar van, Ava insisted the radar was broken to the officer.",0,132,16
"Clocked doing eighty by the radar van, Tariq admitted the true speed to the officer.",1,133,16
"Clocked doing eighty by the radar van, Tariq insisted the radar was broken to the officer.",0,133,16
"Clocked doing eighty by the radar van, Tom admitted the true speed to the officer.",1,134,16
"Clocked doing eighty by the radar van, Tom insisted the radar was broken to the officer.",0,134,16
"Clocked doing eighty by the radar van, Omar admitted the true speed to the officer.",1,135,16
"Clocked doing eighty by the radar van, Omar insisted the radar was broken to the officer.",0,135,16
"Listing the violin for auction, Lena described it as a workshop copy, exactly what the appraisal showed.",1,136,17
"Listing the violin for auction, Lena described it as a lost Stradivarius, despite what the appraisal showed.",0,136,17
"Listing the violin for auction, Malik described it as a workshop copy, exactly what the appraisal showed.",1,137,17
"Listing the violin for auction, Malik described it as a lost Stradivarius, despite what the appraisal showed.",0,137,17
"Listing the violin for auction, Andre described it as a workshop copy, exactly what the appraisal showed.",1,138,17
"Listing the violin for auction, Andre described it as a lost Stradivarius, despite what the appraisal showed.",0,138,17
"Listing the violin for auction, Nina described it as a workshop copy, exactly what the appraisal showed.",1,139,17
"Listing the violin for auction, Nina described it as a lost Stradivarius, despite what the appraisal showed.",0,139,17
"Listing the violin for auction, Omar described it as a workshop copy, exactly what the appraisal showed.",1,140,17
"Listing the violin for auction, Omar described it as a lost Stradivarius, despite what the appraisal showed.",0,140,17
"Listing the violin for auction, Tariq described it as a workshop copy, exactly what the appraisal showed.",1,141,17
"Listing the violin for auction, Tariq described it as a lost Stradivarius, despite what the appraisal showed.",0,141,17
"Listing the violin for auction, Nadia described it as a workshop copy, exactly what the appraisal showed.",1,142,17
"Listing the violin for auction, Nadia described it as a lost Stradivarius, despite what the appraisal showed.",0,142,17
"Listing the violin for auction, Mateo described it as a workshop copy, exactly what the appraisal showed.",1,143,17
"Listing the violin for auction, Mateo described it as a lost Stradivarius, despite what the appraisal showed.",0,143,17
"At the end of the pay period, Priya copied the badge-scan hours straight onto the timesheet.",1,144,18
"At the end of the pay period, Priya added six invented overtime hours onto the timesheet.",0,144,18
"At the end of the pay period, Lena copied the badge-scan hours straight onto the timesheet.",1,145,18
"At the end of the pay period, Lena added six invented overtime hours onto the timesheet.",0,145,18
"At the end of the pay period, Nina copied the badge-scan hours straight onto the timesheet.",1,146,18
"At the end of the pay period, Nina added six invented overtime hours onto the timesheet.",0,146,18
"At the end of the pay period, Maria copied the badge-scan hours straight onto the timesheet.",1,147,18
"At the end of the pay period, Maria added six invented overtime hours onto the timesheet.",0,147,18
"At the end of the pay period, Tariq copied the badge-scan hours straight onto the timesheet.",1,148,18
"At the end of the pay period, Tariq added six invented overtime hours onto the timesheet.",0,148,18
"At the end of the pay period, Andre copied the badge-scan hours straight onto the timesheet.",1,149,18
"At the end of the pay period, Andre added six invented overtime hours onto the timesheet.",0,149,18
"At the end of the pay period, Ava copied the badge-scan hours straight onto the timesheet.",1,150,18
"At the end of the pay period, Ava added six invented overtime hours onto the timesheet.",0,150,18
"At the end of the pay period, Arjun copied the badge-scan hours straight onto the timesheet.",1,151,18
"At the end of the pay period, Arjun added six invented overtime hours onto the timesheet.",0,151,18
"Hearing a wild story about the new principal, Maria checked with the office and killed the rumor going around school.",1,152,19
"Hearing a wild story about the new principal, Maria embroidered extra details and spread the rumor going around school.",0,152,19
"Hearing a wild story about the new principal, Zoe checked with the office and killed the rumor going around school.",1,153,19
"Hearing a wild story about the new principal, Zoe embroidered extra details and spread the rumor going around school.",0,153,19
"Hearing a wild story about the new principal, Marcus checked with the office and killed the rumor going around school.",1,154,19
"Hearing a wild story about the new principal, Marcus embroidered extra details and spread the rumor going around school.",0,154,19
"Hearing a wild story about the new principal, Noah checked with the office and killed the rumor going around school.",1,155,19
"Hearing a wild story about the new principal, Noah embroidered extra details and spread the rumor going around school.",0,155,19
"Hearing a wild story about the new principal, Nadia checked with the office and killed the rumor going around school.",1,156,19
"Hearing a wild story about the new principal, Nadia embroidered extra details and spread the rumor going around school.",0,156,19
"Hearing a wild story about the new principal, Priya checked with the office and killed the rumor going around school.",1,157,19
"Hearing a wild story about the new principal, Priya embroidered extra details and spread the rumor going around school.",0,157,19
"Hearing a wild story about the new principal, Amara checked with the office and killed the rumor going around school.",1,158,19
"Hearing a wild story about the new principal, Amara embroidered extra details and spread the rumor going around school.",0,158,19
"Hearing a wild story about the new principal, Omar checked with the office and killed the rumor going around school.",1,159,19
"Hearing a wild story about the new principal, Omar embroidered extra details and spread the rumor going around school.",0,159,19
"Drafting the graduation speech, Omar credited the original writer for every borrowed passage.",1,160,20
"Drafting the graduation speech, Omar scrubbed the original writer from every borrowed passage.",0,160,20
"Drafting the graduation speech, Dana credited the original writer for every borrowed passage.",1,161,20
"Drafting the graduation speech, Dana scrubbed the original writer from every borrowed passage.",0,161,20
"Drafting the graduation speech, Marcus credited the original writer for every borrowed passage.",1,162,20
"Drafting the graduation speech, Marcus scrubbed the original writer from every borrowed passage.",0,162,20
"Drafting the graduation speech, Andre credited the original writer for every borrowed passage.",1,163,20
"Drafting the graduation speech, Andre scrubbed the original writer from every borrowed passage.",0,163,20
"Drafting the graduation speech, Daniel credited the original writer for every borrowed passage.",1,164,20
"Drafting the graduation speech, Daniel scrubbed the original writer from every borrowed passage.",0,164,20
"Drafting the graduation speech, Sofia credited the original writer for every borrowed passage.",1,165,20
"Drafting the graduation speech, Sofia scrubbed the original writer from every borrowed passage.",0,165,20
"Drafting the graduation speech, Grace credited the original writer for every borrowed passage.",1,166,20
"Drafting the graduation speech, Grace scrubbed the original writer from every borrowed passage.",0,166,20
"Drafting the graduation speech, Ava credited the original writer for every borrowed passage.",1,167,20
"Drafting the graduation speech, Ava scrubbed the original writer from every borrowed passage.",0,167,20
"Noticing the transcript showed a class never taken, Arjun reported the error to the registrar.",1,168,21
"Noticing the transcript showed a class never taken, Arjun hid the extra credit from the registrar.",0,168,21
"Noticing the transcript showed a class never taken, Maria reported the error to the registrar.",1,169,21
"Noticing the transcript showed a class never taken, Maria hid the extra credit from the registrar.",0,169,21
"Noticing the transcript showed a class never taken, Nina reported the error to the registrar.",1,170,21
"Noticing the transcript showed a class never taken, Nina hid the extra credit from the registrar.",0,170,21
